mir	ratio	symbol	entrezid	pvalue	cor	fdr	is_target
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf105	84830	3.14493920949207e-39	-0.680111257040066	6.27195226549003e-35	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf125	84300	9.87988511447213e-07	0.288056458885868	0.0174636849283409	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf136	221545	2.84470905625939e-06	-0.276061324982835	0.0496003471049388	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf155	79940	1.6110440593752e-06	-0.282579843565258	0.028304433079163	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf167	253714	1.08751785354855e-09	0.354621095625915	2.03909597540353e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf186	728464	3.0404261557736e-11	-0.384158125453221	5.78501884659042e-07	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C6orf72	116254	1.95747266047311e-16	-0.465845552933967	3.81022053361092e-12	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf10	79783	1.59976815185086e-43	-0.706711504318421	3.1944170456158e-39	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf27	221927	1.6188383218374e-06	0.282525203426525	0.0284365139613958	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf30	115416	4.21344449152983e-06	0.271458215734639	0.0730948350390594	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf31	136895	2.07761370058617e-25	-0.569718139553426	4.10765004742892e-21	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf44	55744	1.28981701719155e-06	0.285084995304124	0.022718836940812	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7orf58	79974	4.07123181843057e-06	-0.271863918637208	0.0706562282088625	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C7	730	4.04807234451773e-12	-0.399585821761046	7.74720085293803e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C8orf30A	51236	1.65212584923857e-06	0.28229464336768	0.0290080256609309	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C8orf80	389643	6.91148703805412e-08	-0.316004757783226	0.00125961851268536	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf100	84904	1.69074100364597e-06	0.282032682034901	0.0296741953549904	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf103	414328	2.72626453083964e-10	-0.366403827742462	5.14527904905366e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf114	51490	1.99301397652007e-06	0.280159976579507	0.0349195978826082	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf140	89958	1.25795129868322e-09	0.353352720922776	2.35639437269342e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf142	286257	1.04495888919587e-06	0.287434390986821	0.0184560639009774	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf24	84688	9.93474252672558e-07	-0.287995085054545	0.0175596574159875	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf4	23732	1.04425531663044e-06	-0.287441873385146	0.0184446816576435	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf79	286234	2.25997359666745e-07	-0.303916374207725	0.00406885646344008	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf7	11094	2.26829845363991e-16	-0.464961169486787	4.41478928031935e-12	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	C9orf95	54981	3.66532035860662e-07	-0.29882157015419	0.00656862061465893	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA12	771	2.94132318317756e-18	-0.490019657271647	5.74911029383886e-14	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA14	23632	2.86828882231506e-08	-0.32464316883592	0.00052684729088283	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA1	759	4.86864505030478e-55	-0.765786018665646	9.74313247466993e-51	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA2	760	8.17353804480661e-52	-0.750806459841867	1.63470760896132e-47	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA4	762	6.83815791996951e-51	-0.746315116353659	1.3673580576771e-46	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CA7	766	3.81204610874979e-28	-0.595329013734763	7.55852502442909e-24	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAB39	51719	5.50909841745057e-24	-0.555452357890524	1.08744093662057e-19	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CABP2	51475	1.13038009638748e-09	-0.354284864894875	2.11867141465905e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CACYBP	27101	2.15301940587054e-06	0.279276006945383	0.0376886046997638	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CADM3	57863	9.59412578733502e-22	-0.531510176306568	1.88764424865816e-17	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAD	790	1.13469276108447e-06	0.286517531346618	0.0200205190765743	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CALCOCO2	10241	1.27964320031139e-15	-0.454382883142758	2.4841713447645e-11	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CALM1	801	2.44027920140441e-14	-0.435467452876545	4.71852386383557e-10	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CALML4	91860	4.66348250964102e-08	-0.319902740538772	0.000851971619686319	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAMK2A	815	7.91611762302632e-07	-0.290500908664871	0.0140329017103388	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAMK2D	817	5.5433389793956e-09	-0.340099380749445	0.000103095018338799	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAMK2N1	55450	5.49457991573776e-15	-0.445180121608806	1.06506937086661e-10	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAMTA2	23125	3.26831640630111e-08	-0.323377818225005	0.000599441912079687	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAPN13	92291	4.71171722818606e-12	-0.398451724518253	9.01398622924275e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAPN2	824	1.90699942955206e-14	-0.437095351638941	3.68870899658255e-10	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAPN5	726	5.91687807919025e-21	-0.522592533702109	1.16260737378009e-16	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASD1	64921	4.50051828165761e-13	-0.415532260881166	8.66079738122191e-09	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASP10	843	4.22942745167288e-07	-0.297294393827228	0.00756940631025896	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASP5	838	7.77480183692738e-11	-0.376690102415033	1.47464666441002e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASP7	840	5.15778883278411e-29	-0.603005424045346	1.02304741498273e-24	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASQ1	844	1.70910711212753e-06	-0.28191008898285	0.0299897024965018	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASR	846	1.19447106620456e-22	-0.541408934232149	2.35298855331636e-18	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAST	831	5.79439442919188e-09	-0.339693869209321	0.000107729381227535	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CASZ1	54897	4.23322068305311e-11	-0.381547173716652	8.04862248468888e-07	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CATSPERG	57828	2.16696123475273e-08	-0.327341206418185	0.000398959232930325	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAT	847	6.72641112377918e-11	-0.377854675220963	1.27660556718205e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CAV3	859	7.75070895104375e-20	-0.509516503793851	1.51983651821017e-15	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBFB	865	8.16672556247511e-08	0.314334327720261	0.00148618071785922	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBLN2	147381	4.80709942452046e-26	-0.575871933905588	9.51180763129864e-22	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBR1	873	2.78773885713349e-06	-0.276296132719166	0.0486237411461224	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBX3	11335	4.29418400127446e-06	0.271233653350886	0.0744783273181042	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBX7	23492	5.09613296841193e-16	-0.460057609961196	9.90535365070226e-12	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CBX8	57332	6.10685209068151e-08	0.317237095807165	0.00111358447873577	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCBP2	1238	3.24110414207843e-12	-0.401238959456524	6.2070385424944e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC124	115098	2.10562750457832e-06	0.279531103139322	0.0368695376051664	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC137	339230	1.18843375140898e-07	0.310541259820568	0.00215415501780392	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC150	284992	2.6150133196623e-06	0.277037106987711	0.045647672508025	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC152	100129792	7.90140198061784e-18	-0.484498749142886	1.54314380681466e-13	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC158	339965	1.23480824062021e-17	-0.481971323123824	2.41083960898689e-13	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC18	343099	4.0470124385017e-07	0.297765674252189	0.00724577106989344	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC21	64793	3.23244667699285e-06	0.274573170032532	0.0562639668597376	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC28A	25901	3.39396391585394e-07	-0.299638524459443	0.00608639549030088	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC41	51134	6.62550035723797e-07	0.292447696930053	0.0117774894350262	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC43	124808	2.53488811852165e-06	0.277396839604325	0.0442768907662177	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC58	131076	1.67218919822076e-06	0.282157813773482	0.0293519369963691	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC68	80323	3.57055081370342e-13	-0.417164389756994	6.87616675703005e-09	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC69	26112	1.76565633307309e-10	-0.37000661378235	3.33779673204137e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC85C	317762	3.26513915985409e-07	-0.300048575641354	0.00585798616669423	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC86	79080	6.61692922676593e-14	0.428778611649935	1.27786137227304e-09	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCDC99	54908	3.54485454323594e-08	0.322587691027479	0.000649665492138851	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL13	6357	4.55680763144198e-13	-0.41544436748375	8.76866492518381e-09	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL14-CCL15	348249	7.92545962496513e-20	-0.509400678960356	1.55402412326316e-15	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL14	6358	6.5675355580782e-10	-0.358972197828905	1.23489371098544e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL15	6359	1.07349793614942e-07	-0.31157491798097	0.00194786200514312	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL23	6368	5.82428750077206e-17	-0.47302441103397	1.13527011965049e-12	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL28	56477	1.83937618129995e-12	-0.405410284646822	3.52773957811517e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCL8	6355	2.16014163690818e-13	-0.420677767152284	4.16324097681314e-09	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNA2	890	1.01152775044966e-09	0.355250088178976	1.89772721261861e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNB1	891	1.50785162134071e-10	0.37130467461339	2.85270448241448e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNB2	9133	3.10795267299824e-08	0.323866106331458	0.000570340395021907	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNDBP1	23582	1.10025910179519e-12	-0.409144642134112	2.1128275531773e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNF	899	6.46265263526402e-11	0.378175460927464	1.22686997627852e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNG2	901	5.55498838932726e-11	-0.379386054054958	1.0552811443205e-06	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNI2	645121	1.4500023071129e-06	0.283769284651487	0.0255040905798087	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNJL	79616	1.03094798357207e-08	-0.334365003609656	0.000190869709678534	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNO	10309	9.16561484487488e-08	0.313173283366332	0.00166612546650136	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCNYL1	151195	4.08652468133003e-19	-0.500756884896799	8.0001893686398e-15	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCPG1	9236	3.98452881658782e-06	-0.272117944746535	0.0691754047847811	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCR10	2826	2.93834337654663e-24	-0.558241866322253	5.80175899699132e-20	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCR2	729230	5.27243724990684e-10	-0.360846770391595	9.92536312294963e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCR9	10803	1.93092991551602e-11	-0.387702486836904	3.67958004700733e-07	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT2	10576	7.2476025181345e-11	0.377255225480466	1.37516010179084e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT3	7203	6.92072665842147e-09	0.338061773616864	0.000128497131866911	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT4	10575	8.90342990444992e-08	0.313465769339171	0.00161908872812422	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT5	22948	9.32948540643963e-09	0.335296086446949	0.000172884694066733	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT6A	908	1.36210789314362e-08	0.331751912512153	0.000251663054337214	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT7	10574	2.22248885961562e-11	0.386609157453242	4.23317453090988e-07	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CCT8	10694	1.79484140883091e-08	0.329139512899335	0.000330896962132066	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD101	9398	5.01683460476782e-20	-0.511767414885942	9.84052107725208e-16	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD160	11126	9.12832746091759e-33	-0.633946027904787	1.81489406577964e-28	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD163L1	283316	4.03459446903683e-43	-0.70434277895094	8.05345401964442e-39	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD177	57126	2.03125987415662e-44	-0.71191216831299	4.05703534665302e-40	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD180	4064	1.19166696683325e-08	-0.333009004503021	0.000220386888846141	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD1D	912	2.42902251875813e-20	-0.515483985221138	4.7671995953147e-16	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD200R1	131450	6.75078656098965e-09	-0.338290778707382	0.0001253756080107	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD209	30835	4.65371245471376e-22	-0.5349846100002	9.16083296710403e-18	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD24	100133941	4.39190509038154e-06	-0.27096718076887	0.0761512423621255	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD27	939	5.75202240870271e-07	-0.293983884922786	0.0102478031233447	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD2AP	23607	1.20705812327911e-10	-0.373124766853501	2.28544385061667e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD302	9936	2.11854302484382e-12	-0.404375238087375	4.06076663140489e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD320	51293	4.78703215289755e-07	0.295966034166588	0.00854963942507503	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD3EAP	10849	7.4577073405635e-09	0.337372324978428	0.000138407590533518	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD48	962	2.99676165818092e-08	-0.324219155194974	0.000550145505208854	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CD79A	973	4.32690639299431e-07	-0.297050488446439	0.00773650863067382	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC123	8872	2.4416557264928e-07	0.303108213006227	0.00439205032081524	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC14A	8556	1.20993709025426e-38	-0.676253897219483	2.41225157683991e-34	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC20	991	7.30254079428505e-10	0.358062439983657	1.37236649146999e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC25A	993	5.7267014774709e-07	0.294031679774256	0.0102032640224099	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC25B	994	1.14967352460305e-06	0.286371262217417	0.0202802409739977	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC25C	995	1.09317261909325e-08	0.333817259629526	0.000202258797984634	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC42BPG	55561	1.27882520224959e-07	-0.309793839346433	0.00231544091119311	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC42EP4	23580	1.55989694627398e-07	-0.307757652383345	0.00281732987466543	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC42SE2	56990	1.14028383276582e-10	-0.373588478242139	2.15935549410863e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC45	8318	1.23265841978082e-11	0.391165156182372	2.35203553078378e-07	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDC7	8317	4.07323323159403e-06	0.271858115909685	0.0706868895010828	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDCA2	157313	1.33483343489615e-07	0.309355832319859	0.00241564806713157	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDCA3	83461	1.06243404296436e-07	0.311679978017618	0.00192799905776742	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDCA4	55038	3.69595909432974e-10	0.363853157249473	6.96725248872099e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDCA5	113130	1.90114590736812e-12	0.405168036538314	3.6456373919691e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDCA8	55143	1.12902354132416e-10	0.373669265434996	2.13814478255969e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDH10	1008	3.8268474711777e-09	-0.343469184885048	7.12979952355118e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDH17	1015	8.90869058998346e-09	-0.335725261000275	0.000165131488775933	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDH19	28513	2.5104147862937e-09	-0.347254963975111	4.68719544748897e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDH3	1001	8.15302441115051e-08	0.314351185868721	0.00148376891258528	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDHR2	54825	2.13689102506814e-17	-0.478837745991127	4.17014283542047e-13	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDHR5	53841	2.08661103102628e-30	-0.614896999477463	4.14234021879337e-26	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDK19	23097	3.0446660475139e-08	-0.324065527228717	0.000558818006360701	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDK1	983	1.36655733395941e-08	0.331721173679618	0.000252471467449	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDK20	23552	1.10276235797255e-16	-0.469264910031602	2.14873245450951e-12	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDK2	1017	4.48044152889793e-08	0.320296365804968	0.000818890298236674	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDK4	1019	1.28570301072273e-08	0.332295463200105	0.000237623630441774	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDKL1	8814	2.93125222006843e-21	-0.526066746440604	5.76196248898851e-17	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDKN1A	1026	1.17507573176935e-09	-0.353947170537095	2.20173939861623e-05	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDKN2BAS	100048912	5.24886671448608e-56	-0.770071414547577	1.05061316157153e-51	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDKN2B	1030	7.33307747057897e-56	-0.769433949864826	1.46771545573638e-51	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDKN3	1033	1.2864859768591e-06	0.285113983257183	0.022661450482373	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDS1	1040	3.73912834014801e-06	-0.272866577748875	0.0649710940384119	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CDT1	81620	1.75136110058816e-08	0.329372726575671	0.000322898446115438	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEACAM1	634	8.08847968505737e-26	-0.57369905490898	1.5999821665012e-21	YES
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEACAM20	125931	4.26223926849286e-08	-0.320786386633326	0.000779350450243919	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEACAM7	1087	7.61562488429413e-45	-0.714344494616618	1.52137338313544e-40	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEBPE	1053	2.80256059399876e-07	-0.301661269687427	0.00503451985105936	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CECR1	51816	1.85036355577307e-07	-0.30599516433248	0.00333768578190347	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPA	1058	2.97493163436968e-09	0.345736523623902	5.54973496391664e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPE	1062	5.88858650729662e-09	0.339546099616478	0.000109462934584137	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPF	1063	1.32834542565519e-06	0.284754814483218	0.0233855212186596	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPH	64946	3.32199243668896e-08	0.323219533588797	0.000609220192964388	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPM	79019	3.92170129170921e-06	0.272305333427148	0.0681081863331139	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPN	55839	7.00692392996416e-10	0.358417165731582	1.31709149111536e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPO	79172	1.87123072592499e-09	0.349864150004874	3.49920145747973e-05	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CENPW	387103	5.07325791598845e-07	0.295340832729586	0.00905475072845618	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEP55	55165	1.34430688802922e-10	0.372245240447939	2.5439663549065e-06	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CEP78	84131	1.18215004452082e-08	0.333084226527843	0.000218638650734126	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CERK	64781	2.63798061818852e-08	-0.325451346713404	0.000484781698204505	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CES2	8824	1.78079848420822e-22	-0.539536617087882	3.50692645495124e-18	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CES3	23491	2.25478169928041e-23	-0.549101410945357	4.44597855464111e-19	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CFD	1675	5.22343500917574e-13	-0.414477221253878	1.00483219271514e-08	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CFP	5199	6.85242238071426e-09	-0.338153157227664	0.000127235778765102	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CGN	57530	1.21866436357281e-27	-0.590772423645345	2.41551463503766e-23	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CGREF1	10669	3.55220353531749e-06	0.273468947843016	0.0617621628685652	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CGRRF1	10668	8.45708610304955e-08	-0.313983324549107	0.00153842853300574	NA
hsa.mir.20a	hsa.mir.20a_vs_hsa.mir.92a.1	CHAD	1101	1.12560657936603e-34	-0.648443601423481	2.24040733557014e-30	NA
