SYMBOL	ENSEMBL	SSF339.A10_R	SSF339.A11_R	SSF339.A12_R	SSF339.A1_R	SSF339.A2_R	SSF339.A3_R	SSF339.A5_R	SSF339.A6_R	SSF339.A7_R	SSF339.A8_R	SSF339.B11_R	SSF339.B12_R	SSF339.B1_R	SSF339.B2_R	SSF339.B3_R	SSF339.B4_R	SSF339.B5_R	SSF339.B7_R	SSF339.B8_R	SSF339.B9_R	SSF339.C11_R	SSF339.C12_R	SSF339.C1_R	SSF339.C4_R	SSF339.C5_R	SSF339.C6_R	SSF339.C7_R	SSF339.C9_R	SSF339.D10_R	SSF339.D12_R	SSF339.D1_R	SSF339.D4_R	SSF339.D5_R	SSF339.D6_R	SSF339.D7_R	SSF339.D9_R	SSF339.E11_R	SSF339.E12_R	SSF339.E3_R	SSF339.E4_R	SSF339.E5_R	SSF339.E7_R	SSF339.F10_R	SSF339.F12_R	SSF339.F3_R	SSF339.F4_R	SSF339.F5_R	SSF339.F6_R	SSF339.F7_R	SSF339.F8_R	SSF339.F9_R	SSF339.G10_R	SSF339.G11_R	SSF339.G1_R	SSF339.G2_R	SSF339.G3_R	SSF339.G4_R	SSF339.G5_R	SSF339.G6_R	SSF339.G7_R	SSF339.G8_R	SSF339.G9_R	SSF339.H10_R	SSF339.H11_R	SSF339.H12_R	SSF339.H1_R	SSF339.H2_R	SSF339.H4_R	SSF339.H5_R	SSF339.H6_R	SSF339.H7_R	SSF339.H9_R
Kcnb2	ENSMUSG00000092083	-1.25076140402539	5.68261018411322	-1.25076140402539	5.57376277964971	5.68261018411322	5.68261018411322	-1.25076140402539	2.18101458390967	3.37621093554535	4.6327640622169	-1.25076140402539	5.68261018411322	-1.25076140402539	5.18793386803358	1.4374506819429	-1.25076140402539	5.11043714388219	5.68261018411322	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.65756026284505	2.55997165123893	-1.25076140402539	-1.25076140402539	5.45003151552923	-1.25076140402539	5.15383845350028	-1.25076140402539	4.55880729910091	-1.25076140402539	2.64548220089694	3.54881245732305	3.91190261769111	2.35208317019236	5.68261018411322	-1.25076140402539	-1.25076140402539	3.81297805083817	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.40613021525724	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.25916442899717	-1.25076140402539	-1.25076140402539	3.47843332056543	-1.25076140402539	5.68261018411322	5.68261018411322
Kcnc1	ENSMUSG00000058975	7.71863651729215	7.27194171171195	3.96016072430267	6.70973904275565	5.62203823232494	7.64597064920742	5.13434052741236	6.74681191988492	4.79800028134892	7.54029469006226	7.25568115333011	6.31614028365667	7.17279123919737	6.93106991808657	6.69193711076141	6.4443394901221	6.95394297245562	5.81925945411815	6.88557377972279	7.16148932419871	7.37241865419203	7.76277880590342	6.44791075235549	5.83139425467811	6.09135923882396	7.76277880590342	4.65756026284505	5.46708717473042	6.77895973487456	3.29002354841494	7.15916190361794	7.12413503032796	7.6316212565191	6.33416965388931	7.28398159455658	7.76277880590342	7.75744089174165	7.48130550883251	7.45946383174973	7.76277880590342	3.29002354841494	7.76277880590342	3.29002354841494	5.91675833568107	6.96725370368229	3.29002354841494	6.52529706867517	7.32385199474352	7.76277880590342	3.29002354841494	7.18011023013655	4.66113548937754	7.76277880590342	4.43368488125346	6.4594897276063	6.24725856613634	6.61271957956148	3.29002354841494	7.76277880590342	7.15203039351672	6.85758073099034	6.29806220245656	5.43978880925749	3.61447758630612	3.29002354841494	7.04892821495115	3.29002354841494	6.54423247065978	6.87295469600087	7.41060950782985	6.52068288359451	6.46482671246408
Kcnc2	ENSMUSG00000035681	5.97056853017509	8.98847135282213	-1.25076140402539	3.82674151218011	8.43994182037383	9.1331232326556	7.91699315120641	7.86774244899189	7.44936540945899	8.97497201269463	9.04619626902948	8.84381011884084	8.45042540794561	9.20565580690234	7.84071146764466	8.40598246511751	8.89784874575553	6.84351826851085	9.54801837869259	7.05219912201979	6.68279076370136	5.65716581814936	7.84797347824542	7.18744302750201	8.58651850570435	7.24155775456311	7.80597361177627	8.75849727330663	9.20741383425881	5.36897610603356	9.54801837869259	9.54801837869259	9.40438927865864	8.88486697899496	9.54801837869259	6.89959862653518	-1.25076140402539	-1.25076140402539	8.26534175215678	8.91592322278124	5.23654435238347	9.54801837869259	-1.25076140402539	3.81297805083817	7.54752120074462	8.55156804776825	9.50875814864727	9.35426569186444	7.50297571768292	-1.25076140402539	8.11576252775372	8.52735994166818	5.50614986889172	7.60112600800625	9.54801837869259	-1.25076140402539	9.54801837869259	-1.25076140402539	9.54801837869259	7.39928469606079	7.56438409783882	9.45266581142145	9.02895032610903	2.12526324335907	7.82704540356733	8.77766331285461	-1.25076140402539	-1.25076140402539	9.27085319219533	6.88493365597766	7.30639591505778	8.95923889597739
Kcnc3	ENSMUSG00000062785	4.81668787867421	4.39892097023319	-1.25076140402539	0.489274359642418	-1.25076140402539	0.885880030646042	-1.25076140402539	2.5622357148423	-1.25076140402539	4.3961923177478	3.70317218088468	-1.25076140402539	2.86215285147535	-1.25076140402539	4.39327585123048	2.12416235155737	3.11393822435657	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.0144477221321	4.81668787867421	2.46748944127603	-1.25076140402539	-1.25076140402539	4.21174767417437	4.65756026284505	2.55997165123893	4.4789468114618	-1.25076140402539	-1.25076140402539	4.42937958565095	2.26837457178142	1.81032228994961	4.81668787867421	4.81668787867421	1.73925934914253	4.2073260852698	-1.25076140402539	4.81668787867421	-1.25076140402539	2.39699327909758	-1.25076140402539	1.65403027686757	-1.25076140402539	-1.25076140402539	3.01097677808931	-1.25076140402539	4.81668787867421	-1.25076140402539	4.41882473839191	2.34636526439274	-1.25076140402539	4.81668787867421	-1.25076140402539	-1.25076140402539	1.73509863292047	-1.25076140402539	2.70741263426341	3.00304556504225	4.81668787867421	3.1141812041125	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	0.64171683914459	1.79342607034516	1.48732985331369	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcnc4	ENSMUSG00000027895	2.60471550377262	4.74067303373965	-1.25076140402539	6.51430399091002	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.93513936187411	0.736065009092886	-1.25076140402539	5.60128615832927	4.91372853350913	5.34149332376696	5.93602956975491	6.06129662390242	4.33031383689975	1.47181805126277	2.34781896380675	-1.25076140402539	6.51430399091002	-1.25076140402539	4.0960330715083	3.41161380451016	5.35022001255696	-1.25076140402539	4.21174767417437	5.23449343532629	-1.25076140402539	4.4789468114618	-1.25076140402539	6.51430399091002	-1.25076140402539	-1.25076140402539	3.67447715372326	4.74823342489306	-1.25076140402539	-1.25076140402539	3.54881245732305	-1.25076140402539	-1.25076140402539	5.10064798817569	6.37183956282678	-1.25076140402539	4.28602744209795	-1.25076140402539	-1.25076140402539	4.95343856676603	5.93408414763532	6.51430399091002	-1.25076140402539	4.99430821240642	4.97826328232399	6.51430399091002	4.43368488125346	4.8171395545972	4.45971890162504	1.73509863292047	-1.25076140402539	5.21287362084691	-1.25076140402539	6.51430399091002	5.51515882671602	6.27013125601777	-1.25076140402539	-1.25076140402539	6.51430399091002	-1.25076140402539	2.70321492842242	-1.25076140402539	6.51430399091002	5.39108119666688	5.25155683614013
Kcnd1	ENSMUSG00000009731	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.13105555571714	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.65756026284505	-1.25076140402539	-1.25076140402539	4.77795311961412	2.01008556686807	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	4.77795311961412	3.91190261769111	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.77795311961412	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.47011155095541	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.99192071435378
Kcnd2	ENSMUSG00000060882	-1.25076140402539	6.441018341755	7.28370155943035	6.32345512466625	-1.25076140402539	-1.25076140402539	2.81357837174025	-1.25076140402539	4.34671795574596	7.28370155943035	6.24881449929202	-1.25076140402539	6.46763066193395	4.65490556849171	6.95399387441558	-1.25076140402539	4.07849255229108	7.28370155943035	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.13105555571714	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.24155775456311	-1.25076140402539	4.93273523593724	7.28370155943035	5.46116833366056	4.46383395163909	3.85841755895961	-1.25076140402539	3.98687743434108	5.94482655439289	0.742085930208834	6.55166019557491	5.64572018814288	3.91190261769111	7.28370155943035	-1.25076140402539	4.62376798816336	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.40036441214516	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.44799351959855	5.45818442087829	-1.25076140402539	7.28370155943035	-1.25076140402539	-1.25076140402539	6.95470887755983	-1.25076140402539	5.83160963524026	-1.25076140402539	-1.25076140402539	2.18255104341899	4.95993818611672	-1.25076140402539	7.28370155943035	4.9731713940625	-1.25076140402539	7.28370155943035	-1.25076140402539	-1.25076140402539	2.19364760291743	7.14032247414252
Kcnd3	ENSMUSG00000040896	-1.25076140402539	-1.25076140402539	2.45107179201454	6.87600347820838	5.57185173275093	7.27247170110994	7.72752129997005	7.68751623674686	7.20337201664393	8.03144702507314	7.89940725847936	-1.25076140402539	6.51471538368189	6.08704209593928	-1.25076140402539	6.4443394901221	7.49555035101143	7.13473087432554	3.92102609489089	8.03144702507314	-1.25076140402539	6.52616374612412	7.00208013577574	-1.25076140402539	5.51083566202777	7.35229228147782	4.65756026284505	4.48072816249601	7.26280838001692	8.03144702507314	7.7727713308684	5.73432577203877	8.03144702507314	7.51216399344173	-1.25076140402539	4.80592592133341	8.03144702507314	8.03144702507314	3.91190261769111	5.69931396937562	-1.25076140402539	8.00731614636133	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.29013283703816	7.57823589024238	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.81768668104591	-1.25076140402539	-1.25076140402539	7.97396248895403	8.03144702507314	4.73332135321282	-1.25076140402539	7.50961972566844	5.61957697943912	3.19942201666713	6.63349116336108	6.53185585838992	-1.25076140402539	-1.25076140402539	6.5093037898414	8.03144702507314	7.94037156158219	7.67388757358146	-1.25076140402539	5.24068244421497	7.5217909974355
Kcnf1	ENSMUSG00000051726	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	0.885880030646042	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.41339381408079	-1.25076140402539	3.13105555571714	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	3.68138355605597	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.74687864901715	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcng1	ENSMUSG00000074575	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.49257501668399	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.99192071435378
Kcng2	ENSMUSG00000059852	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	1.46225320446347	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.69078184469925	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.91813766066284	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcng3	ENSMUSG00000045053	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcng4	ENSMUSG00000045246	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.01844915835208	6.24956815826384	-1.25076140402539	-1.25076140402539	6.76513750050649	7.32086533519754	7.54743061516285	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.70589256836703	-1.25076140402539	7.51602146214557	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.35022001255696	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.55374357411637	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.54743061516285	7.54743061516285	7.54743061516285	7.54743061516285	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.89162220700596	7.54743061516285	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.18006801229645	-1.25076140402539	-1.25076140402539	7.54743061516285	-1.25076140402539	7.18011023013655	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.46040772620534	-1.25076140402539	4.86333910634594	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.54743061516285	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcnh1	ENSMUSG00000058248	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.03120845116789	4.03120845116789	-1.25076140402539	3.50997684203067	-1.25076140402539	-1.25076140402539	4.03120845116789	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.92102609489089	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.03120845116789	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.03120845116789	-1.25076140402539	4.03120845116789	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	1.11613734293635	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.03120845116789	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.03120845116789
Kcnh2	ENSMUSG00000038319	4.73385529865094	4.63550111038449	2.45107179201454	1.75307528806733	-1.25076140402539	5.29361706048977	3.36950545764534	4.39181665091174	1.54152813192099	2.98628682794992	1.43932467724276	-1.25076140402539	1.74685885383715	5.29361706048977	-1.25076140402539	2.12416235155737	-1.25076140402539	-1.25076140402539	1.75091495186446	4.63171610477005	-1.25076140402539	-1.25076140402539	3.41161380451016	-1.25076140402539	-1.25076140402539	4.21174767417437	-1.25076140402539	-1.25076140402539	5.29361706048977	-1.25076140402539	2.54398539232966	5.00493238158014	5.29361706048977	3.67447715372326	5.29361706048977	5.29361706048977	4.57091906902437	2.84597562743291	4.89162220700596	4.57574444100525	-1.25076140402539	3.33826179887379	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.80106486879416	-1.25076140402539	4.40442434663089	-1.25076140402539	-0.222490905964383	3.99736939499089	-1.25076140402539	-1.25076140402539	4.7034533697675	-1.25076140402539	3.90344393833423	-1.25076140402539	5.08882802532975	-1.25076140402539	-1.25076140402539	2.18255104341899	-1.25076140402539	5.29361706048977	-1.25076140402539	-1.25076140402539	0.64171683914459	3.82047280232696	5.07847317337911	-1.25076140402539	-1.25076140402539	5.29361706048977
Kcnh3	ENSMUSG00000037579	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcnh4	ENSMUSG00000035355	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcnh5	ENSMUSG00000034402	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Kcnh6	ENSMUSG00000001901	-1.25076140402539	4.56030911801007	-1.25076140402539	4.56030911801007	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.56030911801007	-1.25076140402539	-1.25076140402539	4.56030911801007	-1.25076140402539	4.56030911801007	-1.25076140402539	1.25692773007895	3.11393822435657	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.56030911801007	-1.25076140402539	3.68138355605597	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	1.12482215570722	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.16435923367369	2.84597562743291	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.63544260791107	0.570963098605409	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	0.906601602576175	-1.25076140402539	-1.25076140402539	4.32516922972432	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.70552030019029	4.56030911801007	-1.25076140402539	4.28451281902619	-1.25076140402539	4.56030911801007	-1.25076140402539
Kcnh7	ENSMUSG00000059742	-1.25076140402539	2.06333731564847	4.94055202721225	4.69997052969222	-1.25076140402539	-1.25076140402539	5.72017708683241	5.72017708683241	5.03565171888089	5.72017708683241	-1.25076140402539	-1.25076140402539	0.484300710567424	1.41804123804228	-1.25076140402539	5.72017708683241	-1.25076140402539	1.46225320446347	5.72017708683241	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.46748944127603	-1.25076140402539	-1.25076140402539	4.93556608279957	5.72017708683241	4.48072816249601	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.30640437085004	5.72017708683241	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	2.39699327909758	-1.25076140402539	-1.25076140402539	3.13979315069919	-1.25076140402539	-1.25076140402539	4.51041042774034	-1.25076140402539	4.34689406719926	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.72017708683241	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.26772243544422	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.9681782796231	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
