"logFC"	"AveExpr"
"miR-4454"	0.417242546786424	8.40635449107686
"miR-4488"	0.473742780849045	12.9918005388975
"miR-6732-3p"	0.0385492495520843	4.90205847859132
"miR-1254"	-0.362314139281935	6.40409891175621
"miR-129-2-3p"	0.137416511298409	5.32022327564029
"miR-6858-3p"	-0.389712745175267	7.279294457576
"miR-4787-3p"	-0.317023344928841	5.61188105670787
"miR-4496"	-0.218880509618138	5.45671650234115
"miR-1273f"	-0.391609284013423	10.7260735314819
"miR-7108-3p"	0.0829938493459656	5.65342794657539
"CTRL_miR_POS1"	0.451454798991076	10.5995249909221
"miR-4485"	0.426088572040788	11.3735677867789
"miR-4787-5p"	0.441337089384084	11.2715026232071
"miR-4734"	0.213862968179474	5.72209501859344
"miR-6836-3p"	0.172580624029601	5.71826910625646
"miR-4688"	0.245249671597062	5.9859489745653
"miR-3135b"	0.376933398846676	10.0243356670691
"miR-3184-3p"	-0.239919218586397	5.36810658766123
"miR-4638-3p"	-0.180595366868185	5.57769541978268
"miR-1225-3p"	-0.264546772861929	6.70956793371582
"miR-6791-5p"	0.0503688737990391	5.13899011671129
"CTRL_miR_POS4"	0.367117383583288	10.1423424746981
"miR-1273c"	-0.155973932032696	5.8834455219153
"miR-574-5p"	-0.276691549981499	8.18238736666313
"miR-4674"	0.319841942242487	7.13077418916353
"miR-5196-5p"	0.281711937213779	6.12949343399473
"miR-148a-5p"	-0.26725527698892	8.56429446459939
"miR-6821-5p"	-0.190405080144211	6.22151888911335
"miR-1273d"	-0.280423206955666	10.422112993988
"miR-6729-5p"	-0.282578397506816	8.3776322040301
"miR-6763-3p"	-0.179759168578663	6.75292175827309
"miR-6756-5p"	-0.191093088296589	6.95127215779693
"miR-1255b-2-3p"	-0.244196970781875	9.59269738574821
"miR-937-5p"	0.117985702718637	6.78688353140275
"miR-1268a"	-0.249442945543242	9.35621894940945
"miR-193b-3p"	-0.0885323299358551	8.25677109747118
"miR-1470"	0.228301432872842	7.88572469071225
"miR-6756-3p"	-0.0274220460869519	6.7644996364399
"miR-4284"	0.312712118128738	11.6822272570225
"miR-4463"	0.158443184016744	7.47873311127579
"miR-654-5p"	-0.0808062142631563	7.02805508046599
"miR-1268b"	0.0964405612697606	8.53293419575976
"miR-4497"	-0.445139119415774	16.1901509299486
"miR-6763-5p"	0.114015375350935	6.72013746043914
"miR-6512-5p"	-0.0141296172466994	7.77641903462997
"miR-548d-5p"	-0.016345130141211	7.95031177514231
"miR-6510-5p"	-0.0390923797142029	6.65234036437263
"miR-574-3p"	0.0219770109944302	8.21319681082698
"miR-1285-5p"	0.0550533644895741	10.1547238662054
"miR-5095"	-0.0830174527264371	10.2134880587527
"miR-24-3p"	-0.179281314613785	11.0062191097704
"miR-4466"	0.320454800720577	12.5891363561822
"CTRL_miR_POS6"	0.181842276093703	10.5926148195381
"CTRL_miR_POS5"	0.0650596901449311	10.117705133109
"miR-22-3p"	0.106227680847642	10.6202942483149
"CTRL_miR_POS3"	0.123099949381506	10.2967451216677
"CTRL_miR_POS2"	0.0829462509859158	10.2925103201464
"miR-8072"	-0.0232224016900895	10.1127241706747
"miR-1273g-3p"	-0.384130180990185	15.4707049320202
"miR-1273h-5p"	0.0193387658573099	11.1265574252512
"miR-762"	0.0679219858705058	10.9065593401667
"miR-3960"	0.288227968119733	16.3667078589367
"miR-619-5p"	-0.165764367934149	15.3769442882302
