"logFC"	"AveExpr"
"miR-181b-5p"	0.286058033811372	7.88728172866473
"miR-125b-5p"	-0.434415578348376	9.72817023378734
"miR-4433b-5p"	-0.0953608171761486	4.58224184654312
"miR-4484"	-0.0270306632971461	4.93616750663827
"miR-1469"	-0.155890470478133	5.19270415981289
"miR-6512-3p"	0.375899260037012	5.36806835705079
"miR-4417"	0.346260709366919	6.40058675617897
"miR-1203"	-0.351902953938466	4.52506816654105
"miR-6068"	0.332378539983173	5.20541591573839
"miR-4496"	0.126360592687419	5.45671650234115
"miR-1237-5p"	-0.477808346007801	10.1942980451927
"miR-6756-3p"	0.422178852591618	6.7644996364399
"miR-20a-5p"	-0.44443391950251	9.5431180486168
"miR-4454"	-0.428725094984376	8.40635449107686
"miR-7108-3p"	-0.173646908628818	5.65342794657539
"miR-6891-5p"	-0.609605702011278	6.64518200941237
"miR-4674"	0.458373298545921	7.13077418916353
"miR-574-3p"	0.425900983985476	8.21319681082698
"miR-376c-3p"	0.51170877504385	7.66855747892249
"miR-6803-5p"	0.505050528806195	9.04268321262403
"miR-1227-5p"	-0.388385694674787	9.62892174034535
"miR-6746-3p"	0.318072673025258	5.1685525882454
"miR-4488"	0.454870801088683	12.9918005388975
"miR-6752-5p"	0.482333371597998	11.5380711048998
"miR-124-3p"	0.550249381433982	3.40910466025514
"miR-6771-5p"	-0.00650567390422461	5.4575454102214
"miR-375"	0.356210761181706	6.09088908479335
"miR-30b-5p"	-0.355720030583341	9.21757907766396
"miR-3173-5p"	0.0029810599850268	4.8880098732063
"miR-6763-5p"	-0.352870888161765	6.72013746043914
"miR-143-3p"	-0.171616879483851	3.73940554846643
"let-7e-5p"	-0.204174804017826	6.94741482321465
"miR-1268a"	-0.41245753970725	9.35621894940945
"miR-211-3p"	-0.25178111100581	4.82902347379509
"miR-6880-3p"	-0.175466489693494	6.4193319305318
"miR-138-5p"	0.118489540234908	6.42491689513978
"miR-6821-5p"	-0.171111471456321	6.22151888911335
"miR-210-3p"	-0.304008417059947	6.97567401272362
"miR-4651"	-0.323900075299419	8.57061815408974
"miR-4638-3p"	-0.213025048453767	5.57769541978268
"miR-3648"	0.219596092250483	6.91700904653519
"miR-148a-3p"	-0.266433285057721	9.52391944380786
"miR-4286"	0.266970535940216	7.48898409667413
"miR-224-5p"	-0.169347768347676	7.20788768321457
"miR-148a-5p"	0.256031011590188	8.56429446459939
"miR-762"	0.376172343337003	10.9065593401667
"miR-99a-5p"	-0.204731813484847	7.45132126487257
"miR-6799-5p"	-0.215466056084528	7.76034551032317
"miR-1343-5p"	-0.0149097600493523	5.85620362988988
"miR-1268b"	-0.124747156611677	8.53293419575976
"miR-1181"	0.116803790287537	7.49126271735644
"miR-937-5p"	0.0443993699172637	6.78688353140275
"miR-6512-5p"	-0.0810021733579335	7.77641903462997
"miR-6845-5p"	0.0333575582156122	6.78573389087638
"miR-574-5p"	0.102370145548209	8.18238736666313
"miR-1915-3p"	-0.0550731212312476	8.2289804707085
"miR-149-3p"	0.237296064300928	11.0968616569404
"miR-6858-3p"	-0.0365826791893855	7.279294457576
"miR-3135b"	-0.195462204438318	10.0243356670691
"miR-3687"	-0.0614056473176706	8.97740516468543
"miR-16-5p"	-0.0266575094697921	11.7127641749383
"miR-663a"	0.36273714657542	12.5986726819555
"miR-4281"	-0.308731084045144	12.8838751055107
"miR-6089"	0.347287229008858	11.7078046905227
"miR-6090"	0.366170997714184	12.975924101347
"miR-4466"	0.0505397379534129	12.5891363561822
"miR-5787"	0.115540452986418	13.6835387662731
