"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"miR-148a-5p"	0.647668614913369	8.56429446459939	1.21264784500486	0.250515278582062	0.818333989194333	-5.37441529311707
"miR-3176"	0.641985364345437	2.57984413816532	0.723108323002496	0.484615839718901	0.90004214270398	-5.37807501051819
"miR-378b"	-0.803456319014464	3.35832549270588	-0.72993749238196	0.480594004058017	0.899029162165312	-5.37970315674891
"miR-10a-5p"	-0.822575593998693	4.65090719546983	-0.799676199636352	0.440725232295911	0.871166875838251	-5.38046381334003
"miR-6892-3p"	0.709996415518008	5.1109715737599	1.03849162834515	0.321198799163018	0.819639998204807	-5.38403755656564
"miR-484"	-0.724508676960496	5.3094866437502	-0.825367458247919	0.426596674100454	0.866341875827292	-5.38670773382739
"miR-4286"	0.632671569609939	7.48898409667413	1.19658002279598	0.256475468487173	0.818532236441895	-5.39345163793801
"miR-503-5p"	-0.718657870704528	3.83586978017264	-0.805735620361169	0.437365605861336	0.871166875838251	-5.39366423923997
"miR-6127"	0.703945182838225	4.68013133200352	1.12575701391073	0.284089167911361	0.819639998204807	-5.39423721568777
"miR-4690-5p"	-0.657759549538109	4.84244948959102	-1.06362422893043	0.310156331600407	0.819639998204807	-5.39437088248256
"CTRL_miR_POS5"	0.688304693541762	10.117705133109	1.22699532560844	0.24528684117738	0.818141433709691	-5.40329728097564
"miR-564"	0.657858669160541	4.22447345096881	0.7657492314031	0.459845815593661	0.884779243821219	-5.40338488886887
"miR-590-5p"	-0.700300713581379	5.68142455269038	-0.843757606999803	0.416670080346605	0.860924591099431	-5.40482919531699
"miR-598-3p"	-0.606206756760965	2.78308515297371	-0.692585001567534	0.502843991525421	0.907197851699406	-5.40676266346917
"miR-361-3p"	0.635530132908893	4.30267483107872	0.710653235973212	0.492004224742836	0.903277106106817	-5.40849979059159
"miR-3154"	-0.867516016794594	3.04297680137287	-0.937632452560917	0.368445082772573	0.846852457690448	-5.40950752843449
"miR-6793-3p"	0.732880107780608	7.60860452896632	1.18038711929505	0.262595030327299	0.819327807060188	-5.41328572794209
"miR-6860"	-0.689430360546701	3.91405493483253	-0.949221227853048	0.362776307608217	0.845361936133281	-5.41394434722206
"miR-20a-3p"	0.594800879565288	3.05269382304662	0.648664018478295	0.529785471933373	0.910616767699972	-5.42487461744486
"miR-4651"	0.619094298193536	8.57061815408974	1.18302547057463	0.261590181849629	0.819327807060188	-5.4260265268807
"miR-181d-5p"	-0.773941451770206	6.60708338837135	-0.90877079186869	0.382835036673985	0.848046502793299	-5.43449922002717
"miR-6516-5p"	-0.650933797933429	4.36285691150703	-0.678617812588823	0.511321260123002	0.907197851699406	-5.43636888077946
"miR-4688"	0.657927884562755	5.9859489745653	1.11627909150738	0.287953090521532	0.819639998204807	-5.43665211494968
"miR-1281"	-0.640530686982736	3.69546067541749	-0.717414609400339	0.487984833246708	0.901479769829589	-5.43866630801468
"miR-1224-5p"	0.649540798422547	3.64208222818731	0.654027499184542	0.526451074256675	0.908175761279052	-5.44343792999527
"miR-6798-3p"	0.661731044299365	5.03182718670953	0.913293294820732	0.380554544209932	0.848046502793299	-5.4483227498257
"miR-106b-3p"	-0.569528553615019	4.85673102964873	-0.664221938781748	0.520147166235747	0.907197851699406	-5.44971838353692
"miR-148b-3p"	-0.627124873692926	7.32101016562269	-1.09471360196738	0.296895111225255	0.819639998204807	-5.45096381990701
"miR-4433b-5p"	0.641083635353096	4.58224184654312	0.9825676803109	0.346813138361831	0.832632352423342	-5.45098663053928
"miR-4732-3p"	-0.597740455353383	4.20566457816837	-0.701918113070359	0.497226818367401	0.907197851699406	-5.45145508115407
"miR-504-3p"	0.656570131692381	3.96519156629083	0.925496007937769	0.374448823326083	0.848046502793299	-5.45302048915177
"miR-1269b"	-0.611641797438199	4.50889377130093	-0.711453235004161	0.491527599778692	0.903277106106817	-5.45345790904121
"miR-23a-3p"	-0.598205895317617	12.7101881368442	-1.17358055875423	0.26520141753286	0.819327807060188	-5.4552860867734
"miR-23c"	0.543786264508542	4.14016991663314	0.611156963235979	0.553441411345535	0.915500297692532	-5.46749896696727
"miR-4638-3p"	0.610671590665881	5.57769541978268	1.0823597444005	0.302112133392643	0.819639998204807	-5.47081120567805
"miR-4270"	-0.612482748013977	4.47108738612405	-0.938278046696556	0.368127638113589	0.846852457690448	-5.4712438804879
"miR-30a-3p"	-0.63523619757251	5.32217353197594	-0.84849130117422	0.414140250593789	0.860924591099431	-5.47231725771772
"miR-155-5p"	-0.629403781187487	5.47714192266207	-0.666443397190231	0.518779396359609	0.907197851699406	-5.47575397372038
"miR-196a-5p"	-0.556239486244986	3.40880959403601	-0.559397801186767	0.587032593611545	0.92333505028461	-5.47872191317285
"miR-4421"	0.521257085796571	3.98291395384244	0.626180018083386	0.543895722057702	0.915500297692532	-5.47877801509291
"miR-505-3p"	0.565067288919997	3.70927329241363	0.56022647474658	0.586486387449015	0.92333505028461	-5.48360029236962
"miR-3173-3p"	-0.61551046625369	4.70639622069768	-0.94769379776424	0.363519888219202	0.845361936133281	-5.48668180324215
"miR-6511b-3p"	0.587114193527403	4.9367962152725	0.862602837206909	0.406660249175968	0.85930468836805	-5.48952487840278
"miR-6729-5p"	-0.685284429344543	8.3776322040301	-1.09972368456655	0.294799026806493	0.819639998204807	-5.48988137154897
"miR-7107-5p"	-0.630214597329277	6.40884876575936	-1.06745387106744	0.3084990600112	0.819639998204807	-5.49320112775484
"miR-4442"	-0.595990970245043	4.80715508100197	-0.904740115584603	0.384875554876591	0.848046502793299	-5.49517870360637
"miR-33a-5p"	-0.586121807056194	6.58261219769849	-0.999488587252094	0.338910466591248	0.830104348126155	-5.49775656988213
"miR-629-5p"	0.474569343530165	3.21493918321309	0.516997627812755	0.615332744067816	0.92333505028461	-5.50061218091503
"miR-4265"	0.561168225129991	3.62337710234727	0.613341725803848	0.552047406075942	0.915500297692532	-5.50574980402286
"miR-664b-5p"	-0.550336174617944	4.18551653721212	-0.537764967790489	0.601385789342184	0.92333505028461	-5.50697863701786
"miR-5010-5p"	0.540232580641741	3.98893686096531	0.536951444784126	0.601929066506113	0.92333505028461	-5.50911946042866
"miR-148a-3p"	-0.578323253492899	9.52391944380786	-1.08204556397806	0.302245713100293	0.819639998204807	-5.50987658512774
"miR-6798-5p"	0.612915489114972	5.80561858300592	0.905424010846779	0.384528801692168	0.848046502793299	-5.51267827501043
"miR-4512"	-0.541327584977232	4.65469856327839	-0.592471484916754	0.56544368909384	0.92333505028461	-5.51677875653269
"miR-8072"	-0.590214620982372	10.1127241706747	-1.11168276343955	0.28984139507876	0.819639998204807	-5.51735632000134
"miR-5585-3p"	0.585930652121151	9.63730240540998	1.07072446331779	0.307089008249654	0.819639998204807	-5.51809273257147
"miR-151a-3p"	-0.555235173211574	6.8442139125792	-0.7401331145086	0.474628327639374	0.894681697174923	-5.51868835973394
"miR-664a-5p"	0.527209901814111	3.34658589067699	0.472298429126822	0.645890047414208	0.927391762994251	-5.51925671372496
"miR-10b-5p"	-0.531608192370317	4.51429937242526	-0.62813797766439	0.542658534972642	0.915500297692532	-5.51931261590859
"miR-4722-3p"	0.477739823499278	4.03711721973497	0.564016745264887	0.583991524816119	0.92333505028461	-5.52458957429339
"miR-362-3p"	-0.453524696595334	4.44933710099738	-0.5117939659582	0.618852714513103	0.92333505028461	-5.52502282390343
"miR-4539"	0.570386216933408	5.3667859189638	0.859919484147951	0.408075482224248	0.85930468836805	-5.52646972976652
"miR-6775-5p"	0.570298173794701	6.45707350437404	1.0588758772528	0.312220465842528	0.819639998204807	-5.52725803664985
"miR-7109-5p"	0.5512980276985	3.31576588245144	0.7844575445154	0.449237282898469	0.875308150177421	-5.5280688765207
"miR-3184-3p"	0.651805972923888	5.36810658766123	1.02732647361806	0.326197368594156	0.819639998204807	-5.52960560284087
"miR-1199-5p"	0.593194710183596	4.82589576772534	0.863912402409249	0.405970782275818	0.85930468836805	-5.53212829119714
"miR-26a-5p"	-0.587356460909492	10.6003273900044	-1.06012495231493	0.311676488262855	0.819639998204807	-5.53362391711386
"miR-6837-5p"	0.591377208339715	3.09223565297676	0.74639914359497	0.470985040326547	0.894681697174923	-5.53506458456056
"miR-6882-3p"	-0.622236231176417	3.67449911150116	-0.505066147008804	0.623418498783628	0.92333505028461	-5.53603794649131
"miR-186-5p"	-0.568403325498902	7.03549060914696	-0.920368763906094	0.377005826455523	0.848046502793299	-5.53649633932214
"miR-5095"	0.677923176815588	10.2134880587527	1.06254485272522	0.310624638380991	0.819639998204807	-5.54000426444096
"miR-6836-3p"	0.640203318316617	5.71826910625646	0.933891811472267	0.370288212699317	0.847802741817356	-5.54400573246085
"miR-4655-5p"	0.582128260053691	4.82437275553596	0.858271866581111	0.408946111665067	0.85930468836805	-5.54434945457517
"miR-3127-3p"	0.420639879980204	3.67796015057682	0.473691019699634	0.644927274936501	0.927391762994251	-5.54611126761663
"miR-4449"	-0.680648099960909	6.64779346579781	-0.914620273950752	0.379887217463396	0.848046502793299	-5.55393235714811
"miR-301b"	-0.396642665591937	3.88243074012186	-0.434088927200938	0.67256540322202	0.935343283943485	-5.55510743312171
"miR-941"	-0.337551976317363	3.75477552586041	-0.392834596408937	0.701902692949007	0.945834382046568	-5.56191997325919
"miR-362-5p"	0.438823696202769	3.11600951207345	0.376065317464341	0.713977757855781	0.949302265489861	-5.56249146781295
"miR-28-5p"	0.421671072140714	4.9500603174326	0.450369047389634	0.661139334290209	0.93242257417897	-5.564712217962
"miR-296-5p"	-0.415673420536254	3.93965912360321	-0.403165396183244	0.694506030383051	0.940278712367921	-5.56496683411283
"miR-129-2-3p"	0.562877760089699	5.32022327564029	0.99378237749067	0.341560642399295	0.830104348126155	-5.56600212508804
"miR-3934-5p"	-0.420575614673306	4.27829704941616	-0.48414902574734	0.637718873794429	0.924959288860099	-5.5678446520076
"miR-221-3p"	-0.63697542718578	10.0337252454109	-1.03412918985044	0.323145012314997	0.819639998204807	-5.57014449593792
"miR-6784-5p"	0.557286875403715	4.00456071532624	0.782877837883461	0.450126898894579	0.875308150177421	-5.57171471370318
"miR-376a-3p"	0.45055394031913	3.88212393204047	0.583074059699404	0.571533494295643	0.92333505028461	-5.57581345415721
"miR-6810-3p"	-0.413934559358818	3.86624937345983	-0.474376612796679	0.644453536843537	0.927391762994251	-5.5772274623613
"miR-4800-5p"	0.650608738226571	3.32028725966713	0.721292264085744	0.485688845978539	0.90004214270398	-5.57824013165592
"miR-7108-5p"	0.540216698062655	6.62861695117514	0.995294802790676	0.340856747024523	0.830104348126155	-5.58253789180914
"miR-376b-3p"	-0.41608777235115	3.64104207002603	-0.510956558305333	0.619420107262797	0.92333505028461	-5.58380503216593
"miR-1244"	0.385779211186206	4.43837448395098	0.440262972217664	0.668221837473763	0.934564975523447	-5.5864731057512
"miR-619-5p"	0.580919270429298	15.3769442882302	1.31161093841231	0.216209071462374	0.801324871107424	-5.58708745761701
"miR-18a-3p"	-0.301430256966393	3.24248332361646	-0.323209267097592	0.752561640295369	0.963906207908182	-5.58717956076238
"miR-4728-3p"	0.522679094050871	5.48073264748766	0.745043918209564	0.471771521665221	0.894681697174923	-5.58746183216566
"miR-6075"	0.796973079186776	2.3204300451128	0.690500529324009	0.504103748920298	0.907197851699406	-5.58870297951659
"miR-500a-5p"	-0.289760779510219	3.43655572783543	-0.280263319086149	0.784445039234838	0.97455149805775	-5.59018031052071
"miR-378a-3p"	-0.405701114702194	5.99911290533351	-0.460718389866092	0.653922034878113	0.929393695032778	-5.59200914146864
"miR-1248"	0.527106855641902	4.61503101022022	0.449177149384448	0.661972856204631	0.93242257417897	-5.59252369438478
"miR-8069"	0.539615560606534	6.62845816584697	0.987178778805296	0.344646431890353	0.832632352423342	-5.59256438478486
"miR-6727-3p"	0.467930901191223	4.3713552489049	0.556407365762088	0.589005919976602	0.92333505028461	-5.59371819553977
"miR-6775-3p"	-0.436492537626973	4.6244512168515	-0.547620913012342	0.594824041582146	0.92333505028461	-5.59570080421107
"miR-1587"	-0.281186609137865	3.59797831397601	-0.329403732355356	0.748000680438975	0.963906207908182	-5.59784750658643
"miR-582-3p"	-0.384082827529373	3.80667933734846	-0.456291680782866	0.657004620815213	0.929841861917473	-5.5979120087855
"miR-140-5p"	-0.415213385768063	4.26683307998535	-0.428115419687483	0.676779784222264	0.936221475856907	-5.59846742573101
"miR-324-5p"	-0.328339177962066	4.92123105037028	-0.378314361038606	0.712353445188488	0.949270995498368	-5.59868131190371
"miR-340-5p"	-0.221036479954152	2.86203170381785	-0.218932686547525	0.830687726152798	0.991238185957858	-5.59942307365028
"miR-6821-5p"	-0.52170732053811	6.22151888911335	-0.928328826646954	0.373041324826481	0.848046502793299	-5.60059108589491
"miR-6862-3p"	0.448825482979066	4.36381041591205	0.504974564909131	0.623480764916768	0.92333505028461	-5.60179217348791
"miR-6722-3p"	0.496636361072008	4.9575156813029	0.739062633920388	0.475252503558349	0.894681697174923	-5.60354148204268
"miR-181a-5p"	-0.592100711902968	9.03264805908474	-0.970341482672243	0.352605881130754	0.839740110484085	-5.60620834909412
"miR-1249"	-0.182283341758984	3.97088904355547	-0.208515520212351	0.838614517998257	0.991238185957858	-5.60810023641752
"miR-625-5p"	-0.197199683654975	3.73691301937508	-0.227844506576025	0.823921930304295	0.991238185957858	-5.60826022701742
"miR-1268a"	0.61201827675988	9.35621894940945	1.0042999433252	0.336687607306947	0.830104348126155	-5.61131155285948
"miR-6752-5p"	0.605170611212822	11.5380711048998	1.05139516502761	0.315493274352057	0.819639998204807	-5.61210867527053
"miR-1288-5p"	0.47734687610889	3.85856193654275	0.55969719967882	0.586835219160415	0.92333505028461	-5.61212297026841
"miR-425-5p"	-0.412253567342648	6.21580264599577	-0.390249006711944	0.703759015964954	0.945834382046568	-5.61236396527288
"miR-92b-5p"	-0.469815479710893	3.87008460109665	-0.667275579205264	0.518267561121007	0.907197851699406	-5.61237524027059
"miR-18b-5p"	-0.331153810004312	4.71736219376204	-0.350568485794003	0.732493880003381	0.963906207908182	-5.61431675318013
"miR-501-5p"	-0.163328614866613	2.98025515981454	-0.178314111467009	0.86169848394354	0.991238185957858	-5.61438512316236
"miR-132-5p"	0.107026687840979	3.47209848629335	0.112727301488831	0.912265544529863	0.991238185957858	-5.61613557757249
"miR-616-3p"	-0.331071952039995	4.47085488399088	-0.40621558823646	0.69232843458323	0.940278712367921	-5.61807788884893
"miR-6511a-3p"	0.301131841766846	3.70892221338348	0.326916973971364	0.749830473807217	0.963906207908182	-5.61924378614065
"miR-1303"	-0.489590053591999	5.07091478555368	-0.667441417068843	0.518165597790319	0.907197851699406	-5.61949855125119
"miR-99b-3p"	-0.0974122460069891	3.749384707455	-0.106217385376092	0.917310778804769	0.991238185957858	-5.6205071572065
"miR-4507"	0.493460241705255	7.12548951005264	0.795938320126697	0.442806078945679	0.872372109019227	-5.62219349260171
"miR-3689a-3p"	0.321081945989452	3.68860411378814	0.356406494779148	0.728238016768548	0.96179319363864	-5.62430079124015
"miR-30e-3p"	-0.430196886257146	5.29839634610307	-0.547593953718357	0.594841939209427	0.92333505028461	-5.62613247731826
"miR-548ay-5p"	0.332109120195023	5.18249276173716	0.407763487354153	0.691224464021464	0.940278712367921	-5.6275840804034
"miR-500b-5p"	-0.109622534730334	3.72823802824612	-0.12784127263443	0.900568033052903	0.991238185957858	-5.62848699147957
"miR-944"	0.0278106884802549	3.21725070068022	0.031458657608649	0.975463941442454	0.991238185957858	-5.62872696374156
"let-7d-3p"	-0.367864484861253	4.96458720184257	-0.459133998102293	0.655024573397079	0.929393695032778	-5.63046834386493
"miR-3178"	-0.506465776231132	11.654449175852	-1.02876737240476	0.32554906446898	0.819639998204807	-5.63152503512201
"miR-3609"	0.0648832811354345	4.16765941671523	0.0688565785341125	0.946332157605238	0.991238185957858	-5.63156344229303
"miR-874-3p"	-0.206686283433339	4.23734350042256	-0.235982816049043	0.81775637489879	0.991238185957858	-5.6320750037402
"miR-96-5p"	-0.447404947631397	6.17826442636014	-0.494182409518515	0.63083967463832	0.924959288860099	-5.63235217055092
"miR-6879-3p"	-0.419052959761623	3.59438093597109	-0.229014607580407	0.82303469159198	0.991238185957858	-5.63483486022512
"miR-195-5p"	-0.438577213376539	4.53075178556848	-0.61528472433876	0.550809313900184	0.915500297692532	-5.6356782154377
"miR-193a-5p"	-0.214888180845172	3.83579364046982	-0.205499303093441	0.840913199069088	0.991238185957858	-5.63738695948131
"miR-877-3p"	-0.237761333776154	4.08785295326121	-0.278230656544288	0.785964920738359	0.97455149805775	-5.63828442818886
"miR-24-2-5p"	0.0617683309870547	4.51587517674911	0.0701398153913977	0.945333753951125	0.991238185957858	-5.64398311790516
"miR-4252"	0.0652216195533493	3.69221394568817	0.0665866650288634	0.948098464938629	0.991238185957858	-5.64437002822704
"miR-6124"	-0.593501028545027	7.14630091810829	-1.07755391898242	0.304160319367048	0.819639998204807	-5.64581642440475
"miR-4486"	0.379143829162567	4.7559306975344	0.458995944451958	0.655120682164757	0.929393695032778	-5.64717937343916
"miR-139-5p"	-0.0673736064826096	3.97991576477444	-0.0711504956763602	0.944547477801428	0.991238185957858	-5.64770473080966
"miR-4285"	-0.495630910808505	4.89038208960874	-0.685193593420452	0.507319568768081	0.907197851699406	-5.64784017343459
"miR-128-3p"	-0.385148573501429	6.48209522116067	-0.509932896866908	0.620114049203835	0.92333505028461	-5.64958740928387
"miR-3654"	-0.0259006868519731	3.66356325035087	-0.0305221718719839	0.976194098818531	0.991238185957858	-5.65112041718356
"miR-378e"	-0.110741234186019	4.28517593572831	-0.111887037350826	0.912916533889346	0.991238185957858	-5.65118703061881
"miR-1910-5p"	0.213157418596096	3.84141706753211	0.25158303152053	0.805973931426877	0.987358891912791	-5.65151760578036
"miR-205-3p"	-0.0491127585946808	4.37459713993092	-0.0564051086773926	0.956024565913853	0.991238185957858	-5.65381984839433
"miR-3607-5p"	-0.0854347858275979	4.72963638867206	-0.0918826293675314	0.928433399647756	0.991238185957858	-5.65597126256445
"miR-9-3p"	0.0396641866189451	3.94518642723472	0.0471708147014141	0.963217561545886	0.991238185957858	-5.65721295097292
"miR-1227-3p"	-0.0498722212164862	3.78149073657722	-0.0482344080845938	0.96238889540303	0.991238185957858	-5.66036255802408
"miR-532-3p"	0.0268771988261909	4.69094217862504	0.0261370464462184	0.97961337622101	0.991315242489862	-5.66143975251507
"miR-1292-3p"	0.654425704596785	3.83191444784996	0.607491924352264	0.555784329121942	0.915500297692532	-5.66526239268471
"miR-6875-5p"	0.489685816047272	6.08053261400152	0.763660458303213	0.461040111873114	0.884779243821219	-5.66572718459724
"miR-129-1-3p"	-0.4142676599155	3.88799583491122	-0.473579753794184	0.64500417409818	0.927391762994251	-5.66690466338568
"miR-6884-3p"	0.0084593837282001	3.75320087266441	0.00869166019686527	0.993219847100759	0.994897583328969	-5.66792203751104
"miR-197-3p"	-0.382329156503202	5.94575307966848	-0.462907367053028	0.652400196947726	0.929393695032778	-5.66872858049558
"miR-7114-3p"	-0.421955811615098	4.81483524800698	-0.566266433231678	0.58251338578807	0.92333505028461	-5.66967562757391
"miR-6819-3p"	0.171576892976531	3.93667036109521	0.198062221424015	0.846587623051076	0.991238185957858	-5.67224651090223
"miR-4430"	0.0294695053154485	3.42007908239718	0.0343917977297147	0.973177191426946	0.991238185957858	-5.67504037521597
"miR-663b"	0.440722250750812	6.47845156263012	0.671850870227135	0.515458843610355	0.907197851699406	-5.67688128538803
"miR-6792-3p"	0.251473833734452	4.13153262579292	0.320960249951528	0.754220034518375	0.963906207908182	-5.67698713515558
"miR-1271-5p"	-0.0148241727314844	4.96308007164583	-0.0171520913320628	0.986620601986049	0.992774513697102	-5.67929593482602
"miR-196b-5p"	-0.124744421251898	3.75140877979571	-0.146958398007496	0.885807834541583	0.991238185957858	-5.67948085881043
"miR-652-3p"	-0.0404535570499061	5.05439920896586	-0.0421398588335347	0.96713787346834	0.991238185957858	-5.68153839753441
"miR-1538"	-0.138368414923139	4.04691119074029	-0.155194231951632	0.879462558121054	0.991238185957858	-5.68318400071348
"miR-1228-3p"	-0.396639877221028	5.24736257491119	-0.572324680683192	0.578542792412764	0.92333505028461	-5.68353286151561
"miR-6727-5p"	0.480260612627785	8.03098208175625	0.902409064371153	0.386059097228379	0.848046502793299	-5.68462416265635
"miR-6880-3p"	-0.487520318563806	6.4193319305318	-0.822610069967649	0.428098512702511	0.866424634923512	-5.68498061189875
"miR-4479"	0.169014306588878	3.95998903307835	0.212459981806415	0.835610786903821	0.991238185957858	-5.68558782177007
"miR-7110-5p"	-0.495804389468265	5.99278366503053	-0.844142576938847	0.416463953137222	0.860924591099431	-5.685615554046
"miR-522-5p"	-0.408647581680582	3.95629227549469	-0.43707386910628	0.670463867151369	0.935343283943485	-5.68662232682298
"miR-7851-3p"	0.129587492808282	4.39952261611548	0.14104896982549	0.890365917381962	0.991238185957858	-5.68711536345895
"miR-4461"	0.47239927821247	8.84939130438995	0.894397560442898	0.390146068110187	0.851673725576129	-5.68909947436242
"miR-198"	0.0104353752717028	3.66658497825027	0.0112068490602265	0.991257888900771	0.994612399523109	-5.68925319268119
"miR-7641"	0.897107140768827	10.2243321216452	0.885663346302319	0.394635773317512	0.856726012058913	-5.6902321854486
"miR-940"	-0.171375098927864	3.99093615263129	-0.156716733998992	0.87829050265862	0.991238185957858	-5.69134655125532
"miR-494-3p"	0.521555692516685	3.79291769013098	0.701662182366756	0.497380341801282	0.907197851699406	-5.69254307373407
"miR-6829-3p"	0.111665243399273	3.81271234472373	0.140721751894356	0.89061843080629	0.991238185957858	-5.69624595257321
"miR-3620-3p"	0.0444318262932475	3.81750319590817	0.0532432572872225	0.958487044214744	0.991238185957858	-5.69905617429032
"miR-766-3p"	0.321487883926264	5.59080439949208	0.369455452992252	0.71876009666123	0.9519243055009	-5.7010016274918
"miR-1322"	0.110040992756903	4.73221646250311	0.136044864150918	0.894228944980518	0.991238185957858	-5.70303290005452
"miR-4797-5p"	-0.425291390209639	4.31536858628814	-0.608852618499661	0.554913845774241	0.915500297692532	-5.70321343297068
"miR-455-3p"	-0.240903464634336	5.39830326381386	-0.299616088289252	0.770022207241954	0.968024401925157	-5.70402164834504
"miR-1909-3p"	-0.0559054302932283	4.45147914978187	-0.0458976139412336	0.964209596357345	0.991238185957858	-5.71224702437685
"miR-129-5p"	0.187181445947105	4.35892124267719	0.233888918520076	0.819341494867442	0.991238185957858	-5.71309959528032
"miR-1202"	-0.445588507106911	5.15366792922516	-0.553897651683689	0.590664719038152	0.92333505028461	-5.71321237653182
"miR-1976"	-0.0797702021779847	4.5786162032468	-0.0800028648299161	0.937663354191142	0.991238185957858	-5.71727219254945
"miR-6723-5p"	0.336411031735233	5.15973330699132	0.432748244909363	0.673510256735022	0.935343283943485	-5.71818596458994
"miR-548az-5p"	-0.123888309664048	4.62741807063779	-0.136440399058872	0.893923497673986	0.991238185957858	-5.71886795918517
"miR-877-5p"	0.150277194255821	4.08005784588561	0.152052881073589	0.881881788010378	0.991238185957858	-5.72832995142149
"miR-210-5p"	-0.377437789688678	5.48095673101329	-0.42514611505528	0.678878979120523	0.936221475856907	-5.72883347412575
"miR-6895-5p"	-0.0886203902746938	4.50669703579147	-0.103207094977564	0.919645075902213	0.991238185957858	-5.72913684013235
"miR-29b-3p"	-0.57621320498126	9.79280568276133	-0.832232899599236	0.422872583289534	0.864701523761013	-5.73272865923596
"miR-1255b-2-3p"	-0.473863862262208	9.59269738574821	-0.837527957375302	0.420015200268981	0.864701523761013	-5.73636498256172
"miR-6845-3p"	-0.417910794374938	6.67060253231701	-0.72570950835931	0.483081500919278	0.90004214270398	-5.73991387113513
"miR-6763-3p"	0.439632166785233	6.75292175827309	0.782746966306214	0.450200650597156	0.875308150177421	-5.74434300628544
"miR-3173-5p"	0.413057867421523	4.8880098732063	0.694812757221422	0.501499739917259	0.907197851699406	-5.74805551462805
"miR-1237-5p"	0.472408242070085	10.1942980451927	0.893414412106177	0.390649668392423	0.851673725576129	-5.74916988354887
"miR-30c-5p"	-0.45855203541459	8.44100691776655	-0.771999566140701	0.456283878019752	0.881356155262908	-5.75020206734811
"miR-6743-3p"	0.450320600140744	4.77556592977147	0.592663107927442	0.565319882400957	0.92333505028461	-5.75040569584372
"miR-6780b-5p"	-0.45476856020067	11.1816068152773	-0.861139930729108	0.407431389485286	0.85930468836805	-5.75532120672068
"miR-6741-5p"	-0.717256315106116	10.5578998168387	-0.81138961519702	0.434245963743189	0.871166875838251	-5.75646435604795
"miR-5100"	0.378912710768141	5.06556732148259	0.572618115732156	0.57835084297979	0.92333505028461	-5.76048368503966
"miR-527"	0.365944801640286	4.14814352897108	0.494659540159316	0.630513438965975	0.924959288860099	-5.76083991758265
"miR-6090"	0.486345961595095	12.975924101347	1.04596622351583	0.317884473097915	0.819639998204807	-5.76298355137232
"miR-3151-3p"	0.315989583852376	4.57723860085221	0.466941923316888	0.649599584676688	0.929393695032778	-5.76355457659817
"miR-361-5p"	-0.186119848106453	6.37908304099664	-0.227989384165302	0.823812061728769	0.991238185957858	-5.76517169462711
"miR-6849-5p"	0.480567713858809	3.35605845813327	0.544243909657686	0.597068133186485	0.92333505028461	-5.76583109655397
"miR-8089"	-0.352282313100805	4.78466656333669	-0.516913492205448	0.61538957695624	0.92333505028461	-5.76646395554847
"miR-4726-5p"	-0.347184464713769	4.44815578870718	-0.509067162929865	0.620701233100606	0.92333505028461	-5.76682315614604
"miR-7847-3p"	-0.435025187516402	7.54741013458245	-0.828220283283608	0.425046545721207	0.866160142998886	-5.76786589204243
"miR-370-3p"	-0.286693715731468	3.59860244826871	-0.378336161481082	0.712337707656363	0.949270995498368	-5.76842139036601
"miR-3615"	-0.140892296105372	4.22827307998648	-0.164565453312532	0.872253275635469	0.991238185957858	-5.76985318163453
"miR-3652"	-0.0958934830855687	4.55767323196544	-0.131141583624697	0.898016916905483	0.991238185957858	-5.77248134338473
"miR-126-5p"	0.149575421235682	4.57967643419172	0.173964869910778	0.86503444054348	0.991238185957858	-5.77622745037069
"miR-222-3p"	-0.510109364202834	9.66427830837297	-0.791480714279436	0.445295950585565	0.874372512242517	-5.77797751750999
"miR-6771-5p"	0.389169643555752	5.4575454102214	0.618169164769212	0.548974205211416	0.915500297692532	-5.78159631832329
"miR-7845-5p"	0.239642032888913	4.09901869891123	0.341949241810657	0.738794393225331	0.963906207908182	-5.78746677352013
"miR-30b-5p"	-0.423488155993185	9.21757907766396	-0.773193973788335	0.455605227083283	0.881356155262908	-5.7929355116026
"miR-6782-5p"	-0.296147925196399	5.39126741551453	-0.386318834558066	0.706584538358566	0.945834382046568	-5.79500654305218
"miR-6724-5p"	-0.373855057734213	6.21174929869165	-0.65341082138998	0.526833831163565	0.908175761279052	-5.79529816173731
"miR-7111-5p"	0.486482599256115	6.24893190300589	0.741395417911423	0.47389296354052	0.894681697174923	-5.80130001848886
"miR-1913"	-0.218369297641823	5.42564938621535	-0.321543562188145	0.753789783543022	0.963906207908182	-5.80135690660754
"miR-1914-5p"	-0.0689333135461325	5.37220848000096	-0.0967537987583523	0.924651847858664	0.991238185957858	-5.80140972697033
"miR-6778-5p"	0.566098921566221	7.74873110787853	0.627004223311068	0.543374731853375	0.915500297692532	-5.80749061604133
"miR-7855-5p"	0.425129558465657	5.42807060217998	0.683520142978923	0.508336165260793	0.907197851699406	-5.81099658247288
"miR-6716-5p"	-0.228895237573593	3.15592159750614	-0.29897076468804	0.770501716203498	0.968024401925157	-5.81243013609607
"miR-6808-5p"	-0.00184112405498782	4.19765903116304	-0.00252372979092695	0.998031274971896	0.998031274971896	-5.81296817844051
"miR-1245a"	-0.0797500696840617	3.62808684174447	-0.0911360951330791	0.929013109242227	0.991238185957858	-5.81506162079308
