"N2_3_Day0"	"N2_3_Day5"	"mir71_3_Day0"	"mir71_3_Day5"	"N2_1_Day0"	"N2_1_Day5"	"mir71_1_Day0"	"mir71_1_Day5"	"N2_2_Day0"	"N2_2_Day5"	"mir71_2_Day0"	"mir71_2_Day5"
"cel-miR-1819-3p.iso.0.u-GA.0.0"	4.78747384755052	1.72922660764507	12.6409313483736	6.26295134171398	2.48054857506323	2.45041106901106	12.6620068346967	12.3356379385642	3.34644523783259	2.81263660570889	1.39168781520267	2.07760684931999
"cel-miR-1819-3p.ref.0.0.0.0"	46.278913859655	5.1876798229352	50.5637253934946	10.7364880143668	28.5263086132271	12.2520553450553	42.508165802196	17.2698931139899	33.4644523783259	5.06274589027601	20.8753172280401	6.23282054795998
"cel-miR-1820-5p.iso.0.0.0.1AT"	11.1707723109512	0	21.0682189139561	0	16.123565737911	0	0	29.6055310525542	10.0393357134978	0	12.525190336824	0
"cel-miR-1820-5p.iso.0.u-CG.0.0"	31.9164923170034	48.4183450140618	60.0444239047748	55.4718547408953	47.1304229262014	22.0536996210995	56.979030756135	155.42903802591	21.1941531729397	39.3769124799245	32.0088197496614	23.3730770548499
"cel-miR-1820-5p.iso.0.u-CG.u-T.0"	0	19.0214926840957	21.0682189139561	0	0	4.90082213802212	0	37.0069138156927	0	10.6880191016938	16.7002537824321	0
"cel-miR-1820-5p.iso.0.u-G.0.0"	248.948640072627	233.445592032084	451.913295704358	370.408836495656	262.938148956702	98.0164427604423	465.780965704913	673.525831445608	205.248641253732	111.942936907214	180.919415976347	182.310001027829
"cel-miR-1820-5p.iso.0.u-G.u-A.0"	17.5540707743519	34.5845321529013	44.2432597193078	24.1570980323254	44.6498743511381	6.12602767252765	19.8974393116662	102.385794890083	13.3857809513303	16.8758196342534	33.4005075648641	22.8536753425199
"cel-miR-1820-5p.iso.0.u-G.u-T.0"	0	18.1568793802732	0	15.2100246870197	19.8443886005058	7.35123320703317	0	40.707605197262	10.0393357134978	14.6257103496862	20.8753172280401	11.42683767126
"cel-miR-1820-5p.iso.0.u-TCG.0.0"	0	11.2399729496929	0	11.6311953488974	0	13.4772608795608	26.2284427290145	25.9048396709849	11.154817459442	4.50021856913423	0	7.79102568494997
"cel-miR-1820-5p.ref.0.0.0.0"	545.772018620759	310.396176072289	1114.50878054828	484.036667981038	569.285897977011	135.997814330114	774.19127503574	923.939281598462	510.890639642441	187.884125261354	420.289720191207	350.596155822749
"cel-miR-1821.iso.u-T.0.0.0"	0	0	7.37387661988463	10.7364880143668	0	2.45041106901106	14.4708649539391	13.5692017324207	0	1.12505464228356	0	8.31042739727997
"cel-miR-1821.ref.0.0.0.0"	46.278913859655	24.2091725070309	147.477532397692	119.890782827096	66.9748115267072	26.9545217591216	172.745950387647	234.377120832721	63.5824595188191	15.188237670828	58.4508882385122	87.7788893837697
"cel-miR-1822-3p.iso.u-C.0.0.0"	43.0872646279546	57.9290913561097	126.409313483736	127.943148837871	65.7345372391756	53.9090435182433	119.384635869997	220.8079191003	55.7740872972098	33.1891119473649	48.7090735320935	91.4147013700797
"cel-miR-1822-3p.iso.u-C.0.0.1AC"	9.57494769510103	0	8.42728756558243	8.94707334530569	3.72082286259484	7.35123320703317	4.52214529810596	12.3356379385642	1.1154817459442	1.12505464228356	4.17506344560802	4.67461541096998
"cel-miR-1822-3p.iso.u-C.u-T.u-C.0"	3.19164923170034	7.7815197344028	6.32046567418682	8.94707334530569	7.44164572518969	1.22520553450553	6.33100341734834	18.5034569078464	1.1154817459442	0	8.35012689121603	4.67461541096998
"cel-miR-1822-3p.ref.0.0.0.0"	9.57494769510103	61.3875445713998	51.6171363391924	79.6289527732207	21.0846628880375	7.35123320703317	56.979030756135	129.524198354925	13.3857809513303	26.4387840936636	12.525190336824	96.0893167810496
"cel-miR-1829a-3p.iso.0.0.0.1AC"	4.78747384755052	6.05229312675773	6.32046567418682	12.525902683428	8.6819200127213	1.22520553450553	9.9487196558331	30.8390948464106	3.34644523783259	11.2505464228356	0	12.98504280825
"cel-miR-1829a-3p.iso.0.u-T.0.0"	19.1498953902021	38.0429853681915	13.6943422940714	34.8935860466922	27.2860343256955	8.5764387415387	13.5664358943179	69.0795724559598	7.80837222160937	23.0636201668129	6.95843907601336	35.3193164384399
"cel-miR-1829a-3p.ref.0.0.0.0"	35.1081415487038	65.7106110905125	64.258067687566	143.153173524891	90.5400229898079	25.7293162246161	97.6783384390886	302.223129494824	43.5037880918236	63.565587289021	33.4005075648641	157.898120548319
"cel-miR-1829a-5p.iso.0.0.0.1CA"	20.7457200060522	21.6153325955633	18.9613970225605	42.0512447229368	23.5652114631007	9.80164427604423	45.2214529810595	66.6124448682469	23.4251166648281	16.3132923131116	12.525190336824	36.8775215754299
"cel-miR-1829a-5p.iso.0.0.u-T.0"	6.38329846340069	12.1045862535155	12.6409313483736	14.3153173524891	8.6819200127213	4.90082213802212	14.4708649539391	14.8027655262771	6.69289047566517	7.8753824959849	9.7418147064187	7.27162397261997
"cel-miR-1829a-5p.iso.0.u-A.0.0"	43.0872646279546	83.8674904707857	50.5637253934946	97.5230994638321	55.8123429389227	62.485482259782	58.7878888753774	151.72834664434	21.1941531729397	46.6897676547676	44.5340100864855	75.8326500001797
"cel-miR-1829a-5p.iso.0.u-A.0.1CA"	3.19164923170034	8.64613303822533	10.534109456978	19.6835613596725	11.1624685877845	6.12602767252765	0	17.2698931139899	6.69289047566517	5.06274589027601	6.95843907601336	11.42683767126
"cel-miR-1829a-5p.ref.0.0.0.0"	173.944883127669	172.922660764507	281.260722501314	407.98654454594	176.118948829489	180.105213572313	333.734323000219	678.460086621034	207.47960474562	133.881502431743	84.892956727363	292.423164041789
"cel-miR-1829b.ref.0.0.0.0"	6.38329846340069	5.1876798229352	6.32046567418682	13.4206100179585	11.1624685877845	0	22.6107264905298	7.40138276313855	0	2.81263660570889	2.78337563040534	3.11641027397999
"cel-miR-1829c.iso.0.0.0.1CA"	7.97912307925086	17.2922660764507	14.7477532397693	25.9465127013865	16.123565737911	0	23.515155550151	70.3131362498162	2.23096349188839	6.75032785370135	11.1335025216214	31.6835044521299
"cel-miR-1829c.iso.0.0.u-T.0"	0	7.7815197344028	5.26705472848902	4.47353667265285	6.20137143765807	3.67561660351659	9.04429059621191	20.9705844955592	0	3.37516392685067	1.39168781520267	5.71341883562998
"cel-miR-1829c.iso.0.u-A.0.0"	14.3624215426515	20.7507192917408	14.7477532397693	43.8406593919979	19.8443886005058	6.12602767252765	24.4195846097722	91.2837207453754	6.69289047566517	10.125491780552	8.35012689121603	30.1252993151399
"cel-miR-1829c.ref.0.0.0.0"	79.7912307925086	120.181249231332	182.24009360572	280.043395708068	136.430171628478	50.2334269147267	257.762281992039	504.527591687278	71.3908317404285	81.0039342444161	48.7090735320935	251.390428767719
"cel-miR-1830-3p.iso.0.0.0.1AC"	6.38329846340069	2.5938399114676	9.48069851128023	0.894707334530569	9.92219430025292	2.45041106901106	13.5664358943179	4.9342551754257	12.2702992053861	0	9.7418147064187	1.55820513698999
"cel-miR-1830-3p.iso.0.u-C.u-T.0"	12.7665969268014	1.72922660764507	10.534109456978	1.78941466906114	31.0068571882904	9.80164427604423	13.5664358943179	7.40138276313855	14.5012626972745	2.81263660570889	32.0088197496614	2.07760684931999
"cel-miR-1830-3p.ref.0.0.0.0"	116.495196957063	28.5322390261436	163.27869658316	37.5777080502839	119.066331603035	42.8821937076935	223.393977726434	49.342551754257	181.823524588904	15.188237670828	146.127220596281	18.6984616438799
"cel-miR-1832a.iso.0.0.u-T.0"	4.78747384755052	6.91690643058026	2.10682189139561	8.94707334530569	4.96109715012646	22.0536996210995	8.13986153659072	11.1020741447078	8.92385396755356	4.50021856913423	4.17506344560802	3.63581198630999
"cel-miR-2208a-5p.ref.0.0.0.0"	0	26.8030124184985	1.0534109456978	45.630074061059	2.48054857506323	61.2602767252765	2.71328717886357	151.72834664434	0	11.8130737439774	1.39168781520267	19.7372650685399
"cel-miR-2208b-5p.ref.0.0.0.0"	3.19164923170034	6.91690643058026	5.26705472848902	9.84178067983626	9.92219430025292	12.2520553450553	5.42657435772715	20.9705844955592	5.57740872972098	6.75032785370135	5.56675126081069	16.1014530822299
"cel-miR-2209a-3p.iso.0.u-A.0.0"	0	8.64613303822533	3.16023283709341	2.68412200359171	4.96109715012646	18.3780830175829	7.23543247696953	22.2041482894156	4.46192698377678	2.81263660570889	2.78337563040534	4.15521369863998
"cel-miR-2209a-3p.ref.0.0.0.0"	6.38329846340069	45.8245051025943	18.9613970225605	46.5247813955896	9.92219430025292	44.107399242199	15.3752940135602	72.780263837529	5.57740872972098	31.5015299839396	2.78337563040534	35.8387181507699
"cel-miR-2209c-3p.ref.0.0.0.0"	0	5.1876798229352	3.16023283709341	10.7364880143668	0	7.35123320703317	1.80885811924238	18.5034569078464	0	13.5006557074027	0	9.86863253426996
"cel-miR-2210-3p.ref.0.0.0.0"	19.1498953902021	9.51074634204786	15.8011641854671	4.47353667265285	12.4027428753161	17.1528774830774	9.04429059621191	9.8685103508514	17.8477079351071	7.31285517484312	8.35012689121603	6.23282054795998
"cel-miR-2212-5p.iso.0.d-C.0.0"	27.1290184694529	5.1876798229352	26.3352736424451	10.7364880143668	14.8832914503794	3.67561660351659	30.7505880271205	23.4377120832721	11.154817459442	1.68758196342534	19.4836294128374	6.23282054795998
"cel-miR-2212-5p.ref.0.0.0.0"	6.38329846340069	7.7815197344028	16.8545751311649	7.15765867624455	6.20137143765807	1.22520553450553	28.9417299078781	12.3356379385642	1.1154817459442	0.562527321141779	2.78337563040534	5.19401712329998
"cel-miR-2214-3p.iso.d-C.u-T.0.0"	0	8.64613303822533	0	9.84178067983626	0	2.45041106901106	0.904429059621191	11.1020741447078	0	12.3756010651191	1.39168781520267	9.86863253426996
"cel-miR-2214-5p.iso.0.0.0.1CA"	4.78747384755052	5.1876798229352	0	10.7364880143668	1.24027428753161	6.12602767252765	1.80885811924238	12.3356379385642	3.34644523783259	6.75032785370135	0	4.15521369863998
"cel-miR-2214-5p.iso.0.d-T.0.0"	14.3624215426515	38.907598672014	11.5875204026758	33.9988787121616	6.20137143765807	41.656988173188	7.23543247696953	69.0795724559598	8.92385396755356	44.4396583702005	4.17506344560802	30.6447010274699
"cel-miR-2214-5p.iso.0.d-TT.0.0"	3.19164923170034	12.1045862535155	2.10682189139561	33.9988787121616	0	44.107399242199	3.61771623848476	33.3062224341235	8.92385396755356	27.0013114148054	6.95843907601336	26.4894873288299
"cel-miR-2214-5p.iso.0.u-G.0.0"	3.19164923170034	8.64613303822533	5.26705472848902	38.4724153848145	2.48054857506323	23.2789051556051	1.80885811924238	18.5034569078464	2.23096349188839	19.6884562399623	1.39168781520267	22.8536753425199
"cel-miR-2214-5p.iso.0.u-GG.0.0"	1.59582461585017	15.5630394688056	2.10682189139561	27.7359273704476	1.24027428753161	20.828494086594	5.42657435772715	32.072658640267	6.69289047566517	26.4387840936636	5.56675126081069	37.3969232877599
"cel-miR-2214-5p.iso.0.u-GGG.0.0"	4.78747384755052	11.2399729496929	2.10682189139561	10.7364880143668	0	12.2520553450553	1.80885811924238	18.5034569078464	0	11.2505464228356	2.78337563040534	9.86863253426996
"cel-miR-2214-5p.ref.0.0.0.0"	25.5331938536028	39.7722119758365	16.8545751311649	50.1036107337119	13.6430171628478	40.4317826386825	19.8974393116662	51.8096793419698	13.3857809513303	47.8148222970512	18.0919415976347	48.8237609590198
"cel-miR-228-3p.ref.0.0.0.0"	51.0663877072055	6.91690643058026	42.1364378279121	25.0518053668559	52.0915200763278	24.5041106901106	55.1701726368927	75.2473914252419	54.6586055512656	12.9381283862609	47.3173857168908	28.5670941781499
"cel-miR-228-5p.iso.0.0.0.1CA"	2553.31938536028	920.813168570998	3442.54697054042	2634.91310019253	2043.9720258521	1571.93870077059	4067.2174811165	5411.64436364814	3389.94902592441	823.539998151564	1500.23946478848	1892.69983973051
"cel-miR-228-5p.iso.0.0.u-T.0"	604.817529407215	492.829583178844	619.405636070309	0	571.766446552074	1014.47018257058	715.403386160362	1375.42363014991	586.743398366647	405.582198543223	450.906852125666	0
"cel-miR-228-5p.iso.0.u-G.0.0"	11335.1422463838	11840.0145825458	15320.8087942289	20821.6290891954	8294.95443501144	14091.0888523481	17240.2267344991	37103.1317916135	12213.409636343	8536.91462564764	4257.17302670497	13759.470761334
"cel-miR-228-5p.iso.0.u-G.0.1CA"	1330.91772961904	1474.16568301742	1856.11008631953	2539.17941539776	1108.80521305326	1750.8187088084	2094.65770208268	4759.08911669809	1493.63005781928	1102.55354943789	491.265798766543	1743.6315482918
"cel-miR-228-5p.iso.0.u-GG.0.0"	1377.1966434787	1605.58690519844	2296.43586162121	2897.06234920998	1093.92192160288	1429.81485876795	2456.42932593115	4767.72406325508	1791.46368398638	1115.49167782415	711.152473568565	1822.06120685363
"cel-miR-228-5p.iso.0.u-GG.u-A.0"	0	1155.98798721073	627.832923635891	1069.17526476403	586.649738002454	744.924964979362	0	3297.31602097822	0	737.473318016872	247.720431106076	686.649063700257
"cel-miR-228-5p.iso.0.u-G.u-A.0"	635.138197108368	654.512270993657	1029.18249394675	797.184235066737	910.361327048205	586.873451028148	1085.31487154543	3023.4648587421	673.750974550294	507.399643669884	631.826268102013	623.282054795998
"cel-miR-228-5p.iso.0.u-G.u-T.0"	0	619.063125536934	0	0	530.837395063531	536.640024113422	0	1602.3993682195	0	368.455395347865	439.773349604044	0
"cel-miR-228-5p.ref.0.0.0.0"	21842.0515171413	7680.35997785556	28432.6148353294	21130.3031196085	16514.2521384835	13861.9754173956	34558.2343681257	41595.7711288386	26596.4312685475	6216.4894259378	11683.2192086264	16039.1248767503
"cel-miR-229-3p.iso.0.0.u-T.0"	6.38329846340069	19.0214926840957	13.6943422940714	14.3153173524891	28.5263086132271	25.7293162246161	15.3752940135602	24.6712758771285	22.3096349188839	11.8130737439774	33.4005075648641	13.5044445205799
"cel-miR-229-3p.iso.0.d-C.0.0"	111.707723109512	67.4398376981576	128.516135375132	59.9453914135481	169.917577391831	83.313976346376	173.650379447269	69.0795724559598	213.057013475341	55.1276774718943	107.159961770606	69.5998294522197
"cel-miR-229-3p.iso.0.d-C.0.1CA"	14.3624215426515	9.51074634204786	30.5489174252363	5.36824400718342	23.5652114631007	4.90082213802212	18.993010252045	9.8685103508514	20.0786714269955	3.37516392685067	12.525190336824	8.31042739727997
"cel-miR-229-3p.iso.0.d-C.u-T.0"	9.57494769510103	8.64613303822533	8.42728756558243	9.84178067983626	18.6041143129742	17.1528774830774	18.993010252045	19.7370207017028	14.5012626972745	11.2505464228356	15.3085659672294	9.86863253426996
"cel-miR-229-3p.iso.0.u-AG.0.0"	19.1498953902021	19.0214926840957	7.37387661988463	2.68412200359171	26.0457600381639	15.9276719485719	16.2797230731814	12.3356379385642	16.7322261891629	3.93769124799245	9.7418147064187	6.75222226028997
"cel-miR-229-3p.iso.0.u-G.0.0"	4.78747384755052	7.7815197344028	14.7477532397693	4.47353667265285	13.6430171628478	0	18.993010252045	9.8685103508514	11.154817459442	6.75032785370135	5.56675126081069	10.90743595893
"cel-miR-229-3p.iso.0.u-TAG.0.0"	11.1707723109512	10.3753596458704	20.0148079682583	9.84178067983626	13.6430171628478	17.1528774830774	26.2284427290145	23.4377120832721	29.0025253945491	9.56296445941024	4.17506344560802	11.42683767126
"cel-miR-229-3p.iso.d-AGA.d-C.u-T.0"	12.7665969268014	6.91690643058026	12.6409313483736	8.05236601077512	19.8443886005058	9.80164427604423	11.7575777750755	33.3062224341235	7.80837222160937	7.8753824959849	6.95843907601336	17.1402565068899
"cel-miR-229-3p.iso.d-AG.d-C.0.0"	4.78747384755052	0	10.534109456978	8.94707334530569	12.4027428753161	7.35123320703317	12.6620068346967	20.9705844955592	14.5012626972745	5.62527321141779	13.9168781520267	11.42683767126
"cel-miR-229-3p.iso.u-G.0.0.0"	15.9582461585017	6.05229312675773	10.534109456978	12.525902683428	12.4027428753161	0	12.6620068346967	14.8027655262771	10.0393357134978	4.50021856913423	6.95843907601336	17.1402565068899
