"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000136754" 732 11 2 0 0 0 732 5 0 0 0 0 732 16 0 0 0 0 "ABI1"
"ENSG00000136758" 3665 55 7 3 0 0 3665 36 8 7 2 0 3665 100 4 2 0 0 "YME1L1"
"ENSG00000136770" 685 14 0 0 0 2 685 5 0 0 0 0 685 34 0 4 0 0 "DNAJC1"
"ENSG00000136783" 523 5 0 0 0 0 523 4 0 0 0 0 523 21 0 0 0 0 "NIPSNAP3A"
"ENSG00000136802" 558 17 3 6 3 0 558 6 0 0 0 0 558 40 0 0 0 0 "LRRC8A"
"ENSG00000136810" 9286 140 3 4 2 5 9286 124 16 13 2 3 9286 917 10 0 0 5 "TXN"
"ENSG00000136813" 3577 36 0 0 2 0 3577 15 0 6 0 0 3577 47 0 0 0 0 "KIAA0368"
"ENSG00000136819" 1368 35 5 8 0 0 1368 30 0 5 2 0 1368 103 3 0 0 5 "C9orf78"
"ENSG00000136824" 3494 52 4 9 0 3 3494 14 0 3 0 0 3494 60 0 0 0 0 "SMC2"
"ENSG00000136830" 1723 13 0 3 0 2 1723 6 0 0 0 0 1723 36 0 0 0 0 "FAM129B"
"ENSG00000136861" 1350 10 0 0 0 0 1350 9 2 0 0 0 1350 14 0 0 0 0 "CDK5RAP2"
"ENSG00000136875" 1263 15 0 0 0 0 1263 6 0 2 0 0 1263 18 0 0 0 0 "PRPF4"
"ENSG00000136877" 479 3 0 0 0 0 479 12 0 0 0 0 479 27 3 0 0 0 "FPGS"
"ENSG00000136888" 1975 58 0 9 4 2 1975 39 0 6 0 3 1975 182 7 0 0 4 "ATP6V1G1"
"ENSG00000136891" 1309 12 0 2 0 0 1309 14 2 4 0 0 1309 30 0 0 0 0 "TEX10"
"ENSG00000136897" 1228 19 0 4 0 0 1228 19 2 0 0 0 1228 31 0 0 0 0 "MRPL50"
"ENSG00000136930" 2222 37 2 0 2 0 2222 32 6 8 5 0 2222 331 9 2 0 4 "PSMB7"
"ENSG00000136933" 486 2 0 0 0 0 486 9 2 3 0 0 486 41 0 0 0 0 "RABEPK"
"ENSG00000136937" 2527 25 0 0 0 0 2527 17 0 3 0 0 2527 47 0 0 0 2 "NCBP1"
"ENSG00000136938" 303 7 0 0 0 0 303 11 0 3 0 0 303 27 0 0 0 0 "ANP32B"
"ENSG00000136940" 984 9 2 3 0 0 984 12 3 0 0 0 984 20 0 0 0 0 "PDCL"
"ENSG00000136942" 6397 150 0 0 0 0 6397 117 5 2 0 0 6397 1896 38 7 0 26 "RPL35"
"ENSG00000136950" 863 12 0 4 0 0 863 15 2 0 0 0 863 50 0 0 0 0 "ARPC5L"
"ENSG00000136982" 768 8 3 0 0 0 768 7 2 0 0 0 768 17 0 0 0 0 "DSCC1"
"ENSG00000136986" 822 15 0 0 4 0 822 11 0 4 0 0 822 58 2 0 0 0 "DERL1"
"ENSG00000136997" 6707 99 9 23 0 0 6707 48 2 0 0 0 6707 138 2 0 0 0 "MYC"
"ENSG00000137038" 1241 10 0 0 0 0 1241 17 2 0 0 0 1241 145 5 0 0 0 "TMEM261"
"ENSG00000137040" 1824 21 4 2 0 0 1824 13 2 2 0 0 1824 20 0 0 0 0 "RANBP6"
"ENSG00000137054" 1430 24 2 5 0 0 1430 11 2 3 0 0 1430 53 0 2 0 0 "POLR1E"
"ENSG00000137055" 1401 17 3 6 0 0 1401 9 0 2 0 0 1401 25 0 0 0 0 "PLAA"
"ENSG00000137074" 844 6 0 0 0 0 844 10 0 2 0 0 844 37 3 0 0 0 "APTX"
"ENSG00000137076" 2697 28 0 3 0 4 2697 11 0 2 0 2 2697 21 0 0 0 0 "TLN1"
"ENSG00000137100" 527 5 0 0 0 0 527 4 0 0 0 0 527 29 0 0 0 0 "DCTN3"
"ENSG00000137106" 1082 14 0 0 2 0 1082 13 3 4 0 0 1082 68 2 2 0 2 "GRHPR"
"ENSG00000137124" 1190 10 0 0 0 0 1190 7 0 0 0 0 1190 22 0 0 0 0 "ALDH1B1"
"ENSG00000137133" 351 4 0 0 0 0 351 11 0 2 0 0 351 56 2 0 0 0 "HINT2"
"ENSG00000137145" 2399 25 0 2 0 3 2399 6 0 0 0 0 2399 19 0 0 0 0 "DENND4C"
"ENSG00000137154" 41956 772 8 0 5 123 41956 313 56 20 11 2 41956 5670 138 18 0 64 "RPS6"
"ENSG00000137168" 1104 5 0 0 0 0 1104 11 0 2 0 0 1104 36 0 0 0 0 "PPIL1"
"ENSG00000137177" 1374 23 5 5 0 0 1374 13 2 0 0 0 1374 24 0 0 0 0 "KIF13A"
"ENSG00000137207" 617 6 0 0 0 0 617 6 0 0 0 0 617 35 0 0 0 0 "YIPF3"
"ENSG00000137210" 1618 19 2 0 0 0 1618 12 3 0 0 0 1618 119 4 0 0 0 "TMEM14B"
"ENSG00000137288" 316 7 0 0 2 0 316 9 2 0 0 0 316 50 0 0 0 0 "UQCC2"
"ENSG00000137309" 650 9 0 0 0 0 650 6 0 0 0 0 650 21 3 0 0 0 "HMGA1"
"ENSG00000137364" 562 7 0 0 0 0 562 10 0 0 0 0 562 36 3 0 0 0 "TPMT"
"ENSG00000137409" 1715 12 0 0 0 0 1715 18 2 5 0 0 1715 27 0 5 0 0 "MTCH1"
"ENSG00000137414" 846 12 0 0 0 0 846 3 0 0 0 0 846 19 0 0 0 2 "FAM8A1"
"ENSG00000137500" 745 14 0 0 0 0 745 6 2 0 0 0 745 40 0 0 0 0 "CCDC90B"
"ENSG00000137504" 2898 22 0 4 0 0 2898 9 0 0 0 0 2898 14 0 0 0 2 "CREBZF"
"ENSG00000137509" 903 8 0 0 0 0 903 4 0 0 0 0 903 31 0 0 0 0 "PRCP"
"ENSG00000137547" 768 11 0 0 0 0 768 14 3 4 0 0 768 72 2 0 0 0 "MRPL15"
"ENSG00000137563" 1755 21 0 5 0 0 1755 5 0 0 0 0 1755 150 3 0 0 3 "GGH"
"ENSG00000137575" 1915 21 0 3 0 0 1915 21 5 0 0 0 1915 149 0 2 0 8 "SDCBP"
"ENSG00000137693" 1141 11 0 3 0 0 1141 10 0 0 0 0 1141 14 0 0 0 0 "YAP1"
"ENSG00000137710" 6385 65 3 10 2 4 6385 50 6 8 0 0 6385 105 6 4 0 0 "RDX"
"ENSG00000137714" 669 12 5 0 0 0 669 9 0 3 0 0 669 39 3 0 0 0 "FDX1"
"ENSG00000137770" 2651 26 3 2 0 0 2651 23 6 2 0 0 2651 45 2 0 0 0 "CTDSPL2"
"ENSG00000137776" 1738 34 0 4 0 0 1738 14 0 0 0 0 1738 11 0 0 0 0 "SLTM"
"ENSG00000137801" 3849 67 4 27 2 0 3849 16 2 0 0 0 3849 45 0 0 0 0 "THBS1"
"ENSG00000137804" 4839 70 9 10 0 3 4839 41 3 6 0 0 4839 190 4 0 0 2 "NUSAP1"
"ENSG00000137807" 2760 66 7 12 4 2 2760 10 0 3 0 0 2760 103 0 0 0 0 "KIF23"
"ENSG00000137812" 3200 21 3 2 0 0 3200 7 0 0 0 0 3200 8 0 0 0 0 "CASC5"
"ENSG00000137814" 1133 11 0 0 0 0 1133 7 0 4 0 0 1133 23 0 0 0 0 "HAUS2"
"ENSG00000137815" 751 12 0 4 0 0 751 10 0 0 0 0 751 13 0 0 0 0 "RTF1"
"ENSG00000137818" 8512 125 0 0 0 9 8512 57 7 4 0 0 8512 2527 24 0 0 38 "RPLP1"
"ENSG00000137831" 1176 21 2 2 0 4 1176 3 0 0 0 0 1176 11 0 0 0 0 "UACA"
"ENSG00000137845" 2417 23 3 3 0 0 2417 8 2 0 0 0 2417 27 0 0 0 0 "ADAM10"
"ENSG00000137871" 1546 16 0 0 0 0 1546 3 0 0 0 0 1546 12 0 0 0 0 "ZNF280D"
"ENSG00000137876" 2683 54 7 11 4 4 2683 21 2 6 0 0 2683 190 3 2 0 0 "RSL24D1"
"ENSG00000137944" 440 8 0 2 0 0 440 4 0 0 0 0 440 23 0 0 0 0 "CCBL2"
"ENSG00000137947" 678 19 4 4 0 0 678 30 0 0 0 0 678 41 0 0 0 0 "GTF2B"
"ENSG00000137955" 4597 54 3 8 0 0 4597 19 0 0 0 0 4597 74 0 0 0 0 "RABGGTB"
"ENSG00000137959" 1471 15 2 0 2 0 1471 5 0 0 0 0 1471 25 0 0 0 0 "IFI44L"
"ENSG00000137962" 1737 21 0 4 0 0 1737 3 0 0 0 0 1737 23 0 0 0 0 "ARHGAP29"
"ENSG00000137965" 458 11 0 2 0 2 458 4 0 0 0 0 458 25 0 0 0 0 "IFI44"
"ENSG00000138018" 2286 25 2 3 0 0 2286 6 0 0 0 0 2286 19 0 0 0 0 "EPT1"
"ENSG00000138029" 987 8 0 0 0 0 987 3 0 0 0 0 987 47 4 0 0 0 "HADHB"
"ENSG00000138035" 1605 29 3 4 0 2 1605 9 0 0 0 0 1605 17 0 0 0 0 "PNPT1"
"ENSG00000138041" 2122 27 0 4 0 0 2122 21 7 0 3 0 2122 35 0 2 0 0 "SMEK2"
"ENSG00000138069" 1946 21 0 2 0 2 1946 13 0 4 0 0 1946 70 2 0 0 0 "RAB1A"
"ENSG00000138071" 2332 17 2 0 0 0 2332 25 3 7 0 0 2332 61 3 3 0 2 "ACTR2"
"ENSG00000138085" 1559 26 0 0 0 0 1559 24 2 0 0 0 1559 56 0 0 0 0 "ATRAID"
"ENSG00000138095" 4127 62 5 9 6 0 4127 12 0 3 0 0 4127 27 0 0 0 0 "LRPPRC"
"ENSG00000138107" 933 13 0 0 0 0 933 10 0 2 0 0 933 50 0 0 0 0 "ACTR1A"
"ENSG00000138119" 2928 46 0 2 2 0 2928 31 6 3 0 0 2928 83 2 0 0 3 "MYOF"
"ENSG00000138138" 2222 30 3 4 0 0 2222 23 3 2 0 0 2222 71 2 0 0 2 "ATAD1"
"ENSG00000138160" 3322 31 2 8 0 0 3322 25 4 6 2 0 3322 92 2 0 0 0 "KIF11"
"ENSG00000138180" 2186 59 6 9 2 0 2186 33 4 10 0 0 2186 84 2 0 0 0 "CEP55"
"ENSG00000138182" 3516 51 3 7 2 0 3516 9 0 2 0 0 3516 37 0 0 0 2 "KIF20B"
"ENSG00000138231" 766 19 4 2 0 0 766 8 0 0 0 0 766 28 0 0 0 0 "DBR1"
"ENSG00000138246" 1725 17 2 0 0 0 1725 7 2 0 0 0 1725 11 2 0 0 0 "DNAJC13"
"ENSG00000138279" 1632 41 3 8 0 0 1632 26 2 5 2 0 1632 101 0 0 0 3 "ANXA7"
"ENSG00000138293" 4580 68 8 3 11 0 4580 48 6 14 4 0 4580 221 10 6 0 5 "NCOA4"
"ENSG00000138297" 886 8 0 2 0 0 886 14 2 4 0 0 886 122 0 0 0 2 "TIMM23"
"ENSG00000138303" 574 0 0 0 0 0 574 13 2 2 0 0 574 25 0 0 0 0 "ASCC1"
"ENSG00000138326" 9862 136 16 5 5 7 9862 92 17 6 6 0 9862 2788 22 4 0 21 "RPS24"
"ENSG00000138356" 711 7 0 0 0 0 711 3 0 0 0 0 711 26 2 0 0 2 "AOX1"
"ENSG00000138363" 1071 11 0 0 0 0 1071 17 0 5 0 0 1071 64 2 0 0 0 "ATIC"
"ENSG00000138376" 1491 24 0 3 0 0 1491 7 0 0 0 0 1491 16 0 0 0 0 "BARD1"
"ENSG00000138381" 2079 45 5 13 4 2 2079 44 5 2 0 0 2079 118 0 0 0 0 "ASNSD1"
"ENSG00000138382" 699 15 2 0 0 0 699 9 0 0 0 0 699 47 0 0 0 0 "METTL5"
"ENSG00000138385" 1525 23 0 0 0 0 1525 4 0 0 0 0 1525 8 0 0 0 0 "SSB"
"ENSG00000138386" 2823 22 0 2 0 0 2823 19 5 2 0 0 2823 28 2 0 0 0 "NAB1"
"ENSG00000138398" 1137 21 2 0 0 2 1137 10 3 0 0 0 1137 26 0 0 0 0 "PPIG"
"ENSG00000138413" 1930 18 0 0 0 0 1930 13 0 0 0 0 1930 45 2 0 0 0 "IDH1"
"ENSG00000138430" 1276 40 8 7 2 0 1276 21 6 4 0 0 1276 152 0 0 0 2 "OLA1"
"ENSG00000138434" 9852 75 3 7 2 0 9852 33 2 4 0 0 9852 75 0 0 0 0 "SSFA2"
"ENSG00000138442" 1814 21 0 6 0 0 1814 15 0 0 0 0 1814 46 0 0 0 0 "WDR12"
"ENSG00000138443" 755 12 0 0 0 0 755 10 3 0 0 0 755 35 0 0 0 0 "ABI2"
"ENSG00000138448" 16132 138 7 5 3 0 16132 50 4 6 0 0 16132 134 0 4 0 3 "ITGAV"
"ENSG00000138459" 808 4 0 2 0 0 808 6 0 0 0 0 808 21 0 0 0 2 "SLC35A5"
"ENSG00000138495" 281 6 0 0 0 0 281 4 2 0 0 0 281 59 0 0 0 0 "COX17"
"ENSG00000138592" 1535 16 0 2 0 0 1535 3 0 0 0 0 1535 17 0 0 0 0 "USP8"
"ENSG00000138594" 3639 32 0 3 0 0 3639 21 3 5 2 0 3639 65 2 3 0 0 "TMOD3"
"ENSG00000138600" 973 14 0 2 0 0 973 12 4 0 0 0 973 43 0 0 0 0 "SPPL2A"
"ENSG00000138663" 1295 11 0 0 0 0 1295 13 4 3 2 0 1295 37 0 0 0 0 "COPS4"
"ENSG00000138668" 973 10 0 0 0 0 973 12 0 3 0 0 973 32 0 0 0 0 "HNRNPD"
"ENSG00000138674" 2443 25 0 0 0 0 2443 10 0 2 0 0 2443 24 0 0 0 0 "SEC31A"
"ENSG00000138685" 3718 35 2 3 2 0 3718 14 2 0 0 0 3718 38 0 0 0 0 "FGF2"
"ENSG00000138698" 1148 13 0 3 0 0 1148 11 0 0 0 0 1148 46 3 0 0 0 "RAP1GDS1"
"ENSG00000138750" 1650 22 0 3 0 0 1650 9 3 0 0 0 1650 46 3 0 0 0 "NUP54"
"ENSG00000138757" 4396 40 0 4 0 0 4396 18 0 0 0 0 4396 79 2 3 0 0 "G3BP2"
"ENSG00000138758" 2145 12 0 0 0 0 2145 4 0 2 0 0 2145 23 0 0 0 0 "SEPT11"
"ENSG00000138760" 2415 15 0 0 0 0 2415 6 0 2 0 0 2415 53 0 0 0 2 "SCARB2"
"ENSG00000138768" 1752 14 0 0 0 0 1752 7 0 0 2 0 1752 16 0 0 0 0 "USO1"
"ENSG00000138772" 2228 17 0 2 0 0 2228 22 4 3 0 0 2228 115 0 0 0 0 "ANXA3"
"ENSG00000138777" 2377 31 5 2 0 0 2377 36 9 6 0 0 2377 202 3 3 0 0 "PPA2"
"ENSG00000138778" 3133 87 3 15 6 0 3133 18 0 4 0 0 3133 46 2 0 0 0 "CENPE"
"ENSG00000138801" 1588 28 2 3 0 0 1588 21 4 2 0 0 1588 136 5 0 0 2 "PAPSS1"
"ENSG00000138802" 738 16 3 3 0 0 738 8 2 0 0 0 738 12 0 0 0 0 "SEC24B"
"ENSG00000138814" 1484 22 3 2 0 0 1484 20 3 5 2 0 1484 37 0 0 0 0 "PPP3CA"
"ENSG00000138821" 2496 25 2 0 2 0 2496 20 3 3 2 0 2496 53 4 0 0 0 "SLC39A8"
"ENSG00000139116" 2358 35 2 7 2 0 2358 13 0 0 0 0 2358 26 0 0 0 0 "KIF21A"
"ENSG00000139131" 537 12 0 4 0 0 537 14 3 0 0 0 537 24 0 0 0 0 "YARS2"
"ENSG00000139154" 1028 19 0 7 0 0 1028 8 0 2 0 0 1028 33 0 0 0 0 "AEBP2"
"ENSG00000139163" 1978 24 0 4 0 0 1978 5 0 0 0 0 1978 21 0 0 0 0 "ETNK1"
"ENSG00000139168" 1120 19 0 0 0 0 1120 18 3 4 0 0 1120 67 0 0 0 0 "ZCRB1"
"ENSG00000139180" 433 11 2 0 0 0 433 6 0 2 0 0 433 28 0 0 0 0 "NDUFA9"
"ENSG00000139211" 1055 22 2 6 0 2 1055 15 3 0 0 0 1055 20 0 0 0 0 "AMIGO2"
"ENSG00000139218" 1960 28 0 0 0 0 1960 11 2 0 0 0 1960 14 0 0 0 0 "SCAF11"
"ENSG00000139233" 259 5 0 0 0 0 259 10 0 2 0 0 259 34 0 0 0 0 "LLPH"
"ENSG00000139278" 1438 8 0 0 0 0 1438 0 0 0 0 0 1438 27 0 0 0 0 "GLIPR1"
"ENSG00000139324" 2800 25 0 2 0 0 2800 12 2 0 0 0 2800 39 0 0 0 0 "TMTC3"
"ENSG00000139329" 1549 9 0 0 0 0 1549 0 0 0 0 0 1549 44 0 0 0 2 "LUM"
"ENSG00000139343" 552 6 0 0 0 0 552 14 2 0 0 0 552 74 0 0 0 0 "SNRPF"
"ENSG00000139370" 405 9 0 0 0 0 405 10 0 0 0 2 405 18 0 0 0 0 "SLC15A4"
"ENSG00000139496" 2195 18 0 4 0 2 2195 7 0 0 0 0 2195 26 0 0 0 0 "NUPL1"
"ENSG00000139514" 599 14 2 3 2 0 599 10 0 0 0 0 599 10 0 0 0 0 "SLC7A1"
"ENSG00000139579" 826 2 0 0 0 0 826 14 0 2 0 0 826 56 0 0 0 0 "NABP2"
"ENSG00000139641" 916 9 0 0 0 0 916 14 0 2 0 0 916 47 4 0 0 0 "ESYT1"
"ENSG00000139644" 7741 96 8 11 3 5 7741 47 7 6 0 0 7741 466 7 0 0 8 "TMBIM6"
"ENSG00000139684" 1999 33 7 7 0 0 1999 23 4 2 0 0 1999 393 5 0 0 3 "ESD"
"ENSG00000139687" 2633 38 2 5 2 0 2633 22 5 4 0 2 2633 36 2 0 0 0 "RB1"
"ENSG00000139697" 1966 19 0 0 0 0 1966 7 0 0 0 0 1966 17 0 0 0 0 "SBNO1"
"ENSG00000139726" 1294 17 0 2 0 0 1294 11 2 2 0 0 1294 42 0 0 0 0 "DENR"
"ENSG00000139734" 1437 23 2 0 0 0 1437 11 3 4 0 0 1437 27 0 0 0 0 "DIAPH3"
"ENSG00000139746" 2123 23 0 0 0 0 2123 2 0 0 0 0 2123 14 0 0 0 0 "RBM26"
"ENSG00000139793" 3279 39 3 7 0 0 3279 13 0 0 0 0 3279 40 0 0 0 0 "MBNL2"
"ENSG00000139842" 2894 24 0 4 0 0 2894 19 3 0 0 2 2894 41 0 0 0 0 "CUL4A"
"ENSG00000139874" 432 14 4 2 3 0 432 6 0 0 0 0 432 18 0 0 0 0 "SSTR1"
"ENSG00000139921" 3927 38 0 0 3 0 3927 25 5 2 0 0 3927 117 6 3 0 2 "TMX1"
"ENSG00000139946" 1020 17 2 2 2 0 1020 12 0 0 0 0 1020 17 0 0 0 0 "PELI2"
"ENSG00000140105" 1384 13 0 0 0 0 1384 9 0 2 0 0 1384 24 0 0 0 0 "WARS"
"ENSG00000140157" 1395 7 0 0 0 0 1395 4 0 0 0 0 1395 21 0 0 0 0 "NIPA2"
"ENSG00000140259" 994 17 2 4 0 2 994 4 0 0 0 0 994 41 2 0 0 0 "MFAP1"
"ENSG00000140262" 2655 25 0 0 0 0 2655 14 2 3 0 0 2655 39 2 0 0 0 "TCF12"
"ENSG00000140264" 1414 20 0 0 0 0 1414 19 0 0 0 0 1414 56 2 0 0 0 "HYPK"
"ENSG00000140280" 335 11 0 2 0 0 335 6 0 0 0 0 335 22 0 0 0 2 "LYSMD2"
"ENSG00000140299" 3020 27 4 0 0 2 3020 21 5 3 0 0 3020 32 0 2 0 0 "BNIP2"
"ENSG00000140307" 2777 31 2 4 2 0 2777 41 11 9 2 0 2777 430 7 0 0 11 "GTF2A2"
"ENSG00000140319" 3921 31 0 2 0 2 3921 15 0 0 0 0 3921 261 9 0 0 2 "SRP14"
"ENSG00000140350" 2529 31 2 2 0 2 2529 50 8 3 0 0 2529 158 5 0 0 0 "ANP32A"
"ENSG00000140365" 492 8 0 0 0 0 492 3 0 0 0 0 492 55 2 0 0 0 "COMMD4"
"ENSG00000140367" 929 12 0 0 0 0 929 4 0 0 0 0 929 15 0 0 0 0 "UBE2Q2"
"ENSG00000140374" 2534 15 0 0 0 0 2534 38 5 10 0 0 2534 263 9 5 0 4 "ETFA"
"ENSG00000140391" 3551 47 0 0 0 2 3551 32 2 0 0 3 3551 321 17 2 0 10 "TSPAN3"
"ENSG00000140395" 1294 19 0 2 0 0 1294 19 2 0 0 0 1294 105 3 0 0 0 "WDR61"
"ENSG00000140416" 2993 28 2 0 0 2 2993 6 0 0 0 0 2993 26 0 0 0 0 "TPM1"
"ENSG00000140443" 1342 36 6 10 2 0 1342 11 0 4 2 0 1342 25 2 0 0 0 "IGF1R"
"ENSG00000140525" 2745 24 0 0 2 0 2745 9 0 0 0 0 2745 37 0 0 0 0 "FANCI"
"ENSG00000140575" 8200 83 0 3 6 6 8200 53 3 11 0 0 8200 176 2 3 0 6 "IQGAP1"
"ENSG00000140577" 973 14 0 0 0 0 973 9 0 2 0 0 973 19 0 0 0 0 "CRTC3"
"ENSG00000140598" 414 12 0 4 2 0 414 5 0 0 0 0 414 15 0 0 0 0 "EFTUD1"
"ENSG00000140612" 2690 32 0 0 0 0 2690 35 5 6 2 0 2690 238 7 0 0 0 "SEC11A"
"ENSG00000140740" 2876 36 0 4 0 0 2876 21 3 5 2 0 2876 58 2 0 0 0 "UQCRC2"
"ENSG00000140743" 684 11 3 2 0 0 684 12 0 0 0 0 684 24 0 0 0 0 "CDR2"
"ENSG00000140836" 734 33 3 4 7 0 734 4 0 0 0 0 734 26 0 0 0 0 "ZFHX3"
"ENSG00000140859" 431 10 3 0 0 2 431 6 0 0 0 0 431 17 0 0 0 0 "KIFC3"
"ENSG00000140943" 1286 10 0 0 0 0 1286 12 3 0 0 0 1286 34 0 0 0 2 "MBTPS1"
"ENSG00000140988" 1155 7 0 0 0 0 1155 2 0 0 0 0 1155 32 0 0 0 2 "RPS2"
"ENSG00000140990" 1095 27 0 2 0 0 1095 38 7 7 0 0 1095 231 9 0 0 0 "NDUFB10"
"ENSG00000141027" 2129 23 6 0 2 2 2129 14 2 4 0 0 2129 25 0 0 0 0 "NCOR1"
"ENSG00000141030" 3049 59 5 5 4 2 3049 48 6 15 0 0 3049 164 4 0 0 4 "COPS3"
"ENSG00000141076" 501 23 0 5 0 2 501 10 0 4 0 0 501 26 0 0 0 0 "CIRH1A"
"ENSG00000141101" 339 13 0 4 0 0 339 4 0 0 0 0 339 39 0 0 0 0 "NOB1"
"ENSG00000141127" 677 16 0 4 0 0 677 8 3 0 0 0 677 38 3 0 0 0 "PRPSAP2"
"ENSG00000141140" 1431 19 2 3 0 0 1431 4 0 2 0 0 1431 40 0 0 0 0 "MYO19"
"ENSG00000141141" 1550 14 5 0 0 0 1550 9 2 0 0 0 1550 26 0 0 0 0 "DDX52"
"ENSG00000141279" 1261 24 0 2 2 0 1261 11 0 2 0 0 1261 22 0 0 0 0 "NPEPPS"
"ENSG00000141367" 14006 143 8 19 16 12 14006 120 9 35 11 4 14006 322 12 5 0 12 "CLTC"
"ENSG00000141378" 548 13 0 5 0 0 548 7 0 0 0 0 548 45 0 0 0 0 "PTRH2"
"ENSG00000141385" 930 13 0 0 0 0 930 10 0 2 0 0 930 50 3 0 0 0 "AFG3L2"
"ENSG00000141401" 821 14 2 0 3 0 821 21 3 3 3 0 821 70 2 0 0 0 "IMPA2"
"ENSG00000141424" 2924 34 2 5 3 0 2924 17 0 2 0 0 2924 127 3 0 0 0 "SLC39A6"
"ENSG00000141425" 3509 30 0 0 0 3 3509 19 0 3 0 0 3509 62 4 0 0 3 "RPRD1A"
"ENSG00000141428" 395 7 2 0 0 0 395 3 0 0 0 0 395 23 0 0 0 0 "C18orf21"
"ENSG00000141429" 7472 60 3 6 0 3 7472 37 2 4 0 0 7472 173 2 3 0 6 "GALNT1"
"ENSG00000141526" 1457 13 0 2 0 0 1457 9 0 0 0 0 1457 38 0 0 0 0 "SLC16A3"
"ENSG00000141543" 2180 49 4 3 2 0 2180 42 0 2 0 0 2180 150 4 0 0 0 "EIF4A3"
"ENSG00000141551" 451 13 2 0 0 0 451 8 0 0 2 0 451 24 0 0 0 0 "CSNK1D"
"ENSG00000141552" 474 5 0 0 0 0 474 5 0 0 0 0 474 54 3 0 0 0 "ANAPC11"
"ENSG00000141568" 499 15 5 2 0 0 499 8 2 3 0 0 499 10 0 0 0 0 "FOXK2"
"ENSG00000141580" 798 8 2 0 0 0 798 10 2 3 0 0 798 24 0 0 0 2 "WDR45B"
"ENSG00000141582" 356 23 3 5 4 0 356 8 0 0 0 0 356 24 0 0 0 0 "CBX4"
"ENSG00000141646" 1208 19 2 3 0 2 1208 6 0 2 0 0 1208 44 0 0 0 0 "SMAD4"
"ENSG00000141682" 1228 20 2 0 2 0 1228 10 0 3 0 0 1228 27 0 0 0 0 "PMAIP1"
"ENSG00000141720" 682 15 2 3 0 0 682 4 0 0 0 0 682 11 0 0 0 0 "PIP4K2B"
"ENSG00000141759" 1448 11 0 0 0 0 1448 12 0 2 0 0 1448 118 3 0 0 0 "TXNL4A"
"ENSG00000141858" 306 4 0 0 0 0 306 6 0 2 0 0 306 22 3 0 3 0 NA
"ENSG00000142089" 585 12 0 0 0 0 585 6 0 0 0 0 585 49 0 0 0 0 "IFITM3"
"ENSG00000142168" 3737 37 2 5 0 0 3737 83 16 0 0 0 3737 644 9 2 0 11 "SOD1"
"ENSG00000142178" 2349 50 3 8 12 0 2349 9 0 0 0 0 2349 61 0 0 0 0 "SIK1"
"ENSG00000142186" 649 17 0 3 4 0 649 13 0 4 0 0 649 19 0 0 0 2 "SCYL1"
"ENSG00000142192" 4053 20 0 0 0 0 4053 7 0 0 0 0 4053 109 3 0 0 5 "APP"
"ENSG00000142230" 1160 8 0 0 0 0 1160 11 3 3 0 0 1160 30 0 0 0 0 "SAE1"
"ENSG00000142409" 161 4 0 0 2 0 161 12 2 0 0 0 161 14 0 0 0 0 "ZNF787"
"ENSG00000142507" 872 2 0 0 0 0 872 15 0 2 0 0 872 77 0 0 0 0 "PSMB6"
"ENSG00000142534" 5765 198 3 0 0 0 5765 157 11 5 0 0 5765 654 9 0 0 6 "RPS11"
"ENSG00000142541" 5029 48 3 2 2 0 5029 57 3 2 2 0 5029 288 7 0 0 0 "RPL13A"
"ENSG00000142546" 516 7 0 0 0 0 516 9 0 0 0 0 516 31 0 0 0 0 "NOSIP"
"ENSG00000142657" 2462 26 0 2 0 0 2462 23 0 2 0 0 2462 62 2 0 0 0 "PGD"
"ENSG00000142676" 5844 95 0 0 0 5 5844 72 11 8 2 0 5844 514 13 0 0 6 "RPL11"
"ENSG00000142856" 1409 25 4 0 0 0 1409 11 2 0 0 0 1409 41 0 0 0 2 "ITGB3BP"
"ENSG00000142864" 7167 103 3 7 5 7 7167 73 7 16 4 0 7167 277 6 4 0 4 "SERBP1"
"ENSG00000142867" 711 15 3 5 0 0 711 13 0 0 0 0 711 13 0 0 0 0 "BCL10"
"ENSG00000142875" 1401 13 0 2 0 0 1401 5 2 0 0 0 1401 18 0 0 0 0 "PRKACB"
"ENSG00000142892" 2237 17 0 0 0 0 2237 9 0 2 0 0 2237 45 2 0 0 0 "PIGK"
"ENSG00000142937" 6167 90 2 3 0 6 6167 46 7 4 0 0 6167 319 7 2 0 7 "RPS8"
"ENSG00000142945" 1192 16 0 0 0 0 1192 3 2 0 0 0 1192 25 0 0 0 0 "KIF2C"
"ENSG00000143013" 1339 23 0 3 0 0 1339 21 6 4 0 0 1339 123 3 0 0 0 "LMO4"
"ENSG00000143033" 1156 22 3 5 0 0 1156 11 0 0 0 0 1156 25 0 0 0 0 "MTF2"
"ENSG00000143106" 2851 40 5 5 5 2 2851 17 3 2 0 0 2851 283 3 0 0 0 "PSMA5"
