"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000159199" 205 7 0 0 0 0 205 5 0 0 0 0 205 24 0 0 0 0 "ATP5G1"
"ENSG00000159377" 309 8 0 3 0 0 309 15 0 0 0 0 309 42 0 0 0 0 "PSMB4"
"ENSG00000160049" 169 4 0 0 0 0 169 4 0 0 0 0 169 23 0 0 0 0 "DFFA"
"ENSG00000160789" 599 11 0 0 0 0 599 11 3 2 0 0 599 13 0 0 0 0 "LMNA"
"ENSG00000161016" 881 26 0 0 0 0 881 15 0 0 0 0 881 131 6 0 0 0 "RPL8"
"ENSG00000161057" 274 17 4 4 0 0 274 11 0 0 0 0 274 15 0 0 0 0 "PSMC2"
"ENSG00000161970" 354 7 0 0 0 0 354 4 0 0 0 0 354 113 2 0 0 3 "RPL26"
"ENSG00000162244" 237 3 0 0 0 0 237 6 0 0 0 0 237 22 2 0 0 0 "RPL29"
"ENSG00000163430" 626 16 0 0 0 0 626 2 0 0 0 0 626 15 0 0 0 0 "FSTL1"
"ENSG00000163468" 870 18 3 0 0 0 870 12 0 5 0 0 870 32 0 0 0 0 "CCT3"
"ENSG00000163527" 704 12 0 0 0 0 704 5 0 2 0 0 704 19 0 0 0 2 "STT3B"
"ENSG00000163931" 1336 22 0 0 0 2 1336 9 0 4 0 0 1336 31 0 0 0 0 "TKT"
"ENSG00000164032" 1102 20 0 0 2 0 1102 25 5 4 0 0 1102 85 0 0 0 0 "H2AFZ"
"ENSG00000164104" 241 11 3 0 0 0 241 2 0 0 0 0 241 18 0 0 0 0 "HMGB2"
"ENSG00000164111" 638 24 0 0 0 0 638 3 0 0 0 0 638 51 2 0 0 0 "ANXA5"
"ENSG00000164176" 920 16 0 0 0 0 920 2 0 0 0 0 920 22 0 0 0 0 "EDIL3"
"ENSG00000164292" 474 10 0 3 0 0 474 8 0 2 0 0 474 14 0 0 0 0 "RHOBTB3"
"ENSG00000164405" 221 7 0 0 0 0 221 7 2 0 0 0 221 65 3 0 0 0 "UQCRQ"
"ENSG00000164587" 2387 53 3 0 0 2 2387 72 12 3 0 0 2387 290 3 0 0 2 "RPS14"
"ENSG00000165280" 820 21 0 0 0 0 820 14 0 2 0 0 820 20 0 0 0 0 "VCP"
"ENSG00000165283" 342 5 0 0 0 0 342 12 0 0 0 0 342 19 0 0 0 0 "STOML2"
"ENSG00000165629" 284 6 0 0 0 0 284 3 0 0 0 0 284 31 0 0 0 0 "ATP5C1"
"ENSG00000166012" 1044 10 0 0 0 0 1044 0 0 0 0 0 1044 25 0 0 0 0 "MIR1304"
"ENSG00000166226" 676 16 3 3 0 0 676 4 2 0 0 0 676 28 0 0 0 0 "CCT2"
"ENSG00000166441" 255 11 0 0 0 0 255 4 0 0 0 0 255 18 0 0 0 0 "RPL27A"
"ENSG00000166598" 593 21 0 0 0 2 593 3 0 0 0 0 593 20 0 0 0 0 "HSP90B1"
"ENSG00000166710" 2415 37 0 0 0 0 2415 14 0 0 0 0 2415 180 4 2 0 0 "B2M"
"ENSG00000166913" 422 5 0 0 0 0 422 2 0 0 0 0 422 24 0 0 0 0 "YWHAB"
"ENSG00000167112" 196 10 0 0 0 0 196 0 0 0 0 0 196 30 0 0 0 0 "TRUB2"
"ENSG00000167325" 540 6 0 0 0 0 540 4 0 2 0 0 540 24 2 0 0 0 "RRM1"
"ENSG00000167460" 639 13 0 2 0 0 639 10 0 0 0 0 639 39 0 0 0 2 "TPM4"
"ENSG00000167526" 621 18 0 0 0 0 621 12 0 0 0 0 621 40 0 0 0 0 "RPL13"
"ENSG00000167658" 1724 18 0 0 0 0 1724 6 0 0 0 0 1724 29 0 0 0 2 "EEF2"
"ENSG00000167986" 651 10 0 0 0 0 651 8 2 0 2 0 651 21 2 0 0 0 "DDB1"
"ENSG00000168003" 1057 28 2 5 6 2 1057 12 2 0 0 0 1057 28 0 0 0 0 "SLC3A2"
"ENSG00000168028" 394 7 0 0 0 0 394 0 0 0 0 0 394 37 3 0 0 0 "RPSA"
"ENSG00000168036" 1158 12 0 0 0 0 1158 7 0 0 0 0 1158 23 0 0 0 2 "CTNNB1"
"ENSG00000168242" 1879 26 0 0 0 0 1879 4 0 0 0 0 1879 19 0 0 0 2 "HIST1H2BG"
"ENSG00000168298" 1547 44 0 0 0 4 1547 6 0 0 0 0 1547 30 2 0 0 0 "HIST1H1E"
"ENSG00000168385" 442 6 0 0 0 0 442 4 0 0 0 0 442 27 2 0 0 0 "SEPT2"
"ENSG00000168615" 659 15 0 0 0 0 659 2 0 0 0 0 659 19 0 0 0 0 "ADAM9"
"ENSG00000168653" 139 4 0 0 0 0 139 4 0 0 2 0 139 24 0 0 0 0 "NDUFS5"
"ENSG00000168958" 260 2 0 0 0 0 260 2 0 0 0 0 260 26 0 0 0 0 "MFF"
"ENSG00000169715" 469 20 0 0 0 0 469 21 5 3 0 0 469 39 0 0 0 0 "MT1E"
"ENSG00000169908" 437 9 2 0 0 0 437 8 0 0 0 0 437 22 0 0 0 0 "TM4SF1"
"ENSG00000170312" 508 8 0 0 0 0 508 4 0 0 0 0 508 18 0 0 0 0 "CDK1"
"ENSG00000170421" 530 12 0 0 0 0 530 9 0 0 0 0 530 22 0 0 0 0 "KRT8"
"ENSG00000170540" 527 10 0 0 0 0 527 3 0 0 0 0 527 18 0 0 0 2 "ARL6IP1"
"ENSG00000170606" 320 2 0 0 0 0 320 3 0 0 0 0 320 25 0 0 0 0 "HSPA4"
"ENSG00000170860" 111 0 0 0 0 0 111 5 2 0 0 0 111 25 0 0 0 0 "LSM3"
"ENSG00000170889" 335 8 0 0 0 0 335 5 0 0 0 0 335 29 0 0 0 0 "RPS9"
"ENSG00000171858" 1201 29 6 0 0 0 1201 7 2 0 0 0 1201 284 0 0 0 0 "RPS21"
"ENSG00000171863" 352 2 0 0 0 0 352 2 0 0 0 0 352 32 0 0 0 0 "RPS7"
"ENSG00000172115" 290 7 0 0 0 0 290 8 0 2 0 0 290 37 0 0 0 0 "CYCS"
"ENSG00000172572" 1071 14 0 0 0 0 1071 4 0 0 0 0 1071 21 0 0 0 0 "PDE3A"
"ENSG00000172757" 777 9 0 0 0 0 777 4 0 0 0 0 777 85 7 0 0 0 "CFL1"
"ENSG00000172809" 953 15 3 0 0 0 953 8 2 0 0 0 953 362 4 0 0 0 "RPL38"
"ENSG00000173660" 302 7 0 0 0 0 302 13 2 0 0 0 302 47 3 0 0 0 "UQCRH"
"ENSG00000173915" 122 0 0 0 0 0 122 3 0 0 0 0 122 33 0 0 0 0 "USMG5"
"ENSG00000174444" 1355 28 3 0 0 0 1355 12 0 0 0 0 1355 52 0 0 0 0 "SNORD16"
"ENSG00000174748" 962 13 0 0 0 0 962 7 2 0 0 0 962 58 2 0 0 0 "RPL15"
"ENSG00000176340" 304 3 0 0 0 0 304 14 7 0 0 0 304 29 0 0 0 0 "COX8A"
"ENSG00000176788" 882 18 0 0 2 0 882 8 0 2 0 0 882 80 0 0 0 2 "BASP1"
"ENSG00000177600" 320 4 0 0 0 0 320 11 0 0 0 0 320 50 0 0 0 0 "RPLP2"
"ENSG00000178035" 348 11 0 0 0 0 348 2 0 0 0 0 348 19 0 0 0 0 "IMPDH2"
"ENSG00000178172" 539 16 0 0 0 0 539 17 0 0 0 0 539 62 4 0 0 0 "SPINK6"
"ENSG00000178952" 364 9 0 0 0 0 364 4 0 0 0 0 364 26 0 0 0 0 "TUFM"
"ENSG00000178982" 168 7 0 0 0 0 168 4 0 0 0 0 168 21 0 0 0 0 "EIF3K"
"ENSG00000179091" 385 8 0 0 0 0 385 10 2 0 0 0 385 27 3 0 0 0 "CYC1"
"ENSG00000180573" 3918 44 0 0 0 5 3918 11 0 0 0 0 3918 37 0 0 0 3 "HIST1H2AC"
"ENSG00000180596" 5023 50 2 0 0 7 5023 13 0 0 0 0 5023 57 2 0 0 0 "HIST1H2BG"
"ENSG00000180817" 235 8 2 0 0 0 235 7 0 0 0 0 235 18 0 0 0 0 "PPA1"
"ENSG00000180879" 151 4 0 0 0 0 151 3 0 0 0 0 151 24 0 0 0 0 "SSR4"
"ENSG00000181019" 729 20 0 0 0 0 729 9 2 2 0 0 729 37 0 0 0 0 "NQO1"
"ENSG00000181163" 464 10 0 2 0 0 464 7 0 0 0 0 464 33 3 0 0 0 "NPM1"
"ENSG00000182117" 302 7 0 0 0 0 302 4 0 0 0 0 302 32 0 0 0 0 "NOP10"
"ENSG00000182481" 472 19 4 4 2 0 472 12 0 0 0 0 472 22 0 0 0 2 "KPNA2"
"ENSG00000182611" 450 54 0 0 0 0 450 0 0 0 0 0 450 10 0 0 0 0 "HIST1H2AJ"
"ENSG00000182718" 1156 16 0 2 0 0 1156 21 4 3 0 0 1156 141 4 0 0 2 "ANXA2"
"ENSG00000182899" 993 49 0 5 0 0 993 22 2 0 2 0 993 213 0 0 0 2 "RPL35A"
"ENSG00000183011" 219 6 2 0 0 0 219 5 0 0 0 0 219 30 0 0 0 0 "NAA38"
"ENSG00000184009" 3612 50 3 3 0 2 3612 44 7 3 6 2 3612 112 2 2 0 3 "ACTG1"
"ENSG00000184260" 4933 106 0 0 0 37 4933 12 0 0 0 0 4933 70 0 0 0 2 "HIST2H2AC"
"ENSG00000184270" 1516 18 0 0 0 0 1516 5 0 0 0 0 1516 12 0 0 0 0 "HIST2H2AB"
"ENSG00000184348" 1389 81 0 0 0 0 1389 4 0 0 0 0 1389 13 0 0 0 0 "HIST1H2AI"
"ENSG00000184357" 2706 36 0 0 0 0 2706 8 0 0 0 0 2706 41 0 0 0 0 "HIST1H1B"
"ENSG00000184678" 5496 42 0 0 0 4 5496 9 2 0 0 3 5496 71 4 0 0 4 "HIST2H2BE"
"ENSG00000184825" 5108 306 0 0 0 5 5108 8 0 0 0 0 5108 61 3 0 0 0 "HIST1H2AH"
"ENSG00000185130" 2383 27 0 0 0 0 2383 0 0 0 0 0 2383 19 0 0 0 0 "HIST1H2BL"
"ENSG00000186468" 251 4 0 0 0 0 251 0 0 0 0 0 251 58 0 0 0 4 "RPS23"
"ENSG00000187837" 2971 121 2 0 0 4 2971 12 2 0 0 0 2971 32 3 0 0 0 "HIST1H1C"
"ENSG00000187990" 4121 58 0 0 0 0 4121 8 0 0 0 2 4121 43 2 0 0 4 "HIST1H2BG"
"ENSG00000188846" 325 11 0 0 0 0 325 5 0 0 0 0 325 57 0 0 0 0 "RPL14"
"ENSG00000188987" 2294 14 0 0 0 0 2294 3 0 0 0 0 2294 24 0 0 0 0 "HIST4H4"
"ENSG00000189043" 472 11 0 0 0 0 472 7 0 0 0 0 472 72 0 0 0 0 "NDUFA4"
"ENSG00000189159" 248 13 0 0 0 0 248 8 2 0 0 0 248 31 0 0 0 2 "HN1"
"ENSG00000196139" 645 8 0 0 0 0 645 13 5 0 0 0 645 50 0 0 0 0 "AKR1C3"
"ENSG00000196154" 480 12 0 0 0 0 480 10 0 0 0 0 480 51 2 0 0 2 "S100A4"
"ENSG00000196305" 714 9 0 0 0 0 714 9 0 0 0 0 714 15 0 0 0 0 "IARS"
"ENSG00000196331" 3461 36 3 0 0 0 3461 6 0 0 0 0 3461 32 3 0 0 0 "HIST1H2BO"
"ENSG00000196531" 443 3 0 0 0 0 443 3 0 0 0 0 443 28 0 0 0 0 "NACA"
"ENSG00000196747" 2203 21 0 0 0 2 2203 0 0 0 0 0 2203 40 2 0 0 2 "HIST1H2AI"
"ENSG00000196787" 8531 85 0 0 0 5 8531 17 0 0 0 2 8531 110 0 0 0 9 "HIST1H2AI"
"ENSG00000196924" 1873 18 0 0 0 0 1873 5 0 0 0 0 1873 25 0 0 0 2 "FLNA"
"ENSG00000197061" 6272 102 0 0 0 13 6272 148 0 0 0 12 6272 87 0 0 0 8 "HIST4H4"
"ENSG00000197409" 4662 43 4 0 0 4 4662 7 0 0 0 0 4662 39 0 0 0 3 "HIST1H3A"
"ENSG00000197459" 2249 31 0 0 0 0 2249 4 0 0 0 0 2249 24 0 0 0 2 "HIST1H2BH"
"ENSG00000197694" 1038 27 2 6 2 2 1038 6 0 0 0 0 1038 22 0 0 0 0 "SPTAN1"
"ENSG00000197756" 1421 19 0 0 0 0 1421 27 6 2 0 0 1421 371 5 0 0 0 "RPL37A"
"ENSG00000197846" 5146 60 0 0 0 6 5146 7 0 0 0 0 5146 54 0 0 0 4 "HIST1H2BG"
"ENSG00000197903" 1878 24 0 0 0 2 1878 6 0 0 0 0 1878 37 0 0 0 0 "HIST1H2BK"
"ENSG00000197956" 1538 30 0 0 0 0 1538 51 2 0 0 0 1538 235 4 0 0 5 "S100A6"
"ENSG00000197958" 356 8 0 0 0 0 356 9 0 0 0 0 356 32 0 0 0 2 "RPL12"
"ENSG00000198034" 739 10 0 0 0 0 739 9 3 0 0 0 739 44 0 0 0 0 "RPS4X"
"ENSG00000198258" 139 6 0 0 0 0 139 2 0 0 0 0 139 26 0 0 0 0 "UBL5"
"ENSG00000198339" 1946 32 2 0 0 0 1946 0 0 0 0 0 1946 23 0 0 0 0 "HIST4H4"
"ENSG00000198363" 1131 13 0 0 0 0 1131 4 0 0 0 0 1131 36 0 0 0 2 "ASPH"
"ENSG00000198366" 3289 30 0 0 0 0 3289 5 0 0 0 0 3289 26 0 0 0 0 "HIST1H3A"
"ENSG00000198374" 2284 24 0 0 0 0 2284 4 0 0 0 0 2284 16 0 0 0 2 "HIST1H2AI"
"ENSG00000198431" 1328 17 3 0 0 0 1328 16 4 2 0 0 1328 36 2 0 0 0 "TXNRD1"
"ENSG00000198467" 458 10 0 0 0 0 458 9 0 0 0 0 458 62 0 2 0 2 "TPM2"
"ENSG00000198518" 1933 20 0 0 0 0 1933 3 0 0 0 0 1933 13 0 0 0 0 "HIST4H4"
"ENSG00000198668" 523 15 3 0 0 0 523 3 0 0 0 0 523 35 0 0 0 0 "CALM1"
"ENSG00000198677" 478 11 0 2 0 0 478 6 0 0 0 0 478 21 0 0 0 0 "TTC37"
"ENSG00000198755" 392 7 0 0 0 0 392 2 0 0 0 0 392 22 0 0 0 2 "RPL10A"
"ENSG00000198856" 207 7 0 0 0 0 207 9 0 0 2 0 207 16 0 0 0 0 "OSTC"
"ENSG00000198901" 312 12 2 0 0 0 312 3 0 0 0 0 312 15 0 0 0 0 "PRC1"
"ENSG00000200087" 2208 19 0 0 0 0 2208 5 0 0 0 0 2208 23 0 0 0 0 "RNU105A"
"ENSG00000202198" 5170 70 2 0 0 0 5170 31 3 0 0 0 5170 91 0 0 0 0 "RN7SK"
"ENSG00000203813" 11158 97 5 0 0 6 11158 23 0 0 0 5 11158 120 4 0 0 2 "HIST1H3A"
"ENSG00000204628" 2851 68 2 2 0 0 2851 28 4 0 0 0 2851 261 3 0 0 0 "GNB2L1"
"ENSG00000213442" 88 0 0 0 0 0 88 0 0 0 0 0 88 68 2 0 0 0 NA
"ENSG00000213585" 377 9 0 0 0 0 377 5 0 2 0 0 377 22 0 0 0 0 "VDAC1"
"ENSG00000213639" 637 13 0 0 0 0 637 5 0 0 0 0 637 33 0 2 0 0 "PPP1CB"
"ENSG00000213741" 159 0 0 0 0 0 159 0 0 0 0 0 159 54 0 0 0 0 "RPS29"
"ENSG00000215030" 72 4 0 0 0 0 72 3 0 0 0 0 72 27 2 0 0 0 NA
"ENSG00000221983" 234 6 0 0 0 0 234 7 2 0 0 0 234 29 0 0 0 0 "UBA52"
"ENSG00000231500" 277 0 0 0 0 0 277 0 0 0 0 0 277 41 0 0 0 0 "RPS18"
"ENSG00000233224" 286 88 0 0 0 0 286 0 0 0 0 0 286 5 0 0 0 0 "HIST1H2AI"
"ENSG00000234741" 1970 86 0 0 0 0 1970 14 0 0 0 0 1970 67 2 0 0 0 "GAS5"
"ENSG00000237973" 660 16 0 0 0 0 660 8 0 0 0 0 660 22 0 0 0 2 "LOC101926970"
"ENSG00000239672" 222 8 0 0 0 0 222 7 0 0 0 0 222 35 0 0 0 0 "NME1"
"ENSG00000241468" 175 11 0 0 0 2 175 3 0 0 0 0 175 52 0 0 0 0 "ATP5J2"
"ENSG00000241553" 317 7 0 0 0 0 317 5 0 0 0 0 317 22 0 0 0 0 "ARPC4"
"ENSG00000242125" 1389 29 0 0 0 3 1389 3 0 0 0 0 1389 10 0 0 0 2 "SNHG3"
"ENSG00000242265" 535 11 3 0 0 0 535 4 0 0 0 0 535 15 0 0 0 0 "PEG10"
"ENSG00000251562" 3723 42 2 0 0 2 3723 102 0 0 0 0 3723 73 0 0 0 2 "MALAT1"
"ENSG00000253729" 1073 20 2 0 0 0 1073 6 0 0 0 0 1073 15 0 0 0 0 "PRKDC"
"ENSG00000255717" 1434 132 0 3 0 0 1434 6 0 0 0 0 1434 26 0 0 0 0 "SNHG1"
"ENSG00000256018" 7078 101 0 0 0 4 7078 14 2 0 0 4 7078 59 0 0 0 5 "HIST1H3A"
"ENSG00000256316" 8983 98 4 3 0 6 8983 14 0 0 0 0 8983 85 2 0 0 6 "HIST1H3A"
"ENSG00000258486" 5724 88 3 0 0 5 5724 18 0 0 0 0 5724 66 0 0 0 0 "RN7SL1"
"ENSG00000259001" 483246 3763 183 172 20 225 483246 796 58 27 2 59 483246 3989 164 97 4 198 "RPPH1"
"ENSG00000265150" 3048 35 0 0 0 0 3048 9 0 0 0 0 3048 58 2 0 0 0 "RN7SL2"
"ENSG00000266658" 4880 44 0 0 0 0 4880 12 0 0 0 0 4880 45 3 0 0 0 "RNA28S5"
"ENSG00000269900" 13740 118 0 0 0 10 13740 27 0 0 0 2 13740 115 0 0 0 5 "RMRP"
"ENSG00000270066" 3793 20 0 0 0 0 3793 6 0 0 0 0 3793 23 0 0 0 0 "SCARNA2"
"ENSG00000270141" 1465 24 0 0 0 0 1465 7 0 0 0 0 1465 17 0 0 0 0 "TERC"
