"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000104763" 898 13 0 0 0 0 898 5 4 0 0 0 898 36 3 0 0 0 "ASAH1"
"ENSG00000104765" 845 8 2 0 0 0 845 5 3 0 0 0 845 31 0 0 0 0 "BNIP3L"
"ENSG00000104823" 290 3 0 0 0 0 290 8 0 7 0 0 290 24 0 0 0 0 "ECH1"
"ENSG00000104824" 1898 30 0 7 0 0 1898 21 0 9 0 0 1898 80 4 0 0 0 "HNRNPL"
"ENSG00000104872" 802 11 0 0 0 4 802 8 2 0 0 0 802 28 0 0 0 0 "PIH1D1"
"ENSG00000104889" 1181 9 0 0 0 2 1181 15 0 0 0 0 1181 49 0 0 0 0 "RNASEH2A"
"ENSG00000104904" 3221 80 5 0 0 0 3221 39 5 7 0 0 3221 171 14 0 0 2 "OAZ1"
"ENSG00000104907" 595 7 0 0 0 0 595 3 0 0 0 0 595 23 0 0 0 0 "TRMT1"
"ENSG00000104915" 516 12 0 0 0 0 516 9 0 2 0 0 516 17 0 0 0 2 "STX10"
"ENSG00000104979" 1053 38 0 2 0 0 1053 40 6 2 0 0 1053 171 0 0 0 5 "C19orf53"
"ENSG00000105011" 1327 30 9 3 0 0 1327 13 0 3 0 0 1327 15 0 0 0 0 "ASF1B"
"ENSG00000105058" 684 11 0 0 0 0 684 0 0 0 0 0 684 31 0 0 0 0 "FAM32A"
"ENSG00000105135" 330 11 0 0 0 0 330 11 0 0 9 0 330 9 0 0 0 0 "ILVBL"
"ENSG00000105176" 864 9 0 0 0 0 864 13 2 0 0 0 864 39 3 0 0 0 "URI1"
"ENSG00000105185" 911 27 5 8 9 0 911 10 0 2 0 0 911 266 4 0 0 6 "PDCD5"
"ENSG00000105193" 3802 97 0 3 0 0 3802 91 10 6 7 0 3802 729 15 3 0 3 "RPS16"
"ENSG00000105197" 1464 29 0 5 0 0 1464 42 8 7 9 0 1464 78 2 0 0 2 "TIMM50"
"ENSG00000105202" 879 42 0 0 5 0 879 14 4 0 0 0 879 60 2 0 0 0 "FBL"
"ENSG00000105220" 4143 41 2 2 0 0 4143 33 0 0 0 4 4143 89 7 0 0 0 "GPI"
"ENSG00000105248" 119 23 0 0 0 0 119 2 0 0 0 0 119 7 0 0 0 0 "CCDC94"
"ENSG00000105254" 365 3 0 0 0 0 365 2 0 0 0 0 365 43 0 0 0 0 "TBCB"
"ENSG00000105258" 394 18 0 0 0 0 394 17 0 0 0 0 394 60 2 0 0 0 "POLR2I"
"ENSG00000105281" 1936 25 0 5 0 0 1936 20 2 8 0 0 1936 24 0 0 0 0 "SLC1A5"
"ENSG00000105323" 1669 25 0 7 9 0 1669 15 6 4 0 0 1669 31 3 0 0 0 "HNRNPUL1"
"ENSG00000105372" 12842 418 2 0 2 11 12842 233 21 7 0 0 12842 2020 36 2 0 32 "RPS19"
"ENSG00000105373" 624 29 0 0 0 0 624 4 2 0 0 0 624 24 2 0 0 0 "GLTSCR2"
"ENSG00000105379" 321 0 0 0 0 0 321 28 2 0 0 0 321 75 3 0 0 0 "ETFB"
"ENSG00000105393" 257 12 0 0 0 0 257 12 0 0 0 0 257 40 0 0 0 0 "BABAM1"
"ENSG00000105401" 1132 24 0 0 0 2 1132 22 2 3 0 0 1132 65 0 0 0 2 "CDC37"
"ENSG00000105404" 480 20 0 0 0 0 480 2 0 0 0 0 480 12 0 0 0 0 "RABAC1"
"ENSG00000105426" 617 19 0 0 0 4 617 5 0 0 0 0 617 8 0 0 0 0 "PTPRS"
"ENSG00000105518" 270 0 0 0 0 0 270 6 0 0 0 0 270 35 0 0 0 3 "TMEM205"
"ENSG00000105552" 383 2 0 0 0 0 383 2 0 2 0 0 383 30 0 0 0 0 "BCAT2"
"ENSG00000105583" 585 69 0 0 0 0 585 29 4 4 2 0 585 121 0 0 0 2 "WDR83OS"
"ENSG00000105612" 314 5 0 0 0 2 314 0 0 0 0 0 314 26 0 0 0 0 "DNASE2"
"ENSG00000105640" 3708 52 0 0 0 0 3708 38 3 0 0 0 3708 453 10 2 0 2 "RPL18A"
"ENSG00000105669" 571 17 0 0 0 0 571 5 0 0 0 0 571 19 0 0 0 0 "COPE"
"ENSG00000105677" 436 4 0 0 0 0 436 9 0 2 0 2 436 37 0 0 0 2 "TMEM147"
"ENSG00000105755" 208 2 0 0 0 0 208 10 0 0 0 0 208 24 0 0 0 0 "ETHE1"
"ENSG00000105778" 837 13 3 0 2 0 837 14 0 2 2 0 837 7 0 0 0 0 "AVL9"
"ENSG00000105810" 2414 38 0 0 0 3 2414 3 0 0 0 0 2414 15 0 0 0 2 "CDK6"
"ENSG00000105819" 1416 18 0 0 0 0 1416 7 2 0 0 0 1416 70 0 0 0 2 "PMPCB"
"ENSG00000105821" 767 25 0 0 2 0 767 4 0 0 0 0 767 6 0 0 0 0 "DNAJC2"
"ENSG00000105825" 787 22 0 0 0 0 787 7 0 0 0 0 787 40 2 0 0 0 "TFPI2"
"ENSG00000105829" 574 3 0 0 0 0 574 11 0 2 0 3 574 31 0 0 0 0 "BET1"
"ENSG00000105835" 593 20 0 0 0 0 593 8 0 0 0 0 593 15 0 0 0 0 "NAMPT"
"ENSG00000105849" 607 10 0 0 4 0 607 33 0 6 7 0 607 13 0 0 0 0 "TWISTNB"
"ENSG00000105854" 2542 102 2 17 22 18 2542 44 0 7 6 0 2542 185 2 3 0 0 "PON2"
"ENSG00000105855" 1708 18 0 0 0 0 1708 4 2 0 0 0 1708 16 0 0 0 0 "ITGB8"
"ENSG00000105926" 1103 14 5 0 0 0 1103 10 0 0 0 0 1103 11 2 0 0 0 "MPP6"
"ENSG00000105928" 397 7 0 0 0 0 397 0 0 0 0 0 397 30 0 0 0 2 "DFNA5"
"ENSG00000105953" 1193 17 0 0 2 0 1193 7 0 0 0 0 1193 15 0 0 0 0 "OGDH"
"ENSG00000105968" 1925 27 0 8 0 0 1925 21 6 0 2 0 1925 85 8 0 0 0 "H2AFV"
"ENSG00000105971" 2947 44 3 0 0 7 2947 27 6 0 0 2 2947 70 0 0 0 0 "CAV2"
"ENSG00000105974" 2481 53 5 6 0 5 2481 22 3 0 0 0 2481 78 4 0 0 4 "CAV1"
"ENSG00000105976" 5217 79 10 17 3 2 5217 32 2 7 4 0 5217 119 3 3 0 4 "MET"
"ENSG00000106028" 841 22 0 0 0 0 841 17 0 0 0 0 841 132 0 0 0 0 "SSBP1"
"ENSG00000106049" 859 14 0 0 0 0 859 8 0 2 0 0 859 30 0 0 0 0 "HIBADH"
"ENSG00000106052" 1419 35 0 2 0 0 1419 2 0 0 0 0 1419 31 3 0 0 0 "TAX1BP1"
"ENSG00000106070" 1049 47 2 2 0 0 1049 9 3 0 0 0 1049 10 0 0 0 0 "GRB10"
"ENSG00000106080" 679 17 0 0 0 2 679 10 0 0 0 2 679 12 0 0 0 0 "FKBP14"
"ENSG00000106105" 1818 22 0 0 2 2 1818 20 2 2 10 0 1818 144 6 2 0 4 "GARS"
"ENSG00000106153" 1977 38 0 0 0 2 1977 43 7 7 0 0 1977 250 8 0 0 0 "CHCHD2"
"ENSG00000106211" 1408 43 4 3 0 0 1408 22 0 3 0 0 1408 82 0 0 0 2 "HSPB1"
"ENSG00000106244" 847 19 0 0 0 0 847 22 5 5 2 3 847 60 0 0 0 0 "PDAP1"
"ENSG00000106263" 4217 45 0 0 15 0 4217 47 3 7 10 0 4217 98 0 2 0 2 "EIF3B"
"ENSG00000106305" 367 23 0 0 0 4 367 4 0 0 0 0 367 4 0 0 0 0 "AIMP2"
"ENSG00000106344" 855 21 0 0 0 0 855 8 3 0 0 0 855 21 2 0 0 0 "RBM28"
"ENSG00000106348" 806 12 0 0 3 3 806 12 3 0 0 0 806 21 0 0 0 0 "IMPDH1"
"ENSG00000106355" 1114 42 0 0 0 0 1114 17 2 4 0 0 1114 80 0 0 0 2 "LSM5"
"ENSG00000106399" 771 15 0 0 4 0 771 13 2 0 0 0 771 61 0 0 0 0 "RPA3"
"ENSG00000106400" 1109 65 0 0 6 0 1109 55 5 0 9 0 1109 147 14 2 0 0 "ZNHIT1"
"ENSG00000106443" 926 36 2 13 13 2 926 27 0 0 2 0 926 33 0 0 4 0 "PHF14"
"ENSG00000106460" 2327 50 0 2 7 0 2327 13 3 6 0 0 2327 60 4 0 0 0 "TMEM106B"
"ENSG00000106462" 554 23 2 0 11 0 554 8 2 0 0 0 554 13 0 0 0 0 "EZH2"
"ENSG00000106484" 1623 13 0 0 2 0 1623 15 0 2 2 0 1623 67 3 5 0 3 "MEST"
"ENSG00000106546" 1707 23 0 4 0 0 1707 11 0 0 0 0 1707 26 0 0 0 0 "AHR"
"ENSG00000106554" 1578 12 0 0 2 0 1578 46 5 3 6 0 1578 71 2 0 0 0 "CHCHD3"
"ENSG00000106588" 180 4 0 0 0 0 180 4 0 0 0 0 180 29 0 0 0 0 "PSMA2"
"ENSG00000106591" 949 38 0 8 0 0 949 9 0 0 0 0 949 73 3 0 0 0 "MRPL32"
"ENSG00000106603" 756 28 2 0 0 0 756 6 0 0 0 0 756 19 0 0 0 2 "COA1"
"ENSG00000106608" 293 38 2 10 10 0 293 4 0 2 0 0 293 16 0 0 0 0 "URGCP"
"ENSG00000106609" 1966 15 0 0 0 0 1966 18 0 0 6 0 1966 52 0 0 0 0 "TMEM248"
"ENSG00000106615" 1293 6 0 0 0 0 1293 9 2 0 0 0 1293 66 0 0 0 0 "RHEB"
"ENSG00000106628" 1627 36 0 0 0 5 1627 31 2 11 0 0 1627 110 7 4 0 0 "POLD2"
"ENSG00000106635" 573 6 0 0 0 0 573 16 0 0 0 0 573 12 0 0 0 0 "BCL7B"
"ENSG00000106636" 1369 6 0 0 0 0 1369 13 0 0 0 0 1369 22 0 0 0 0 "YKT6"
"ENSG00000106682" 2494 9 0 0 0 0 2494 10 0 2 0 2 2494 30 0 0 0 0 "EIF4H"
"ENSG00000106683" 544 19 0 0 8 0 544 4 0 0 0 0 544 17 0 0 0 0 "LIMK1"
"ENSG00000106723" 1667 32 0 7 3 0 1667 13 4 0 0 0 1667 53 5 0 0 0 "SPIN1"
"ENSG00000106803" 769 19 4 5 2 0 769 12 0 0 3 0 769 64 0 2 0 0 "SEC61B"
"ENSG00000106853" 1147 12 0 0 3 0 1147 0 0 0 0 0 1147 69 2 0 0 0 "PTGR1"
"ENSG00000107020" 157 0 0 0 0 0 157 5 0 3 0 0 157 27 0 0 0 0 "PLGRKT"
"ENSG00000107104" 454 19 0 10 6 0 454 0 0 0 0 0 454 14 0 0 0 0 "KANK1"
"ENSG00000107130" 830 15 6 0 0 2 830 20 0 0 0 0 830 10 0 0 0 0 "NCS1"
"ENSG00000107164" 1117 26 2 0 0 0 1117 3 0 0 0 0 1117 26 0 0 0 0 "FUBP3"
"ENSG00000107175" 617 11 0 0 0 0 617 38 0 4 5 0 617 41 0 0 0 0 "CREB3"
"ENSG00000107223" 2659 137 8 17 14 6 2659 181 22 5 8 0 2659 629 17 3 0 2 "EDF1"
"ENSG00000107262" 1592 24 0 0 0 0 1592 15 2 0 0 0 1592 79 4 0 2 0 "BAG1"
"ENSG00000107290" 2264 41 0 0 5 2 2264 13 0 0 2 0 2264 27 0 0 0 0 "SETX"
"ENSG00000107341" 727 25 0 0 7 0 727 17 0 4 5 0 727 33 0 0 0 2 "UBE2R2"
"ENSG00000107371" 570 13 2 6 2 0 570 2 0 0 0 0 570 20 0 0 0 0 "EXOSC3"
"ENSG00000107404" 1249 24 0 13 0 0 1249 30 0 2 7 0 1249 24 0 0 0 0 "DVL1"
"ENSG00000107521" 360 12 10 0 0 0 360 11 0 0 9 0 360 9 0 0 0 0 "HPS1"
"ENSG00000107566" 624 12 2 0 0 2 624 3 0 2 0 0 624 17 0 0 0 0 "ERLIN1"
"ENSG00000107581" 3094 44 0 0 0 2 3094 9 0 0 0 0 3094 22 0 0 0 0 "EIF3A"
"ENSG00000107651" 718 17 2 0 0 0 718 10 2 0 0 0 718 10 0 0 0 0 "SEC23IP"
"ENSG00000107669" 730 31 0 0 0 0 730 3 0 0 0 0 730 10 0 0 0 0 "ATE1"
"ENSG00000107672" 488 10 3 0 0 0 488 7 0 6 0 0 488 27 0 3 0 0 "NSMCE4A"
"ENSG00000107679" 700 22 0 0 0 0 700 6 0 3 0 0 700 12 0 0 0 0 "PLEKHA1"
"ENSG00000107745" 690 12 0 0 0 0 690 8 0 0 0 0 690 26 0 0 0 0 "MICU1"
"ENSG00000107779" 641 18 0 5 0 0 641 2 0 0 0 0 641 17 0 0 0 0 "BMPR1A"
"ENSG00000107796" 763 7 0 0 0 0 763 12 0 0 0 0 763 27 0 0 0 0 "ACTA2"
"ENSG00000107833" 354 8 2 5 0 0 354 7 6 0 0 0 354 21 0 0 0 0 "NPM3"
"ENSG00000107863" 2183 52 12 0 9 4 2183 12 0 0 0 0 2183 18 0 0 0 0 "ARHGAP21"
"ENSG00000107874" 178 0 0 0 0 0 178 9 0 0 0 0 178 37 0 0 0 0 "CUEDC2"
"ENSG00000107929" 609 26 7 3 0 0 609 3 0 0 0 0 609 10 0 2 0 0 "LARP4B"
"ENSG00000107937" 1005 17 8 0 0 0 1005 14 0 0 0 0 1005 16 0 0 0 0 "GTPBP4"
"ENSG00000107949" 741 31 0 13 5 0 741 24 0 0 0 0 741 99 0 2 0 0 "BCCIP"
"ENSG00000107951" 872 30 6 10 0 0 872 2 0 0 0 0 872 28 0 0 0 0 "MTPAP"
"ENSG00000107959" 1369 18 0 4 0 0 1369 9 0 0 0 0 1369 32 0 0 0 0 "PITRM1"
"ENSG00000108010" 1164 17 2 2 0 0 1164 26 8 3 3 0 1164 42 0 2 0 0 "GLRX3"
"ENSG00000108039" 510 13 0 0 0 0 510 0 0 0 0 0 510 21 0 0 0 0 "XPNPEP1"
"ENSG00000108055" 1561 51 12 10 0 2 1561 10 0 0 0 0 1561 66 0 2 0 0 "SMC3"
"ENSG00000108061" 1524 40 0 3 0 0 1524 3 0 0 0 0 1524 22 0 0 0 0 "SHOC2"
"ENSG00000108064" 1566 41 0 12 3 0 1566 25 0 2 0 0 1566 71 2 0 0 0 "TFAM"
"ENSG00000108106" 689 4 0 0 2 0 689 2 0 0 0 0 689 37 0 7 0 0 "UBE2S"
"ENSG00000108107" 1524 56 0 0 0 0 1524 26 0 0 0 0 1524 247 2 0 0 6 "RPL28"
"ENSG00000108176" 609 15 0 7 0 0 609 7 0 0 0 0 609 58 0 2 0 0 "DNAJC12"
"ENSG00000108179" 943 15 2 0 0 0 943 3 0 0 0 0 943 13 0 0 0 0 "PPIF"
"ENSG00000108256" 2972 72 0 14 8 0 2972 18 0 0 0 0 2972 46 0 0 0 0 "NUFIP2"
"ENSG00000108270" 553 14 0 2 5 0 553 7 0 0 0 0 553 43 0 0 0 0 "AATF"
"ENSG00000108294" 4005 69 2 7 5 2 4005 188 12 12 7 0 4005 656 11 0 2 6 "PSMB3"
"ENSG00000108298" 12331 535 13 15 10 48 12331 253 43 26 18 7 12331 2785 48 6 0 32 "RPL19"
"ENSG00000108344" 1465 15 0 0 3 0 1465 10 0 0 2 0 1465 15 0 0 0 2 "PSMD3"
"ENSG00000108384" 453 10 0 7 0 0 453 0 0 0 0 0 453 24 0 0 0 0 "RAD51C"
"ENSG00000108389" 822 10 0 0 0 0 822 7 2 0 0 0 822 21 0 0 0 0 "MTMR4"
"ENSG00000108395" 1041 27 0 0 0 6 1041 8 0 2 0 0 1041 24 0 0 0 0 "TRIM37"
"ENSG00000108406" 942 26 0 8 0 0 942 17 0 0 0 0 942 25 0 0 0 3 "DHX40"
"ENSG00000108424" 5589 103 0 2 7 5 5589 78 19 9 10 0 5589 230 10 0 0 2 "KPNB1"
"ENSG00000108443" 712 20 0 5 2 0 712 2 0 0 0 0 712 30 0 0 0 0 "RPS6KB1"
"ENSG00000108448" 4657 79 0 0 0 5 4657 50 0 7 14 5 4657 97 3 4 0 0 "TRIM16L"
"ENSG00000108468" 692 6 0 0 0 2 692 2 0 0 0 0 692 36 0 0 0 0 "CBX1"
"ENSG00000108510" 2160 56 2 9 0 0 2160 25 3 0 0 0 2160 31 0 0 0 0 "MED13"
"ENSG00000108515" 1008 9 0 0 0 2 1008 8 0 0 5 0 1008 33 0 0 0 0 "ENO3"
"ENSG00000108518" 6823 119 5 10 0 9 6823 66 7 14 0 0 6823 792 13 5 0 5 "PFN1"
"ENSG00000108523" 555 17 0 0 0 0 555 5 0 2 0 0 555 13 0 0 0 0 "RNF167"
"ENSG00000108528" 1039 46 20 2 7 0 1039 19 3 0 3 0 1039 54 3 0 0 0 "SLC25A11"
"ENSG00000108559" 1328 41 2 20 0 0 1328 18 0 2 3 0 1328 77 2 2 0 0 "NUP88"
"ENSG00000108561" 4745 145 15 4 9 0 4745 75 10 8 19 0 4745 355 19 3 0 11 "C1QBP"
"ENSG00000108587" 610 12 0 0 0 0 610 3 0 0 0 0 610 16 0 0 0 0 "GOSR1"
"ENSG00000108588" 1199 16 0 0 0 0 1199 11 5 0 0 0 1199 47 0 2 0 0 "CCDC47"
"ENSG00000108592" 769 22 3 4 4 0 769 18 3 4 6 0 769 51 0 0 0 0 "FTSJ3"
"ENSG00000108602" 922 12 0 8 0 0 922 11 0 4 0 0 922 33 0 2 0 0 "ALDH3A1"
"ENSG00000108604" 469 15 0 0 0 2 469 16 0 0 0 0 469 4 0 0 0 0 "SMARCD2"
"ENSG00000108651" 944 23 4 9 3 0 944 13 0 0 0 0 944 31 2 0 0 0 "UTP6"
"ENSG00000108654" 5065 103 4 27 29 4 5065 46 10 5 0 0 5065 112 0 0 0 0 "DDX5"
"ENSG00000108666" 260 19 15 0 0 0 260 10 0 0 0 0 260 17 0 0 0 0 "C17orf75"
"ENSG00000108669" 1087 12 0 0 0 0 1087 11 0 0 0 3 1087 11 0 0 0 0 "CYTH1"
"ENSG00000108671" 1967 24 0 4 4 3 1967 24 3 4 0 0 1967 67 3 0 0 0 "PSMD11"
"ENSG00000108679" 2801 15 0 0 0 0 2801 9 0 0 0 0 2801 24 0 0 0 0 "LGALS3BP"
"ENSG00000108691" 701 12 2 0 0 0 701 6 0 0 0 2 701 14 0 0 0 0 "CCL2"
"ENSG00000108819" 306 14 3 7 0 0 306 12 0 5 0 0 306 9 0 0 0 0 "PPP1R9B"
"ENSG00000108826" 378 9 0 0 4 0 378 24 3 0 0 0 378 26 0 0 0 0 "MRPL27"
"ENSG00000108829" 3133 51 0 0 2 2 3133 43 0 9 12 0 3133 104 6 0 0 6 "LRRC59"
"ENSG00000108846" 1350 5 0 0 0 0 1350 24 0 4 0 0 1350 20 0 2 0 0 "ABCC3"
"ENSG00000108848" 1933 40 0 4 0 0 1933 10 0 0 0 0 1933 36 0 2 0 0 "LUC7L3"
"ENSG00000108861" 567 8 0 0 0 0 567 15 0 0 0 0 567 16 0 0 0 2 "DUSP3"
"ENSG00000108883" 2532 82 0 4 4 3 2532 30 6 2 6 0 2532 98 10 2 0 2 "EFTUD2"
"ENSG00000108946" 2915 21 0 9 0 0 2915 15 0 3 0 0 2915 62 0 0 0 0 "PRKAR1A"
"ENSG00000108953" 4257 91 9 14 10 3 4257 35 6 7 0 2 4257 232 5 0 0 7 "YWHAE"
"ENSG00000109046" 1375 18 0 0 0 0 1375 5 0 0 0 0 1375 18 0 0 0 0 "WSB1"
"ENSG00000109062" 1106 17 6 0 3 0 1106 7 0 0 3 0 1106 18 0 0 0 0 "SLC9A3R1"
"ENSG00000109079" 964 13 0 0 3 0 964 11 0 0 0 0 964 7 0 0 0 0 "TNFAIP1"
"ENSG00000109084" 966 5 0 0 0 0 966 5 0 2 0 0 966 41 3 0 0 0 "TMEM97"
"ENSG00000109099" 1370 33 0 7 0 3 1370 6 0 0 0 0 1370 50 0 0 0 3 "PMP22"
"ENSG00000109113" 1467 18 0 0 0 0 1467 17 0 2 0 0 1467 66 2 0 0 0 "RAB34"
"ENSG00000109133" 2442 35 0 0 0 0 2442 9 0 4 0 0 2442 49 0 0 0 0 "TMEM33"
"ENSG00000109171" 518 11 0 0 0 0 518 9 0 3 0 0 518 16 0 0 0 3 "SLAIN2"
"ENSG00000109180" 908 30 10 0 0 0 908 14 0 0 2 0 908 34 0 0 0 2 "OCIAD1"
"ENSG00000109255" 389 6 0 0 0 0 389 0 0 0 0 0 389 28 0 0 0 0 "NMU"
"ENSG00000109320" 459 35 0 8 0 0 459 0 0 0 0 0 459 20 0 0 0 0 "NFKB1"
"ENSG00000109332" 2245 47 0 0 6 0 2245 56 5 2 0 0 2245 101 2 0 0 0 "UBE2D3"
"ENSG00000109390" 298 0 0 0 0 0 298 0 0 0 0 0 298 77 2 0 0 0 "NDUFC1"
"ENSG00000109445" 236 17 3 2 2 0 236 6 0 0 0 0 236 30 0 0 0 0 "ZNF330"
"ENSG00000109475" 2942 187 11 11 3 2 2942 41 7 7 3 0 2942 523 7 6 0 0 "RPL34"
"ENSG00000109511" 440 0 0 0 0 0 440 5 0 0 0 0 440 32 0 0 0 0 "ANXA10"
"ENSG00000109519" 599 30 5 0 0 0 599 10 2 0 0 0 599 35 0 0 0 0 "GRPEL1"
"ENSG00000109534" 106 5 0 4 0 0 106 3 0 3 0 0 106 25 5 0 0 0 "GAR1"
"ENSG00000109536" 316 11 0 0 0 0 316 6 0 3 0 0 316 22 0 0 0 0 "FRG1"
"ENSG00000109572" 1458 13 0 0 3 0 1458 9 0 5 0 0 1458 17 0 0 0 0 "CLCN3"
"ENSG00000109586" 1640 43 0 7 0 0 1640 4 3 0 0 0 1640 22 4 0 0 0 "GALNT7"
"ENSG00000109606" 3010 53 0 11 0 0 3010 29 0 3 0 0 3010 70 0 0 0 0 "DHX15"
"ENSG00000109685" 1274 14 3 0 0 2 1274 3 0 0 0 0 1274 26 0 0 2 0 "WHSC1"
"ENSG00000109686" 873 25 0 2 0 0 873 10 4 3 0 0 873 22 0 0 0 0 "SH3D19"
"ENSG00000109736" 383 11 0 0 0 0 383 6 0 0 0 0 383 18 0 0 0 0 "MFSD10"
"ENSG00000109790" 899 10 0 0 0 0 899 0 0 0 0 0 899 25 2 0 0 0 "KLHL5"
"ENSG00000109805" 1703 30 0 0 0 0 1703 10 0 0 0 0 1703 22 0 0 0 0 "NCAPG"
"ENSG00000109814" 1553 17 2 0 0 0 1553 15 0 4 0 0 1553 46 2 0 0 0 "UGDH"
"ENSG00000109854" 1930 14 0 0 0 0 1930 11 0 0 0 0 1930 102 0 2 0 0 "HTATIP2"
"ENSG00000109861" 3931 56 4 7 8 4 3931 73 0 15 11 0 3931 250 9 0 0 0 "CTSC"
"ENSG00000109881" 942 41 0 4 8 0 942 6 0 0 5 0 942 28 2 0 0 0 "CCDC34"
"ENSG00000109911" 588 37 0 9 0 0 588 2 0 0 0 0 588 41 0 0 0 0 "ELP4"
"ENSG00000109919" 2046 14 0 2 0 0 2046 18 0 0 0 0 2046 58 4 0 0 0 "MTCH2"
"ENSG00000109920" 1297 25 0 8 0 3 1297 0 0 0 0 0 1297 9 0 0 0 0 "FNBP4"
"ENSG00000109929" 930 8 3 0 0 0 930 23 0 0 0 0 930 16 0 0 0 0 "SC5D"
"ENSG00000109971" 19911 368 41 35 97 14 19911 189 33 15 7 0 19911 435 13 2 0 9 "HSPA8"
"ENSG00000110048" 426 24 0 0 0 0 426 0 0 0 0 0 426 18 0 0 0 0 "OSBP"
"ENSG00000110066" 379 11 6 2 0 0 379 7 0 4 0 0 379 20 3 0 0 0 "SUV420H1"
"ENSG00000110075" 2544 31 0 14 2 0 2544 3 0 0 0 0 2544 33 0 0 0 0 "PPP6R3"
"ENSG00000110092" 889 13 5 0 0 0 889 5 0 0 0 0 889 16 0 0 0 0 "CCND1"
"ENSG00000110107" 1552 14 0 2 0 2 1552 8 2 3 0 0 1552 34 0 0 0 3 "PRPF19"
"ENSG00000110172" 1133 29 4 0 0 0 1133 0 0 0 0 0 1133 20 0 0 0 0 "CHORDC1"
"ENSG00000110195" 1509 24 0 6 0 0 1509 20 0 0 0 0 1509 71 0 0 0 0 "FOLR1"
"ENSG00000110321" 11565 167 7 8 0 26 11565 86 8 12 15 0 11565 120 3 4 0 2 "EIF4G2"
"ENSG00000110422" 1615 20 0 0 0 2 1615 8 0 0 0 0 1615 11 3 0 0 0 "HIPK3"
"ENSG00000110429" 878 27 6 4 0 6 878 8 0 0 0 0 878 27 0 0 0 0 "FBXO3"
"ENSG00000110435" 683 11 2 4 0 0 683 3 0 0 0 0 683 28 0 0 0 0 "PDHX"
"ENSG00000110442" 1140 24 0 0 2 13 1140 49 2 2 28 0 1140 40 3 0 0 0 "COMMD9"
"ENSG00000110514" 843 26 2 0 0 0 843 5 0 0 0 0 843 3 0 0 0 0 "MADD"
"ENSG00000110619" 647 10 0 0 2 2 647 13 0 0 0 0 647 34 0 0 0 0 "CARS"
"ENSG00000110651" 628 20 0 0 0 0 628 17 0 0 0 0 628 29 0 0 0 0 "CD81"
"ENSG00000110660" 463 16 0 0 0 0 463 6 0 0 2 0 463 27 2 0 0 0 "SLC35F2"
"ENSG00000110696" 1550 18 0 2 0 0 1550 28 4 4 0 0 1550 71 0 0 0 0 "C11orf58"
"ENSG00000110700" 5927 221 14 16 5 9 5927 160 13 11 2 0 5927 1152 19 3 0 11 "RPS13"
"ENSG00000110711" 601 20 0 5 0 0 601 15 3 2 0 0 601 31 0 0 0 0 "AIP"
"ENSG00000110713" 2852 39 2 8 0 0 2852 7 0 0 0 0 2852 20 0 0 0 0 "NUP98"
"ENSG00000110717" 1482 53 4 5 0 0 1482 38 2 5 0 0 1482 208 3 0 0 0 "NDUFS8"
"ENSG00000110768" 1000 29 0 6 3 2 1000 9 0 5 0 0 1000 37 3 0 0 0 "GTF2H1"
"ENSG00000110871" 503 27 0 0 0 0 503 10 2 2 0 0 503 14 0 0 0 0 "COQ5"
"ENSG00000110880" 838 11 0 0 0 0 838 14 0 0 4 0 838 23 0 0 0 0 "CORO1C"
"ENSG00000110911" 1007 16 7 0 0 0 1007 24 6 2 0 0 1007 19 0 0 0 0 "SLC11A2"
"ENSG00000110917" 1356 42 0 0 0 0 1356 25 3 0 2 0 1356 32 0 0 0 0 "MLEC"
"ENSG00000110955" 7270 110 0 7 0 9 7270 82 8 8 0 4 7270 461 8 0 0 3 "ATP5B"
"ENSG00000110958" 1726 57 0 0 0 0 1726 33 3 5 5 5 1726 87 3 2 0 2 "PTGES3"
"ENSG00000111011" 804 36 0 4 0 0 804 6 0 0 0 0 804 21 0 0 0 0 "RSRC2"
"ENSG00000111057" 2789 46 0 10 0 2 2789 27 6 0 0 0 2789 70 0 0 0 0 "KRT18"
"ENSG00000111142" 1262 24 4 2 0 0 1262 21 7 0 0 0 1262 57 0 0 0 0 "METAP2"
"ENSG00000111144" 2687 57 2 11 6 0 2687 7 0 0 0 0 2687 90 2 0 0 0 "LTA4H"
"ENSG00000111229" 808 23 0 0 0 0 808 9 0 0 0 0 808 29 2 0 0 0 "ARPC3"
"ENSG00000111231" 440 12 0 0 6 0 440 4 2 0 0 0 440 29 0 0 0 0 "GPN3"
"ENSG00000111237" 1449 77 2 14 0 0 1449 31 7 0 0 0 1449 111 0 0 0 0 "VPS29"
"ENSG00000111247" 684 6 0 0 0 0 684 6 3 2 0 0 684 18 0 0 0 0 "RAD51AP1"
"ENSG00000111276" 1381 71 6 5 10 8 1381 42 3 0 0 0 1381 25 0 0 0 2 "CDKN1B"
"ENSG00000111300" 942 21 0 3 0 0 942 9 0 2 2 0 942 17 0 0 0 0 "NAA25"
