"PKIB" "PKIB"
"MPEG1" "MPEG1"
"NRG1" "NRG1"
"CD163L1" "CD163L1"
"IFI30" "IFI30"
"CST3" "CST3"
"SH3BP2" "SH3BP2"
"RTN1" "RTN1"
"HRH2" "HRH2"
"ASGR2" "ASGR2"
"STAB1" "STAB1"
"RBMS2" "RBMS2"
"ADGRE4P" "ADGRE4P"
"DSG2" "DSG2"
"LMO2" "LMO2"
"FCER1A" "FCER1A"
"TUBA1B" "TUBA1B"
"KANK2" "KANK2"
"SLC25A19" "SLC25A19"
"DPYSL2" "DPYSL2"
"GAS7" "GAS7"
"MARCKSL1" "MARCKSL1"
"PLEKHO2" "PLEKHO2"
"GRB2" "GRB2"
"SEC14L1" "SEC14L1"
"LMNA" "LMNA"
"GBGT1" "GBGT1"
"CD300C" "CD300C"
"GAPT" "GAPT"
"PLXNB2" "PLXNB2"
"ELOVL1" "ELOVL1"
"IL13RA1" "IL13RA1"
"BCKDK" "BCKDK"
"PDGFC" "PDGFC"
"PLOD3" "PLOD3"
"IGF2BP2" "IGF2BP2"
"APOBR" "APOBR"
"LTBR" "LTBR"
"P2RY2" "P2RY2"
"CD300E" "CD300E"
"RAB32" "RAB32"
"SDC2" "SDC2"
"TRPM2" "TRPM2"
"SPI1" "SPI1"
"KIAA1598" "KIAA1598"
"SIGLEC9" "SIGLEC9"
"DUSP3" "DUSP3"
"GPR35" "GPR35"
"FERMT3" "FERMT3"
"PGD" "PGD"
"AHRR" "AHRR"
"TALDO1" "TALDO1"
"SEMA6B" "SEMA6B"
"AGAP3" "AGAP3"
"NEK6" "NEK6"
"CYP1B1" "CYP1B1"
"LACC1" "LACC1"
"SH3TC1" "SH3TC1"
"PLCB3" "PLCB3"
"TNFRSF1A" "TNFRSF1A"
"NAB2" "NAB2"
"ZBTB46" "ZBTB46"
"ATP10D" "ATP10D"
"PAPSS2" "PAPSS2"
"IMPDH1" "IMPDH1"
"LAIR1" "LAIR1"
"PLXND1" "PLXND1"
"PNKD" "PNKD"
"ASPH" "ASPH"
"COA7" "COA7"
"FLVCR2" "FLVCR2"
"YWHAG" "YWHAG"
"CRK" "CRK"
"NETO2" "NETO2"
"C12orf5" "C12orf5"
"ST8SIA4" "ST8SIA4"
"SEMA4A" "SEMA4A"
"ACTB" "ACTB"
"PPARD" "PPARD"
"ZMYND15" "ZMYND15"
"NID1" "NID1"
"TNFRSF8" "TNFRSF8"
"NSMF" "NSMF"
"TUBA1C" "TUBA1C"
"TUBB4B" "TUBB4B"
"CFP" "CFP"
"MGRN1" "MGRN1"
"LGALS12" "LGALS12"
"IRF5" "IRF5"
"RNF175" "RNF175"
"FLCN" "FLCN"
"MED15" "MED15"
"LILRB3" "LILRB3"
"LILRA1" "LILRA1"
"RAB39A" "RAB39A"
"NLN" "NLN"
"ATP2A2" "ATP2A2"
"RGL1" "RGL1"
"ZNF366" "ZNF366"
