Timestamp,ts-lustre01-03,ts-lustre01-04
2015-02-12T19:12:00+00:00,0,11077939.2
2015-02-12T19:20:00+00:00,0,8777028.2667
2015-02-12T19:28:00+00:00,0,10047385.6
2015-02-12T19:36:00+00:00,0,9593856
2015-02-12T19:44:00+00:00,0,10723532.8
2015-02-12T19:52:00+00:00,0,9147904
2015-02-12T20:00:00+00:00,0,11285606.4
2015-02-12T20:08:00+00:00,0,7620010.6667
2015-02-12T20:16:00+00:00,0,2076160
2015-02-12T20:24:00+00:00,0,1147648
2015-02-12T20:32:00+00:00,0,1628023.4667
2015-02-12T20:40:00+00:00,0,1952375.4667
2015-02-12T20:48:00+00:00,0,1602013.8667
2015-02-12T20:56:00+00:00,0,5888
2015-02-12T21:04:00+00:00,0,0
2015-02-12T21:12:00+00:00,0,465408
2015-02-12T21:20:00+00:00,3389781.3333,1810022.4
2015-02-12T21:28:00+00:00,0,0
2015-02-12T21:36:00+00:00,0,0
2015-02-12T21:44:00+00:00,0,0
2015-02-12T21:52:00+00:00,0,0
2015-02-12T22:00:00+00:00,0,0
2015-02-12T22:08:00+00:00,0,0
2015-02-12T22:16:00+00:00,0,0
2015-02-12T22:24:00+00:00,0,0
2015-02-12T22:32:00+00:00,0,0
2015-02-12T22:40:00+00:00,0,0
2015-02-12T22:48:00+00:00,0,0
2015-02-12T22:56:00+00:00,160017.06667,0
2015-02-12T23:04:00+00:00,0,0
2015-02-12T23:12:00+00:00,0,0
2015-02-12T23:20:00+00:00,0,0
2015-02-12T23:28:00+00:00,0,0
2015-02-12T23:36:00+00:00,0,0
2015-02-12T23:44:00+00:00,0,0
2015-02-12T23:52:00+00:00,0,0
2015-02-13T00:00:00+00:00,0,0
2015-02-13T00:08:00+00:00,0,290833.06667
2015-02-13T00:16:00+00:00,0,4061388.8
2015-02-13T00:24:00+00:00,0,377070.93333
2015-02-13T00:32:00+00:00,0,470442.66667
2015-02-13T00:40:00+00:00,0,434858.66667
2015-02-13T00:48:00+00:00,0,12492.8
2015-02-13T00:56:00+00:00,0,0
2015-02-13T01:04:00+00:00,0,0
2015-02-13T01:12:00+00:00,252262.4,768
2015-02-13T01:20:00+00:00,1104042.6667,0
2015-02-13T01:28:00+00:00,217770.66667,23210.666667
2015-02-13T01:36:00+00:00,205653.33333,11605.333333
2015-02-13T01:44:00+00:00,0,0
2015-02-13T01:52:00+00:00,0,0
2015-02-13T02:00:00+00:00,0,0
2015-02-13T02:08:00+00:00,0,0
2015-02-13T02:16:00+00:00,0,0
2015-02-13T02:24:00+00:00,0,0
2015-02-13T02:32:00+00:00,219136,105919146.67
2015-02-13T02:40:00+00:00,0,100024814.93
2015-02-13T02:48:00+00:00,5869431.4667,109489169.07
2015-02-13T02:56:00+00:00,5568904.5333,51160200.533
2015-02-13T03:04:00+00:00,0,50045132.8
2015-02-13T03:12:00+00:00,0,50917358.933
2015-02-13T03:20:00+00:00,0,51705770.667
2015-02-13T03:28:00+00:00,212480,52090982.4
2015-02-13T03:36:00+00:00,0,0
2015-02-13T03:44:00+00:00,0,0
2015-02-13T03:52:00+00:00,5349410.1333,5353403.7333
2015-02-13T04:00:00+00:00,5295104,5275801.6
2015-02-13T04:08:00+00:00,5147955.2,5102762.6667
2015-02-13T04:16:00+00:00,5109811.2,5051784.5333
2015-02-13T04:24:00+00:00,5146658.1333,5090440.5333
2015-02-13T04:32:00+00:00,5092181.3333,5062331.7333
2015-02-13T04:40:00+00:00,5200520.5333,5221341.8667
2015-02-13T04:48:00+00:00,5111466.6667,5078152.5333
2015-02-13T04:56:00+00:00,5172770.1333,4999372.8
2015-02-13T05:04:00+00:00,5060795.7333,5151795.2
2015-02-13T05:12:00+00:00,5212501.3333,5111296
2015-02-13T05:20:00+00:00,5118293.3333,5090423.4667
2015-02-13T05:28:00+00:00,5158553.6,5085184
2015-02-13T05:36:00+00:00,5228544,5324578.1333
2015-02-13T05:44:00+00:00,5266739.2,5231872
2015-02-13T05:52:00+00:00,5120290.1333,5280870.4
2015-02-13T06:00:00+00:00,5231889.0667,5165533.8667
2015-02-13T06:08:00+00:00,5263462.4,4971246.9333
2015-02-13T06:16:00+00:00,5247709.8667,5162035.2
2015-02-13T06:24:00+00:00,5320960,5340091.7333
2015-02-13T06:32:00+00:00,5368473.6,5361322.6667
2015-02-13T06:40:00+00:00,5298261.3333,5256601.6
2015-02-13T06:48:00+00:00,4765337.6,5246242.1333
2015-02-13T06:56:00+00:00,3826944,4431513.6
2015-02-13T07:04:00+00:00,46999552,48227976.533
2015-02-13T07:12:00+00:00,42950792.533,44089053.867
2015-02-13T07:20:00+00:00,43046826.667,44417126.4
2015-02-13T07:28:00+00:00,45325960.533,50715972.267
2015-02-13T07:36:00+00:00,2976017.0667,9507089.0667
2015-02-13T07:44:00+00:00,3984384,1100800
2015-02-13T07:52:00+00:00,4005341.8667,8598272
2015-02-13T08:00:00+00:00,1929284.2667,0
2015-02-13T08:08:00+00:00,1599078.4,8374425.6
2015-02-13T08:16:00+00:00,3942195.2,13421772.8
2015-02-13T08:24:00+00:00,1362944,8416375.4667
2015-02-13T08:32:00+00:00,3825390.9333,3565056
2015-02-13T08:40:00+00:00,2201856,5662208
2015-02-13T08:48:00+00:00,3683805.8667,5850948.2667
2015-02-13T08:56:00+00:00,3184110.9333,9071138.1333
2015-02-13T09:04:00+00:00,3807880.5333,6946816
2015-02-13T09:12:00+00:00,1677721.6,20703846.4
2015-02-13T09:20:00+00:00,856337.06667,1013623.4667
2015-02-13T09:28:00+00:00,1966080,8523332.2667
2015-02-13T09:36:00+00:00,4185514.6667,9059259.7333
2015-02-13T09:44:00+00:00,3365888,13085900.8
2015-02-13T09:52:00+00:00,3250380.8,8122777.6
2015-02-13T10:00:00+00:00,3442619.7333,9468518.4
2015-02-13T10:08:00+00:00,1985075.2,0
2015-02-13T10:16:00+00:00,3949431.4667,9489408
2015-02-13T10:24:00+00:00,2123366.4,8122777.6
2015-02-13T10:32:00+00:00,4767368.5333,23781273.6
2015-02-13T10:40:00+00:00,1867724.8,3428812.8
2015-02-13T10:48:00+00:00,3145386.6667,21094161.067
2015-02-13T10:56:00+00:00,2252356.2667,5553766.4
2015-02-13T11:04:00+00:00,4110199.4667,2935808
2015-02-13T11:12:00+00:00,2816750.9333,9357568
2015-02-13T11:20:00+00:00,2680763.7333,8414720
2015-02-13T11:28:00+00:00,2545049.6,1931315.2
2015-02-13T11:36:00+00:00,3557990.4,9059532.8
2015-02-13T11:44:00+00:00,3799244.8,4581649.0667
2015-02-13T11:52:00+00:00,3299072,9596160
2015-02-13T12:00:00+00:00,3737770.6667,4215808
2015-02-13T12:08:00+00:00,4445883.7333,6961766.4
2015-02-13T12:16:00+00:00,3624294.4,18282956.8
2015-02-13T12:24:00+00:00,1873220.2667,12175496.533
2015-02-13T12:32:00+00:00,2773333.3333,18769408
2015-02-13T12:40:00+00:00,3827097.6,6305399.4667
2015-02-13T12:48:00+00:00,2096896,1035929.6
2015-02-13T12:56:00+00:00,2173627.7333,4897280
2015-02-13T13:04:00+00:00,2809378.1333,6270395.7333
2015-02-13T13:12:00+00:00,2432563.2,16986624
2015-02-13T13:20:00+00:00,3374557.8667,2292667.7333
2015-02-13T13:28:00+00:00,3868723.2,2621440
2015-02-13T13:36:00+00:00,4019370.6667,0
2015-02-13T13:44:00+00:00,4038417.0667,7235072
2015-02-13T13:52:00+00:00,3673292.8,1415168
2015-02-13T14:00:00+00:00,2915515.7333,1565730.1333
2015-02-13T14:08:00+00:00,2774306.1333,9592524.8
2015-02-13T14:16:00+00:00,3931955.2,11749017.6
2015-02-13T14:24:00+00:00,2236706.1333,744686.93333
2015-02-13T14:32:00+00:00,3809621.3333,4802355.2
2015-02-13T14:40:00+00:00,3874286.9333,9369600
2015-02-13T14:48:00+00:00,1223338.6667,8363008
2015-02-13T14:56:00+00:00,3629636.2667,782745.6
2015-02-13T15:04:00+00:00,2458709.3333,7366144
2015-02-13T15:12:00+00:00,2967193.6,8598272
2015-02-13T15:20:00+00:00,2834158.9333,3355392
2015-02-13T15:28:00+00:00,1833062.4,4248064
2015-02-13T15:36:00+00:00,5981730.1333,1383970.1333
2015-02-13T15:44:00+00:00,3264187.7333,8276650.6667
2015-02-13T15:52:00+00:00,2439680,7953476.2667
2015-02-13T16:00:00+00:00,1181098.6667,1928396.8
