"logFC"	"AveExpr"
"miR-4463"	0.0900836993623488	7.47873311127579
"miR-20b-5p"	-0.0801692193553267	8.69493539643001
"let-7c-5p"	-0.152449089143518	9.86405364621143
"miR-5585-3p"	-0.0651694210110366	9.63730240540998
"miR-6077"	0.0308373388833212	6.61610064371699
"miR-1227-5p"	-0.0893483125532517	9.62892174034535
"miR-1285-5p"	0.135899847097843	10.1547238662054
"miR-30b-5p"	-0.0980062540539473	9.21757907766396
"let-7i-5p"	-0.0645891132931489	9.00846056485655
"miR-1268a"	0.14488542623031	9.35621894940945
"miR-6799-5p"	0.00996204251656019	7.76034551032317
"miR-130a-3p"	-0.130168864249692	9.3123590360662
"miR-1470"	0.0597411566616121	7.88572469071225
"miR-574-3p"	0.0156938270984226	8.21319681082698
"miR-200c-3p"	-0.121320503488633	9.71107292950403
"miR-335-5p"	0.0625721329038598	7.82001358483884
"miR-181a-5p"	-0.0374108328725572	9.03264805908474
"miR-141-3p"	-0.205632095943803	9.86015967535505
"miR-20a-5p"	-0.14476459014438	9.5431180486168
"miR-5095"	0.136178451683238	10.2134880587527
"miR-19b-3p"	-0.187038200827158	10.6762009276779
"CTRL_miR_POS3"	-0.183702548598235	10.2967451216677
"miR-1255b-2-3p"	8.64399545121852e-05	9.59269738574821
"miR-1273d"	0.102760961097314	10.422112993988
"miR-6741-5p"	0.290701552615014	10.5578998168387
"miR-24-3p"	0.200320317971379	11.0062191097704
"miR-6803-5p"	-0.0369053341343436	9.04268321262403
"CTRL_miR_POS4"	0.127011417158157	10.1423424746981
"miR-26a-5p"	0.047423323484416	10.6003273900044
"miR-1273f"	0.141774053496982	10.7260735314819
"miR-6780b-5p"	0.212551178639614	11.1816068152773
"miR-1973"	0.180002989316988	10.952099886653
"miR-3197"	-0.235933764479257	11.5788373031107
"miR-1260b"	-0.0781673944025709	10.210604315475
"miR-22-3p"	0.160311354061654	10.6202942483149
"CTRL_miR_POS2"	-0.0790639305509297	10.2925103201464
"miR-1237-5p"	-0.0911068761597122	10.1942980451927
"miR-221-3p"	-6.61643932883815e-06	10.0337252454109
"miR-762"	0.206135819810774	10.9065593401667
"miR-23b-3p"	-0.119461567160095	11.9491162806275
"miR-3141"	0.123869665245357	7.67195545952678
"CTRL_miR_POS6"	-0.068720426892342	10.5926148195381
"miR-6786-5p"	0.168909593728268	11.0269965236458
"miR-6124"	-0.173153203842845	7.14630091810829
"miR-23a-3p"	-0.144543179199643	12.7101881368442
"miR-31-5p"	0.0199936603658251	10.8911662532903
"miR-21-5p"	-0.239781716036028	12.4802388585092
"miR-27a-3p"	-0.119911528702464	12.1867280328746
"miR-4787-5p"	0.125344192026546	11.2715026232071
"miR-4271"	0.0104702372659156	9.895315569899
"miR-4488"	0.199518092886921	12.9918005388975
"miR-6752-5p"	-0.0870194357831914	11.5380711048998
"miR-4739"	-0.167638787805626	11.4430475393204
"miR-4281"	0.197356321018263	12.8838751055107
"miR-205-5p"	-0.182955621020683	14.2488300026831
"miR-663a"	-0.143709259255821	12.5986726819555
"miR-5096"	0.141228237418511	13.3891692913433
"miR-4466"	-0.0563105474923828	12.5891363561822
"miR-6087"	0.0156133984726847	14.2000951812152
"miR-6090"	-0.0518316370376019	12.975924101347
"miR-5787"	0.0904215364099544	13.6835387662731
"miR-4792"	-0.0778693194155564	14.464015809118
"miR-6126"	0.0201669397434849	14.1694436102572
"miR-1273g-3p"	0.197242332994597	15.4707049320202
"miR-1246"	-0.245041419113743	17.9352404196928
"miR-4497"	0.200936058655053	16.1901509299486
"miR-619-5p"	0.174926019928445	15.3769442882302
"miR-3960"	-0.200807430001076	16.3667078589367
