id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
miR-181b-5p	121.210095438313	-1.83283794369399	0.292580398282795	-6.26439076045843	3.74285832401606e-10	3.21054069571155e-09
miR-378a-3p	106.02170721002	-1.63784233095401	0.261928029452916	-6.25302429211162	4.02579489727581e-10	3.37816702249666e-09
miR-320e	164.493966458133	-1.35180648638036	0.217603060633621	-6.21225860722794	5.22283775350799e-10	4.27304415591116e-09
miR-4739	560.685649553618	-2.74700649921828	0.442384099357709	-6.20955071216759	5.31363003843875e-10	4.27304415591116e-09
miR-1973	41.034721133617	2.23109116277975	0.360514179814855	6.18863636355594	6.06868967740709e-10	4.78064125607987e-09
miR-5585-3p	1529.48962207749	1.73082231862467	0.281916487662995	6.13948596257239	8.27889392201571e-10	6.39130610779613e-09
miR-6778-5p	35.8835321645308	-1.68672086440367	0.276044196277527	-6.11032902393604	9.94259442373637e-10	7.38046432223508e-09
miR-7108-5p	141.818483243445	1.03518803741694	0.169378530112577	6.11168391134875	9.85853023202333e-10	7.38046432223508e-09
miR-4687-5p	154.990516615396	-0.661730598292698	0.109286219621034	-6.0550232278813	1.40397404359992e-09	1.02251694496145e-08
miR-1285-5p	2003.33796707631	1.79895820585831	0.29798791247168	6.03701737743902	1.56988823008258e-09	1.12217936446644e-08
miR-5787	2473.31722705974	-1.43282715018843	0.237896269843776	-6.02290717348934	1.71311705184958e-09	1.2022966945708e-08
miR-1260b	1496.30522918418	-1.13294014643584	0.18972265324452	-5.97155967967447	2.34996065996374e-09	1.61979431204643e-08
miR-3663-5p	114.292716612528	0.900941938551293	0.151005781401839	5.96627447100062	2.42731845621086e-09	1.64376302473227e-08
miR-6126	3042.66930428782	-2.07262089999488	0.349093913880134	-5.93714418265835	2.90029592200996e-09	1.93019694119973e-08
miR-6741-5p	2566.43704876598	-1.90585369257525	0.322567895640553	-5.90837996692328	3.45488409978151e-09	2.26031400426383e-08
miR-6786-5p	645.689822458496	-1.11441259729285	0.188741543861989	-5.90443722399412	3.53852576973107e-09	2.27645157852699e-08
miR-4429	212.634936419184	-1.3531924388918	0.229761844998924	-5.88954375300273	3.87263271375915e-09	2.45055119264104e-08
miR-3648	161.604785424605	-0.915121835203551	0.15717641678661	-5.82225917801629	5.80574221389245e-09	3.6145427331653e-08
miR-1273g-3p	25745.1631120955	1.7767143742971	0.305542068759303	5.81495825275943	6.06490201192034e-09	3.715955835875e-08
miR-4800-3p	265.897401577472	-1.76060042812228	0.303300605521222	-5.80480353837966	6.44415188042065e-09	3.8866291028787e-08
miR-4502	67.9643728955233	1.53434268856444	0.265493547110126	5.77920896860065	7.50526597734272e-09	4.45697333423737e-08
miR-4530	72.3661982533416	-1.36523502525111	0.236576091787193	-5.77080724826236	7.88926760568652e-09	4.61402620574999e-08
miR-6780b-5p	989.421142065724	-2.3082136952627	0.40062769638054	-5.76149306729464	8.33730885576282e-09	4.80328540048425e-08
miR-6877-3p	112.572734919323	1.67859482718589	0.293425849044426	5.72067809517268	1.0609974792989e-08	6.02272098543199e-08
miR-1268a	780.20549264965	1.39510934851773	0.245933783469387	5.67270315138054	1.40561677990267e-08	7.86330546438305e-08
miR-6858-3p	231.913673802983	0.756197579886013	0.13348976456484	5.66483566999403	1.47165504556246e-08	8.11512639410156e-08
miR-320d	150.098484140983	-1.51839693271706	0.268283078021573	-5.65968209368377	1.51653659770586e-08	8.24483277062625e-08
miR-6752-5p	1250.51051587438	-2.44862749353663	0.438876790276553	-5.57930505277725	2.41481417286225e-08	1.29460870934004e-07
miR-6085	103.349650254924	-0.951535247444532	0.17176892921401	-5.53962379458625	3.03122108046825e-08	1.60281005076814e-07
miR-7641	150.770533894588	-1.813559895848	0.328353131460939	-5.52319963503603	3.32881135881812e-08	1.73637997905918e-07
miR-3937	92.5071844813791	-1.13499918164279	0.206632276154662	-5.49284556490709	3.9550863317298e-08	2.03555109873027e-07
miR-425-5p	28.0164937055145	-2.25002123966454	0.412767179714611	-5.45106624325174	5.00687143143214e-08	2.54296364806948e-07
miR-574-5p	193.744175252311	1.6871693309862	0.310348360941412	5.43637261646342	5.43761812451765e-08	2.72587090397898e-07
miR-6769a-3p	41.328128227985	1.38907727389177	0.256216169364765	5.42150511942982	5.90993042694097e-08	2.92465787794771e-07
miR-649	68.3687808831043	1.88995176329786	0.349140289558467	5.41315860649584	6.1922594828187e-08	3.02558501312407e-07
miR-566	182.753818726044	1.54294792960423	0.285676210105276	5.40103752088993	6.62565643359277e-08	3.19687922920851e-07
miR-619-5p	42160.4201155011	1.58716473714004	0.294018708797142	5.3981759991848	6.73218103568067e-08	3.20817516021326e-07
miR-654-5p	602.94232587035	-1.95491358594197	0.363066100830244	-5.38445638816613	7.26639188974406e-08	3.42052106029415e-07
miR-6722-3p	42.1065851712874	1.45976637542666	0.272437106236458	5.35817750963657	8.40656258261037e-08	3.90955802034651e-07
miR-181a-5p	287.956584012835	-1.74485498333676	0.326277228968896	-5.34776818122082	8.90454136236973e-08	4.04370937161731e-07
miR-320c	171.957672989028	-1.21609941220968	0.227316556793362	-5.34980570427678	8.80487101944322e-08	4.04370937161731e-07
miR-1273h-5p	1133.04689613763	1.64729278328198	0.309687332987552	5.31921266327091	1.0421726220108e-07	4.67765851274617e-07
miR-149-5p	57.6922559201287	-1.39385797766548	0.265600321935991	-5.24795289217079	1.53798609837209e-07	6.82370843645549e-07
miR-96-5p	22.8230451291862	-2.55872928092402	0.487790444726157	-5.24555023286787	1.55816597430023e-07	6.83468256908964e-07
miR-1273e	935.803889662839	1.48664391765888	0.283625221275369	5.24157869661212	1.5920854905444e-07	6.90499999269819e-07
miR-6511b-3p	92.6526992524602	0.87616925090535	0.167741586669257	5.2233275498516	1.75736126737422e-07	7.53712721340497e-07
miR-6799-5p	642.911273036662	-1.61133946154447	0.308614066447778	-5.22121198197922	1.77755922956529e-07	7.53997651222202e-07
miR-4713-3p	140.692550384477	-1.18324086274409	0.227502377413349	-5.20100438596412	1.98214424144648e-07	8.31638779563414e-07
miR-320a	246.451481774257	-1.22207392813498	0.236248467995493	-5.17283323995267	2.30570780173673e-07	9.56992700505783e-07
miR-4795-5p	70.272707626639	-1.17640826941513	0.228494046213905	-5.1485292019987	2.62536918026532e-07	1.07807713147065e-06
miR-17-3p	59.4393892389271	-1.46616464426109	0.286530226087642	-5.11696327567419	3.1049404692627e-07	1.26158633803727e-06
miR-4497	18314.751100897	-1.7639397443855	0.345046624614732	-5.11217794509672	3.18465621649871e-07	1.28049718705052e-06
miR-320b	178.431596261716	-1.1409288757113	0.223347459984093	-5.10831363738165	3.25046783862453e-07	1.29348513990625e-06
miR-3135a	299.99706174349	1.3497814771383	0.264871510384023	5.0959858807817	3.46930985261391e-07	1.36648326847854e-06
miR-4726-5p	47.5209771001179	1.47150129295418	0.289421161275514	5.08429061119477	3.69002590081812e-07	1.4387373714301e-06
miR-378g	58.8430706673315	-1.28396203388096	0.252930832464609	-5.07633656747093	3.84781464229846e-07	1.48525645192721e-06
miR-6893-3p	44.1475938572806	1.84410713964729	0.363659996595383	5.07096506877849	3.95803423648736e-07	1.51267447057834e-06
miR-1202	86.507560355742	1.11606021723081	0.221537933255032	5.0377838270524	4.70952899489114e-07	1.78223352159606e-06
miR-1322	96.1631083360299	1.50951286858064	0.301519204636043	5.00635729124695	5.54697522083216e-07	2.07876935460312e-06
miR-7975	175.851572098942	1.19787174615815	0.240344252994998	4.98398331239931	6.22884539317782e-07	2.31185992477562e-06
miR-522-5p	225.533966738829	-1.04742376212834	0.211462225063863	-4.95324288681827	7.29867776088522e-07	2.68313296733495e-06
miR-22-5p	26.3576094898912	-1.50096985230706	0.304759461324459	-4.92509681498967	8.43185964894913e-07	3.0704696457494e-06
miR-4728-3p	101.644172191285	0.823104620398223	0.168869834441702	4.87419569705552	1.09252647882035e-06	3.94126374602482e-06
miR-6793-3p	287.21300964746	0.574788047342953	0.118518312893585	4.84978256363674	1.23596885816333e-06	4.41744425232449e-06
miR-663a	967.974174340118	-1.62426219504267	0.33605084519739	-4.83338226418866	1.34232679248867e-06	4.75356093486812e-06
miR-1273c	329.602164779011	1.49068667810288	0.309667925461618	4.81382331050504	1.48069735889996e-06	5.19590164123078e-06
miR-4634	330.656312772578	-1.12051125436947	0.233059388263474	-4.80783573113448	1.52573052142131e-06	5.30569352494257e-06
miR-210-5p	94.6831560285006	0.792007113213838	0.16484912801482	4.80443616991797	1.55188197640107e-06	5.34845038295368e-06
miR-6876-5p	166.881334430427	-1.08954067917491	0.227064688133153	-4.79837128411615	1.59961053076897e-06	5.46415632634357e-06
miR-605-3p	79.9814062120525	-0.943186711563482	0.199320249158372	-4.73201651887393	2.22300317312541e-06	7.52701074409132e-06
miR-6784-5p	48.2088265385412	1.22849605174134	0.259962181961894	4.72567218227693	2.29355398075174e-06	7.69836379626235e-06
miR-4516	14885.8882061511	1.11510293492036	0.236271796468496	4.71957699390094	2.3633558193835e-06	7.86427022656925e-06
miR-99b-5p	30.6943104413895	-2.21400985193773	0.469452617928558	-4.71615189133882	2.40347034740013e-06	7.92939789826027e-06
miR-1976	44.512378107918	1.61502082243743	0.343758570964329	4.69812525083197	2.62560407564399e-06	8.51666532099648e-06
miR-33a-5p	31.5950658068839	-1.76794510311302	0.376181073392576	-4.69971837543253	2.60520508182546e-06	8.51666532099648e-06
miR-221-3p	869.118634540218	-1.10051562964023	0.234842301563383	-4.68618993389998	2.78337976269636e-06	8.87921147438674e-06
miR-7855-5p	59.9905695456723	-1.29331550751049	0.275931299376231	-4.68709244088712	2.77113818383985e-06	8.87921147438674e-06
miR-1299	41.0670596075739	1.84800571020555	0.394996029532512	4.67854249672513	2.88921294349789e-06	9.14128029664086e-06
miR-5591-3p	65.9063918962127	1.86765034602598	0.399877416233838	4.67055720129449	3.00383820796682e-06	9.42667925426985e-06
miR-548d-5p	143.679862723241	1.56538586777182	0.336267015928116	4.65518707938473	3.23686666045897e-06	1.00760526688481e-05
miR-4449	56.3263491532408	-0.868454667316362	0.186888336248423	-4.64691743074837	3.36931947657997e-06	1.0404458543679e-05
miR-5000-5p	88.0584937648415	-1.01499123439745	0.218995160085329	-4.63476559939485	3.57342159859254e-06	1.09471487067994e-05
miR-6089	4217.42777712834	-1.0266121867136	0.222127550440948	-4.62172380092277	3.80564477714753e-06	1.1566762865976e-05
miR-193a-5p	31.1207378984524	-1.43048185056761	0.309635614996688	-4.61988796276845	3.83947314383192e-06	1.15784111993681e-05
miR-99a-5p	45.8060865895916	-1.93209366338788	0.421963483062213	-4.57881722220741	4.67612580578198e-06	1.39921283800918e-05
miR-3674	66.5544795710478	1.78007849949208	0.390503403914942	4.5584199309049	5.15399064612555e-06	1.53033876108035e-05
miR-1914-5p	70.5025047786955	1.43076291541676	0.314906890423845	4.54344747265151	5.53416004009608e-06	1.63067616448633e-05
miR-1273a	88.8206205545488	1.42529262133168	0.314590388082646	4.53062990900167	5.88080795681017e-06	1.71969081161267e-05
miR-4292	48.2157831702488	1.2175942162031	0.269510483583375	4.51779908526797	6.24857316701835e-06	1.81349567102939e-05
miR-342-3p	19.1701077244764	-2.3622886166251	0.525217444881138	-4.49773449006384	6.86813926037077e-06	1.97843414515158e-05
miR-4417	423.491954641721	-1.57685734563215	0.351190025107503	-4.49004024288406	7.12097187118934e-06	2.03607047576228e-05
miR-3615	67.4654248252923	-0.829636991933429	0.184858606301929	-4.48795438054091	7.19103219281018e-06	2.04098413707701e-05
miR-766-3p	57.7712296185234	1.10720339550323	0.248377015986582	4.45775302962429	8.28232455868037e-06	2.33356005813914e-05
miR-7155-3p	88.4181156494721	-0.909247616289237	0.204150226412969	-4.45381635017121	8.4357263195836e-06	2.35955823141976e-05
miR-1913	76.9548319687671	0.894235036899018	0.203651169732026	4.39101350645664	1.12823531276393e-05	3.13308511314299e-05
miR-5096	24586.7273783961	1.26452404976071	0.29039899463967	4.35443673394854	1.33409501578347e-05	3.67829054351729e-05
miR-1254	81.5808130576557	1.18847644399466	0.274708517520626	4.32631814521522	1.51622386912893e-05	4.15079725875012e-05
miR-4792	5169.34109886511	-1.4732472646754	0.341735246692689	-4.31107788539072	1.6246066526529e-05	4.41618428115507e-05
miR-6775-3p	53.076395285606	0.987529787045481	0.229748753392577	4.29830313533003	1.72110671813451e-05	4.64578456783161e-05
miR-6510-5p	2038.26443481173	-1.13604543060518	0.266825617244189	-4.25763254045251	2.06603173825368e-05	5.49991897217875e-05
miR-6788-3p	105.588768031005	-0.624232923458043	0.146594131694235	-4.25823950961463	2.0604312852629e-05	5.49991897217875e-05
miR-5100	123.195257660025	1.08184076404118	0.25496042749717	4.24317128215198	2.20383097800877e-05	5.82656683226976e-05
miR-6165	106.921952953209	0.756607788435503	0.179888541688389	4.20598099986899	2.59952073428731e-05	6.82595240431906e-05
miR-6729-5p	536.589370471676	-1.06459186956798	0.253211849595714	-4.20435248693037	2.61830631471098e-05	6.82882592890836e-05
miR-561-3p	166.083686369654	-0.916438698024537	0.219090385562914	-4.18292521449497	2.87782079724482e-05	7.45529414588254e-05
miR-652-3p	18.8608339176222	-2.22188111144849	0.53499078627526	-4.15312033113276	3.27972162066967e-05	8.43981697052328e-05
miR-4690-5p	71.5314320894066	0.732578241611553	0.176470523571449	4.15127822361194	3.30623547223498e-05	8.45170127339539e-05
miR-193a-3p	44.5773160645341	-1.56210517840894	0.380625229726076	-4.10405053688411	4.05978718673425e-05	0.000102849153751893
miR-2392	72.6495668763529	-1.23719024881509	0.301526377920926	-4.10309126964519	4.07666334819681e-05	0.000102849153751893
miR-1273d	2041.05972021722	1.17671900843452	0.287642542763341	4.09090740587239	4.29688672813989e-05	0.000107701186822208
miR-106a-5p	24.6686758345149	-1.77320965489945	0.43881595732408	-4.04089601871491	5.32473654528836e-05	0.000131753096569315
miR-193b-3p	187.343247259001	-1.14363814365652	0.282970665442183	-4.04154311143673	5.31006161069234e-05	0.000131753096569315
miR-4496	72.5070729472927	1.17075229499551	0.290620830618233	4.02845278676337	5.61451328600664e-05	0.000137337453587963
miR-7155-5p	85.1071258744812	-0.796087913623124	0.197630815759623	-4.0281567961112	5.62158488779744e-05	0.000137337453587963
miR-548ay-5p	74.5436187192934	1.35906664292513	0.337638064614006	4.02521748985513	5.69226812884147e-05	0.00013818965394546
miR-3192-3p	67.4658533323847	-0.733425070794986	0.183199852859161	-4.00341517391295	6.24345937680536e-05	0.000150623457465429
miR-4486	146.018265365071	0.565037303080301	0.141420344722993	3.99544566368486	6.45726664580563e-05	0.000154687406628208
miR-4795-3p	62.09738050869	-0.943760569054098	0.236284386414808	-3.99417237581363	6.49206214346367e-05	0.000154687406628208
miR-6738-5p	47.118285111131	-1.34251985135154	0.338835414546195	-3.96215918914375	7.42749885612965e-05	0.000175890463709573
miR-1304-3p	68.281667610611	1.16516507387272	0.297233637155427	3.92003100666377	8.85375766931697e-05	0.00020838722319246
miR-3151-5p	358.286126426003	-0.90706416389821	0.231874911928168	-3.91186849994021	9.15847787267154e-05	0.000214252876294013
miR-26b-5p	78.2564158601954	-2.42182168186686	0.62109923281086	-3.89925080233413	9.64907877306278e-05	0.00022437014496399
miR-34b-3p	221.268558350842	-0.830486823785958	0.213128207905883	-3.89665371818216	9.75309131895103e-05	0.000225430733479946
miR-22-3p	690.942011048706	-1.03293605607198	0.265564961911826	-3.88957959150854	0.00010041803126091	0.000230684515113391
miR-301a-3p	34.0880434074333	-1.70585029640651	0.438727318363823	-3.88817888698671	0.000100999178896795	0.000230684515113391
let-7i-5p	128.720258879504	-1.57465699890768	0.405552191738534	-3.88274809256336	0.0001032825511542	0.000234512145561889
miR-100-5p	44.4119875950313	-1.6338915195523	0.42114957210929	-3.87959914424015	0.000104628748638948	0.000235265061628014
miR-1281	759.334169924605	-0.852647185020678	0.219804032379936	-3.87912439907771	0.000104833136269478	0.000235265061628014
miR-1538	45.602905723076	0.796749788174487	0.206552333903408	3.85737489922083	0.000114611304907908	0.000255722333493945
miR-561-5p	133.590164054701	-0.850639436073549	0.221353550904332	-3.84289943666272	0.000121589298924755	0.000269732582672158
miR-3667-3p	91.0010461629443	-0.877152281668794	0.228628882205907	-3.83657687167807	0.000124761156015129	0.000275187464124798
miR-30e-5p	32.4573294627349	-1.59303296958405	0.415750086693513	-3.83170808755217	0.000127256676756373	0.000279097029704318
miR-224-5p	24.6833316106441	-1.88451297358654	0.492901337847477	-3.82330667191186	0.00013167384101236	0.000287153122207746
miR-6840-3p	39.6333334925619	1.19146110562086	0.312016295102181	3.81858615823469	0.000134218708098818	0.000291058546776089
miR-1228-3p	48.544667464855	0.924179574350472	0.242175008023187	3.81616411162454	0.000135542372130572	0.000292286903030173
miR-4284	49.2940120531091	1.33949373122575	0.351428363875445	3.8115697789849	0.000138087062067635	0.000294484010818272
miR-6781-5p	101.10965879828	-0.893360390912435	0.234337890229415	-3.81227461780868	0.000137693767864209	0.000294484010818272
let-7d-5p	16.8663860257683	-2.42504707063891	0.640522681312933	-3.7860440252765	0.000153064567972388	0.000324631446359021
miR-4757-3p	71.9602384527391	-0.843072566746097	0.223142401353864	-3.77818183200929	0.000157977518577473	0.000333220339731719
miR-4746-3p	63.0724174935714	-0.822710707787735	0.21794506494484	-3.774853576042	0.000160101676593978	0.000335865473724323
miR-548ak	161.443654999317	-0.851283310776128	0.225857238483592	-3.76912122228914	0.00016382331421128	0.000341815131273266
miR-4299	68.2924818501816	-0.666510493420963	0.178372215942973	-3.736627309906	0.000186505040249536	0.000387048094281295
miR-6504-3p	151.105747017522	-0.806847072460528	0.216347215640076	-3.7294081648956	0.000191930039860999	0.000396176445916286
miR-130b-3p	136.291988048228	-1.59832358882266	0.429351078081043	-3.72264952953249	0.000197143083943845	0.000402630848689545
miR-7847-3p	92.5129396092589	-0.739340013918898	0.1985631680244	-3.72344992918348	0.000196518849635099	0.000402630848689545
miR-205-5p	8272.16297943351	-1.28266659985795	0.34535726135717	-3.71402817713282	0.000203986066598128	0.000411830913339153
miR-3151-3p	2172.24794130758	-0.829812639039749	0.223569956278625	-3.71164647009007	0.000205915456669576	0.000411830913339153
miR-4797-5p	141.576124403184	-0.691558227899277	0.186313104347704	-3.7118066940083	0.000205785125436608	0.000411830913339153
miR-8071	42.2860669168275	1.00930513193452	0.271780594564806	3.71367622309712	0.000204270106718441	0.000411830913339153
miR-197-3p	39.3928482553405	-0.796324693795214	0.215125210770855	-3.7016800166831	0.000214176618580946	0.000426145230784768
miR-186-5p	59.3906312857517	-1.51892319697275	0.411869156380037	-3.68787799096861	0.000226132027083399	0.000447625448483035
miR-200c-3p	50.2227090142597	-2.27694281776796	0.617856577863476	-3.68522873972069	0.000228497331669465	0.000449999847063334
miR-187-3p	178.511201101729	-0.706443294146138	0.192302717501443	-3.67360016189493	0.000239156867686727	0.000468601781355719
miR-940	66.2646808586841	-0.928646254054714	0.252945561275418	-3.67132852370382	0.000241292944064744	0.000470399375802986
miR-523-3p	142.636954237541	-0.861842399974781	0.236258911583361	-3.64787255726729	0.000264420731916664	0.000512896495074535
miR-34c-5p	116.767728142426	-0.819299510453067	0.225257892880427	-3.63716227643118	0.000275658273508067	0.000532020467870568
miR-6791-5p	40.4673794761522	1.14912106058792	0.316434844904646	3.63146182884566	0.000281820345623098	0.000541207230898088
miR-30c-5p	44.6536953351497	-2.05151235723899	0.566399337131227	-3.6220246436547	0.000292306266941474	0.000558565440789152
miR-3652	52.695122789144	-0.875497915595649	0.242569627211214	-3.60926438178231	0.000307066535445933	0.000583880210256799
miR-92b-3p	65.3212491282474	-1.54909657492279	0.430553871982309	-3.59791579109625	0.000320777434343246	0.000606961223806338
miR-6777-3p	268.070992265122	-0.581465796945402	0.161677650764393	-3.59645129797657	0.000322587945940923	0.000607409498210713
miR-7150	56.5492289069785	-0.986162693846029	0.275324128030259	-3.58182445142493	0.000341203047178898	0.000639341632092497
miR-130a-3p	291.930468765819	-1.26524732965148	0.356528565662106	-3.54879651032113	0.000386996019521241	0.000714739059977028
miR-365a-3p	44.3152688866948	-1.95052448895103	0.549273858277759	-3.55109652417626	0.000383629695032888	0.000714739059977028
miR-6829-3p	213.705468449956	-0.526076949976324	0.148188369447268	-3.55005559436652	0.000385149806454053	0.000714739059977028
let-7c-5p	148.927273864333	-1.70510196068479	0.481480315462087	-3.54137418691429	0.000398048640034357	0.000731651309777438
miR-200a-3p	39.3645184216485	-2.11003209250263	0.600299426702796	-3.51496602968987	0.000439810243445041	0.000804581772368654
miR-3173-3p	1130.27304332715	-0.770994791801332	0.220007957776034	-3.50439502095736	0.000457645962880768	0.00083326104562253
let-7g-5p	53.1560368710365	-1.85922452305736	0.532390767151086	-3.49221781776268	0.000479027441691226	0.000868096678370015
miR-125b-5p	323.409371170173	-1.23421736591009	0.354396927677949	-3.48258483502333	0.000496597847331444	0.000891566367767151
miR-3135b	2022.33318997765	-0.41944998435376	0.120418543781225	-3.48326737047918	0.000495333398626955	0.000891566367767151
miR-29b-3p	219.828911190521	-1.6813554754354	0.483337615888538	-3.47863567859187	0.000503973240881094	0.000900618847130103
miR-5008-3p	124.270961734938	-0.609222096228721	0.17592072306525	-3.46304906899886	0.000534090986051229	0.00095004203048744
miR-25-3p	100.553977981044	-1.37562606059209	0.39899709402487	-3.44770947255658	0.000565361816043594	0.00100105349079279
miR-4734	251.856895364152	0.376674585067778	0.110102970280902	3.42111192919483	0.000623656594202942	0.00109923034412025
miR-103a-3p	49.0517424606834	-2.00446160691526	0.589907043617405	-3.39792790847788	0.000678983099859441	0.00119130671157157
miR-30d-5p	70.1581205663119	-1.69626128159975	0.499607201544457	-3.3951898138298	0.000685810360145802	0.00119784071953068
miR-135b-5p	28.9059833457654	-2.11213446606675	0.622682924780626	-3.39199034052663	0.000693868863163158	0.00120645667198639
miR-106b-5p	54.5889247844227	-2.01461207715312	0.595907983018103	-3.38074356203401	0.000722899748080565	0.00125129732178968
let-7f-5p	36.7318995757626	-1.91412291066471	0.566638812285809	-3.37803000635128	0.000730071137654287	0.00125247759615358
miR-191-5p	43.9955235712667	-1.70507620740719	0.504581528414092	-3.37918871657129	0.000727000849533816	0.00125247759615358
miR-6789-3p	45.8751012966149	0.955523953169985	0.283683682757343	3.36827252058525	0.000756407883232421	0.00129191788906068
