"prot id","symbol","gene id","JCKP5vsWTP5","JCKP10vsWTP10","JCKP15vsWTP15","JCKP20vsWTP20","JCKP26vsWTP26_1","JCKP26vsWTP26_2","JCKP35vsWTP35","JCKP44vsWTP44","JCKP50vsWTP50","JCKP64vsWTP64","Early Spectra","Late Spectra","cluster","Detect FA","fa","early FA","late FA","flipped"
Q9JJ89,Ccdc86,ENSMUSG00000024732,-0.58489012,-0.35414861,-0.13994449,-0.19253424,0.02334983,0.27416300,0.18579892,0.38884500,0.13354015,0.32156879,2,1,e,1,1,1,1,0
Q91Z50,Fen1,ENSMUSG00000024742,-0.17423768,-0.08158446,-0.16457298,0.64936686,0.54270553,0.26798396,0.74253219,0.90675704,0.84003275,1.04922071,11,6,e,1,1,1,1,0
Q9JJT0,Rcl1,ENSMUSG00000024785,-0.02442787,0.10862362,0.03425466,0.25293228,0.44824806,-0.00208374,0.09379420,0.03428036,-0.03301240,0.19582341,4,2,e,1,1,1,1,0
Q3UFK8,Frmd8,ENSMUSG00000024816,-0.21299141,-0.27760881,0.29940576,0.07748511,0.06741273,-0.05168025,0.01164010,0.12157278,0.08515804,0.19027089,5,7,e,1,0,0,0,0
O08915,Aip,ENSMUSG00000024847,-0.21854739,-0.17916881,-0.02380395,0.11217382,0.13020136,0.01479973,0.03361866,0.19596925,0.21010591,0.13931899,10,12,e,1,0,0,0,0
Q99MK8,Adrbk1,ENSMUSG00000024858,-0.33201452,0.23753200,0.07758629,0.08473063,0.13456359,0.03484824,0.12579964,0.12578423,0.13958636,0.33364815,5,8,e,1,0,0,0,0
Q80VQ0,Aldh3b1,ENSMUSG00000024885,-0.73064286,0.13901890,-0.05899166,0.00857877,0.18301304,-0.17145650,0.09054595,-0.00751266,0.36771077,0.27090909,2,2,e,1,0,0,0,0
Q9D6N5,Drap1,ENSMUSG00000024914,-0.16184984,-0.10142328,-0.04024168,0.29648322,0.47791876,-0.08244996,0.25881032,0.19596973,0.04902228,0.11478994,3,5,e,1,0,0,0,0
Q8K0D2,Habp2,ENSMUSG00000025075,-0.28621007,0.26142064,0.21774135,0.18960534,0.13980986,-0.11788578,-0.00713683,0.03478207,0.04085246,0.09994359,1,5,e,1,1,1,0,0
P97864,Casp7,ENSMUSG00000025076,-0.15864454,0.09343918,-0.05254331,0.09081524,0.30903749,-0.00045992,0.02451855,0.20645710,0.05175726,0.17957096,4,1,e,1,1,1,1,0
Q70UZ7,Vwa2,ENSMUSG00000025082,0.26581990,0.20943933,0.04579688,1.30412762,1.22754847,0.66386402,0.55253363,0.42229600,0.47247929,0.55557732,1,2,e,1,0,0,0,0
Q8CI33,Cwf19l1,ENSMUSG00000025200,-0.13247843,0.01521394,0.00042369,0.18726954,0.24734395,0.08033792,-0.00527212,0.23239051,0.26822489,0.20924711,5,9,e,1,0,0,0,0
Q9QXE2,Poll,ENSMUSG00000025218,-0.26922909,-0.04153117,-0.10800123,0.39416910,0.06965933,-0.21807433,0.24723749,-0.17425035,0.17780326,0.38952622,1,1,e,0,0,0,0,0
Q9JHQ5,Lztfl1,ENSMUSG00000025245,-0.28887834,-0.14978580,-0.12319891,0.02144778,0.20915090,-0.18372032,-0.10334610,-0.06503494,-0.07899233,-0.07778674,8,10,e,1,1,0,1,0
Q9QXV1,Cbx8,ENSMUSG00000025578,-0.01056647,-0.17983204,0.12526140,0.21319597,0.38653379,0.08211800,0.24001177,0.18880550,0.05976514,0.22317523,1,1,e,1,1,0,1,0
Q9D0M0,Exosc7,ENSMUSG00000025785,-0.75671965,-0.43979277,0.02645202,0.11276167,0.26752273,0.12846684,-0.02553835,0.05841558,0.12452725,0.15407531,2,2,e,1,1,1,1,0
Q60989,Xiap,ENSMUSG00000025860,-0.67570731,-0.45206180,-0.22880441,0.33483754,0.28364761,-0.04652594,0.14782297,0.24706515,0.18305849,0.16434329,1,3,e,1,1,1,0,0
Q9ESK9,Rb1cc1,ENSMUSG00000025907,-0.36594702,-0.13314657,0.10192806,-0.01768454,0.16147172,-0.09745876,0.33194730,0.14906310,0.22415851,0.14507331,3,1,e,1,0,0,0,0
O89110,Casp8,ENSMUSG00000026029,-0.25090819,-0.11782692,0.20909018,0.24644765,0.27096227,0.07330969,-0.04344523,0.08687307,0.16662712,0.21874254,13,16,e,1,0,0,0,0
P31001,Des,ENSMUSG00000026208,-0.96195316,-0.20414658,-0.12573170,0.07297070,0.03247893,-0.01681296,-0.09011515,0.48245334,0.38453355,0.59767857,16,30,e,1,1,1,1,0
O55057,Pde6d,ENSMUSG00000026239,-0.06334530,-0.18464022,0.16693767,0.11215496,0.37814336,0.12106241,0.07195184,0.21057327,0.10816473,0.17719566,3,2,e,1,0,0,0,0
O35425,Bok,ENSMUSG00000026278,0.02620181,-0.36211370,-0.36834086,0.43189878,0.30531656,0.02445702,0.36144135,0.38058636,0.30583114,0.50166700,3,2,e,1,1,0,1,0
Q9ES74,Nek7,ENSMUSG00000026393,-0.42800551,-0.20375309,0.05290694,0.03791295,0.09030746,-0.05163028,-0.06777385,-0.02070962,-0.03028804,-0.04705634,18,13,e,1,0,0,0,0
Q9CQJ4,Rnf2,ENSMUSG00000026484,-0.15500369,0.00728856,-0.37302455,0.02248564,0.08940109,-0.01045007,0.15845085,0.26157317,0.20315562,0.27091725,5,4,e,1,1,1,1,0
O08529,Capn2,ENSMUSG00000026509,-0.25161787,-0.13608407,-0.08918935,0.25342588,0.30456350,0.00917220,0.01808642,0.22567294,0.25178714,0.31394290,31,49,e,1,1,0,1,0
Q61263,Soat1,ENSMUSG00000026600,-0.37907803,0.00816761,-0.11997078,0.71576926,0.93644607,0.15005008,-0.08180834,-0.01172567,-0.05259057,0.31328079,4,3,e,1,1,1,1,0
Q62130,Ptpn14,ENSMUSG00000026604,-0.18330747,-0.20895763,-0.39490171,0.10238634,0.46597067,0.47192482,0.50550156,0.60522921,0.38748802,0.58915999,3,2,e,1,1,0,1,0
Q91YX5,Lpgat1,ENSMUSG00000026623,-0.49172347,-0.72527335,-0.81911147,0.38981267,0.51353929,-0.01602098,-0.04509983,-0.02249244,0.07323533,0.03126898,3,6,e,1,0,0,0,0
Q8K3K8,Optn,ENSMUSG00000026672,-0.37059279,-0.20763911,0.03900786,-0.08248454,0.28428480,0.08352310,-0.03089990,-0.05164741,-0.06291271,0.08987730,1,5,e,1,0,0,0,0
Q9CW79,Golga1,ENSMUSG00000026754,-0.44988794,-0.00347323,0.16978623,-0.14586725,0.15180541,-0.04245323,0.02514177,-0.08548998,-0.01091053,0.05221508,7,4,e,1,0,0,0,0
Q8R1F1,Fam129b,ENSMUSG00000026796,-0.58152809,0.19491743,-0.47760921,-0.08837435,0.11922447,0.19431306,0.05511032,0.24053783,0.35128171,0.39985924,11,35,e,1,1,1,0,0
Q9R0Y5,Ak1,ENSMUSG00000026817,-0.34613927,-0.10821705,-0.03564403,0.19269816,0.23523736,-0.02722795,-0.14757778,0.03095050,0.04403468,0.04020555,11,24,e,1,1,1,0,0
P39053,Dnm1,ENSMUSG00000026825,-0.49541037,-0.22506353,-0.40283796,0.03378498,0.09481126,0.00437404,-0.18024420,-0.01391989,-0.01614180,0.05754834,16,16,e,1,0,0,0,0
Q9R0B6,Lamc3,ENSMUSG00000026840,-0.26803008,-0.10073626,0.18754596,0.42919941,0.31493655,0.12083870,0.29218776,0.10907352,-0.26325968,0.29699643,3,4,e,1,1,1,1,0
Q9ER39,Tor1a,ENSMUSG00000026849,-0.11924260,-0.13825498,0.05095872,0.24217873,0.36400899,-0.01477556,-0.11645527,0.11000046,-0.00235988,0.01331062,1,6,e,1,0,0,0,0
Q91V41,Rab14,ENSMUSG00000026878,-0.31035586,-0.22040457,0.03315685,0.03275192,0.17935449,-0.07177985,-0.05349469,0.04553892,-0.04235342,-0.09307631,34,32,e,1,0,0,0,0
Q8VC88,Gca,ENSMUSG00000026893,-0.01182396,0.01759910,0.42604603,0.56389065,0.51261788,0.29191198,0.25642591,0.26700444,0.33293041,0.33680097,6,13,e,1,0,0,0,0
Q8R5F7,Ifih1,ENSMUSG00000026896,-0.19877297,-0.14861192,0.19037201,0.08413226,0.14515434,0.11383926,0.24199869,0.27898845,0.30910073,0.42413695,3,7,e,1,1,1,1,0
Q8VCG1,Dut,ENSMUSG00000027203,-0.23879508,0.07516063,0.26040112,0.01521981,0.27158439,0.02059644,-0.04554266,-0.14448562,-0.02266989,-0.04556395,4,6,e,1,1,0,1,0
P12025,Mdk,ENSMUSG00000027239,-1.45699324,-0.57057295,-1.02651484,-0.10281362,0.23146666,-0.44239502,-0.12345672,0.40401236,0.08116434,0.46717557,3,1,e,1,0,0,0,0
Q921X6,Polr3f,ENSMUSG00000027427,-0.22044860,-0.14258787,0.07247294,0.27332774,0.35819928,0.17342249,-0.07165600,0.10563408,0.02765295,0.04872417,3,2,e,1,0,0,0,0
E9QAM5,Helz2,ENSMUSG00000027580,-0.20905427,0.03962851,0.24787859,0.20661955,0.16689125,-0.22726455,0.16494236,-0.00070684,0.23335507,0.02284643,2,1,e,1,0,0,0,0
P48036,Anxa5,ENSMUSG00000027712,-0.18419702,0.03577806,0.06662242,0.28711517,0.18404272,0.10604102,0.19214188,0.43427272,0.39318635,0.50874344,51,79,e,1,1,0,1,0
Q9JHI7,Exosc9,ENSMUSG00000027714,-0.18980165,0.14616072,0.33516724,0.24998697,0.48721496,0.01948589,0.04521635,0.20205913,0.13940752,0.28274989,2,4,e,1,1,1,1,0
O35963,Rab33b,ENSMUSG00000027739,-0.21849578,0.00016872,0.02259079,0.21122347,0.20383081,-0.06196634,0.02472755,-0.00967514,-0.16536645,-0.01822435,10,6,e,1,0,0,0,0
Q9JJV2,Pfn2,ENSMUSG00000027805,-0.81017277,-0.44359646,0.33044758,0.08318085,0.02310839,-0.03618375,0.11043322,0.07356210,0.22724981,0.14003351,14,7,e,1,0,0,0,0
Q9DBL2,Gdap2,ENSMUSG00000027865,-0.05657568,-0.22320690,-0.02986377,0.18168630,0.24966010,0.18744962,0.16694638,0.15605627,0.22857252,0.29177016,4,4,e,1,1,1,1,0
O88839,Adam15,ENSMUSG00000028041,-0.53413807,0.15267980,0.10714900,-0.23751824,0.18610434,0.11126867,-0.03684367,-0.11314501,-0.01213271,0.21304145,1,2,e,1,1,1,1,0
Q91X43,Sh3d19,ENSMUSG00000028082,-0.16014497,-0.05024433,0.39294480,0.09750254,0.39199237,-0.03055468,0.17258729,0.18010269,0.00440993,0.10740479,6,4,e,1,0,0,0,0
Q6NXI6,Rprd2,ENSMUSG00000028106,0.03857511,0.28528775,0.49708829,0.40644474,0.72843532,0.09351116,0.31582928,0.20315818,0.16458471,0.27795642,1,11,e,1,1,0,1,0
P25799,Nfkb1,ENSMUSG00000028163,-0.54164160,-0.40736970,-0.13091163,0.11879247,0.29490731,0.04048146,0.15744205,0.45755634,0.48313673,0.63972395,11,10,e,1,1,1,1,0
Q9R207,Nbn,ENSMUSG00000028224,-0.07275366,0.21402689,0.63477455,0.38724916,0.21656497,-0.82845947,-0.24904720,-0.03628914,0.05116965,-0.11839106,3,2,e,1,1,0,1,0
Q80SY3,Atp6v0d2,ENSMUSG00000028238,-0.35638186,-0.10817698,-0.07719067,0.12168183,0.16705091,-0.02510784,-0.07774610,-0.17040842,-0.09036596,-0.09078768,10,20,e,1,0,0,0,0
P49813,Tmod1,ENSMUSG00000028328,-0.32338077,-0.02237654,0.05993121,-0.04159240,0.34172579,-0.12814472,-0.05063591,-0.05410347,-0.10652198,-0.15157706,7,11,e,1,0,0,0,0
Q9EST5,Anp32b,ENSMUSG00000028333,-0.52204331,-0.22907594,-0.04192121,0.38134070,0.44527958,0.25850304,0.16787990,0.33093715,-0.04676839,0.54172182,7,6,e,1,1,0,1,0
Q9D1Q6,Erp44,ENSMUSG00000028343,-0.30930407,0.12587924,0.06194444,0.06677491,0.09147232,-0.09258465,-0.08391763,0.08599346,0.00332446,-0.01307535,42,28,e,1,0,0,0,0
Q91YR9,Ptgr1,ENSMUSG00000028378,-0.15671238,-0.00772575,0.25699298,0.32228817,0.06767419,0.11340001,0.32550546,0.35231385,0.23286051,0.39830976,9,5,e,1,0,0,0,0
Q8BIL5,Hook1,ENSMUSG00000028572,-0.44772614,-0.37427112,-0.22466466,-0.09725694,0.27048713,-0.07773735,-0.15663484,-0.15045921,-0.11379441,-0.17074696,5,15,e,1,0,0,0,0
Q8BRN9,Cc2d1b,ENSMUSG00000028582,-0.30484315,-0.19166325,-0.09884060,0.03744871,0.24059649,-0.00173619,0.11544126,0.12956924,0.16883493,0.22027640,9,11,e,1,0,0,0,0
Q8VCB1,Ndc1,ENSMUSG00000028614,-0.21893056,0.32241717,0.20799306,0.15915150,0.44980689,0.13592799,-0.02741542,0.12634829,0.10250346,0.13359087,1,4,e,1,0,0,0,0
O88531,Ppt1,ENSMUSG00000028657,-0.21772878,0.01254477,0.13843496,0.32467220,0.23407636,0.05443014,-0.11717978,0.08174249,0.42672670,0.44524697,12,10,e,1,1,0,1,0
P54763,Ephb2,ENSMUSG00000028664,0.08725662,0.10121418,-0.04788454,0.47393381,0.20571338,0.05084999,0.29929292,0.28184786,0.30082344,0.47658743,3,5,e,1,0,0,0,0
Q52KI8,Srrm1,ENSMUSG00000028809,-0.58210673,-0.42109371,-0.58586184,-0.08931794,0.00547046,0.10374738,0.05589621,0.20085060,0.12551349,0.23189106,5,6,e,1,1,0,1,0
P54227,Stmn1,ENSMUSG00000028832,-0.11324956,0.13108831,0.53038166,0.03724277,0.19172015,0.06207111,0.53845728,0.63611424,0.56963438,0.65184446,15,10,e,1,0,0,0,0
Q8BH43,Wasf2,ENSMUSG00000028868,0.03578986,-0.12754437,0.21793254,0.00551956,0.39406434,0.09939340,0.10826312,0.20453527,0.27482929,0.26279711,7,15,e,1,0,0,0,0
Q922G2,Fam76a,ENSMUSG00000028878,0.05847199,-0.00529227,-0.19719390,0.14481251,0.31640589,-0.00269444,0.16431656,0.25096850,0.20121468,0.22165976,3,3,e,1,0,0,0,0
Q3U5F4,Yrdc,ENSMUSG00000028889,-0.17408134,-0.08720330,0.18165678,0.23435440,0.18739241,-0.14278964,-0.01182915,-0.00221864,-0.11034264,-0.00189077,1,2,e,1,1,1,0,0
Q9D554,Sf3a3,ENSMUSG00000028902,-0.30808016,-0.25341250,-0.06827270,0.15637308,0.17664380,0.02825886,-0.07500601,0.22287310,0.27636185,0.20012541,17,16,e,1,1,0,1,0
Q80TQ5,Plekhm2,ENSMUSG00000028917,-0.48202762,-0.92033898,0.30851725,0.03274337,0.54640047,-0.01235863,-0.01521381,0.16077048,0.18261241,0.19999280,1,3,e,1,0,0,0,0
P58058,Nadk,ENSMUSG00000029063,-0.73594983,-0.08794092,-0.31197762,0.20287925,0.13850087,0.11776250,-0.29621115,0.00478908,-0.16470765,0.31491622,1,1,e,1,0,0,0,0
Q8VDS8,Stx18,ENSMUSG00000029125,-0.77338080,-1.15130201,-1.23022278,-0.14985050,0.20439572,0.02299604,0.00060674,0.04220152,0.05126919,0.03837213,2,7,e,1,0,0,0,0
Q99KL7,Rab28,ENSMUSG00000029128,-0.21643286,-0.15481475,0.17113153,0.42246381,0.36288282,0.02365006,0.17023381,0.28097139,0.02295352,0.20291290,4,1,e,1,0,0,0,0
Q99J45,Nrbp1,ENSMUSG00000029148,-0.81416641,-0.93751060,0.44333471,0.09286652,0.15799602,-0.13963749,-0.06056685,0.03015467,0.18248023,0.22590961,2,7,e,1,1,1,1,0
Q9EQF6,Dpysl5,ENSMUSG00000029168,0.09866095,-0.08231065,0.01907674,0.22495229,0.36161425,0.01069379,0.30943699,0.33470245,0.17913602,0.33167620,3,1,e,0,0,0,0,0
Q91W96,Anapc4,ENSMUSG00000029176,0.00931858,-0.15446370,0.28016660,0.20410514,0.19632980,0.05391266,0.21082433,0.20212480,-0.13947366,0.34028205,7,6,e,1,1,1,1,0
Q8CBQ5,Pi4k2b,ENSMUSG00000029186,-0.21914506,0.05022193,0.26903773,-0.15460918,0.25063724,0.02494606,0.02364417,-0.10266826,0.05112361,0.10478254,2,6,e,1,1,1,0,0
O88291,Zfp326,ENSMUSG00000029290,-0.25712887,-0.25679589,0.00576892,0.16080076,0.26053809,0.12908990,0.11407206,0.20627433,0.07778240,0.17740280,4,12,e,1,0,0,0,0
Q8BTS3,Gbp9,ENSMUSG00000029298,-0.13329976,-0.26530263,-0.20761568,0.12671022,0.25391560,0.01652801,0.20348144,0.27123682,0.19210470,0.31510860,5,5,e,1,1,0,1,0
P70663,Sparcl1,ENSMUSG00000029309,-0.34767190,-0.55890018,0.23234944,-0.03216882,0.31600542,0.21962429,0.09480554,0.30432000,0.34684434,0.61278351,2,3,e,1,1,1,1,0
Q8BGB7,Enoph1,ENSMUSG00000029326,-0.24226897,-0.32161899,-0.10049690,0.16137922,0.06052435,-0.02686935,0.19006195,0.13134077,0.11120254,0.07846208,4,8,e,1,1,0,1,0
Q9ERA6,Tfip11,ENSMUSG00000029345,-0.49089672,-0.18543884,-0.07579038,-0.02950726,0.05089094,0.08307235,0.05316676,0.05055470,0.09660706,0.17196748,11,5,e,1,1,0,1,0
Q6P1H6,Ankle2,ENSMUSG00000029501,-0.39979073,-0.27106457,-0.09653461,0.04910024,-0.01499344,-0.04937964,0.12000170,0.06281719,-0.16480137,-0.01663526,4,8,e,1,0,0,0,0
Q9CZH3,Psmg3,ENSMUSG00000029551,0.03600418,-0.14446831,0.11412510,0.11221096,0.16164729,-0.01945062,0.17953707,0.26962581,0.24405807,0.32384425,5,3,e,1,1,1,1,0
Q91VU0,Fam3c,ENSMUSG00000029672,-0.27311152,0.07107393,0.55468320,0.31946077,0.30506665,0.04551412,0.24614046,0.50947613,0.49853505,0.65810235,5,12,e,1,1,1,1,0
P62880,Gnb2,ENSMUSG00000029713,0.04408169,0.00785482,-0.18454129,0.36612372,0.62683256,-0.02304943,-0.18797057,-0.10163970,-0.06328060,-0.02531793,2,19,e,1,0,0,0,0
Q6XLQ8,Calu,ENSMUSG00000029767,-0.30047584,-0.06213135,0.20241417,0.55316695,0.16260991,0.13977214,0.10392643,0.61113380,0.37639608,0.57188067,2,5,e,1,1,1,0,0
Q8BRG8,Tmem209,ENSMUSG00000029782,-0.39389844,-0.23637716,-0.58487142,0.44660315,0.39950249,0.18141598,0.07084447,0.25720409,0.10072117,0.19521035,3,2,e,1,1,0,1,0
Q9QZ23,Nfu1,ENSMUSG00000029993,-0.27665767,-0.18074902,0.18877134,0.07794469,0.40114800,-0.10724967,-0.23093900,-0.04337178,-0.09453101,-0.18973221,3,6,e,1,1,0,1,0
P97429,Anxa4,ENSMUSG00000029994,-0.63586314,-0.33263652,-0.17981848,0.17373201,0.07832744,0.02455670,0.04643132,0.12847635,0.18983399,0.25065756,26,41,e,1,1,0,1,0
Q8CJ96,Rassf8,ENSMUSG00000030259,-0.56688043,-0.48666382,-0.13351720,-0.12516385,-0.05490678,-0.01531192,0.16119408,-0.02135200,0.23993621,0.18748778,1,4,e,1,0,0,0,0
Q91YS8,Camk1,ENSMUSG00000030272,-0.12057973,-0.03856170,0.04566925,0.13540024,0.29020708,-0.01567691,0.03454721,0.16033153,0.17636556,0.19647684,4,7,e,1,0,0,0,0
Q9D1M0,Sec13,ENSMUSG00000030298,-0.53260040,-0.14852362,-0.27582000,0.12757324,0.01216704,-0.10781820,-0.03461303,0.00458435,0.01079077,-0.04307130,12,16,e,1,0,0,0,0
O08811,Ercc2,ENSMUSG00000030400,-0.53910450,-0.12358482,-0.08116464,0.08942764,0.61047190,-0.00153549,-0.03519752,-0.01892661,-0.01609484,0.12568806,2,9,e,1,1,0,1,0
Q9EQI8,Mrpl46,ENSMUSG00000030612,-0.63677755,-0.59530392,-0.63918426,-0.22149682,0.18463280,-0.07660508,-0.14435902,-0.18849142,-0.27389314,-0.23548015,4,12,e,1,0,0,0,0
Q3UIA2,Arhgap17,ENSMUSG00000030766,-0.71462688,-0.04806369,-0.19588645,-0.06922368,0.17199666,0.08703878,0.06172430,0.15750786,0.14645717,0.22032893,7,16,e,1,0,0,0,0
Q9D1P2,Kat8,ENSMUSG00000030801,-0.60549904,-0.30355310,-0.10039538,0.31505041,0.25898899,-0.08353232,0.12481542,-0.10086707,0.08188945,-0.15892891,1,2,e,1,0,0,0,0
P70318,Tial1,ENSMUSG00000030846,-0.28131795,-0.28615961,-0.07800628,0.25686499,0.06264613,-0.00951317,0.02627375,0.18834327,0.14915811,0.14102336,3,13,e,1,0,0,0,0
Q9D7I5,Lhpp,ENSMUSG00000030946,-0.32432908,-0.82916505,-0.98003806,1.48302418,1.68704465,0.50720905,-0.07132969,0.42291599,0.44863341,0.55659500,3,1,e,1,1,0,1,0
Q9CWI3,Bccip,ENSMUSG00000030983,-0.94950480,-1.05759498,-0.79614664,-0.03713122,0.16486061,0.15437109,0.04308304,0.01219056,-0.13759458,-0.06012060,3,8,e,1,0,0,0,0
Q8BZS9,Dhx32,ENSMUSG00000030986,-0.43466958,-0.16734582,0.11540219,0.04384652,0.23149485,-0.06700096,-0.06762508,-0.10709149,-0.22973888,-0.15382413,1,9,e,1,1,1,0,0
P51655,Gpc4,ENSMUSG00000031119,-0.43799247,-0.10065492,-0.26056616,0.10436727,0.30045481,0.17157433,0.21038197,0.11627855,0.24374248,0.08689653,24,16,e,1,1,1,1,0
Q8K4I3,Arhgef6,ENSMUSG00000031133,-0.29315962,-0.17707445,0.34307663,0.10189605,0.16285358,-0.02476125,0.11111340,0.35040293,0.30136764,0.43543137,8,11,e,1,0,0,0,0
Q9JIG8,Praf2,ENSMUSG00000031149,-0.19562893,-0.00224225,0.20726154,0.21755135,0.23030179,-0.15795484,0.14620114,0.28255047,-0.11173505,0.20204747,1,3,e,1,1,1,1,0
P52795,Efnb1,ENSMUSG00000031217,-1.53519395,-0.82878903,-1.15568672,-0.28092435,0.22485300,-0.09038322,0.00683041,-0.17879116,-0.11262205,-0.15897802,4,8,e,1,0,0,0,0
Q9JJU8,Sh3bgrl,ENSMUSG00000031246,-0.27378301,-0.15021385,0.21777996,0.21107936,0.20502766,0.19791025,0.15978270,0.34081853,0.48983414,0.51832340,10,13,e,1,1,1,1,0
O54834,Arhgap6,ENSMUSG00000031355,-0.41407039,-0.06462249,0.10844735,0.11128541,0.51060291,-0.05427128,-0.12103301,0.20606157,0.13132953,0.30836779,2,5,e,1,0,0,0,0
P28653,Bgn,ENSMUSG00000031375,-0.94634183,-0.15748162,0.01966259,0.18024957,0.09745441,-0.04225642,-0.08072403,0.63712014,0.67032167,0.90362211,22,37,e,1,1,0,1,0
P48410,Abcd1,ENSMUSG00000031378,-0.97924343,-0.14060667,-0.09530614,-0.03185772,0.34335278,0.04550067,-0.10260282,-0.12168242,0.02578870,-0.00421035,3,5,e,1,0,0,0,0
A2AFG7,L1cam,ENSMUSG00000031391,0.01873852,0.45904754,0.50319212,0.51410033,0.38724510,0.31643250,0.29909746,0.59429914,0.66066108,0.63144674,13,14,e,1,0,0,0,0
Q8R2R9,Ap3m2,ENSMUSG00000031539,-0.32312031,-0.29829339,0.06378220,0.03373603,0.08320995,0.01010453,0.07625887,0.17553907,0.17019691,0.14241108,4,8,e,1,0,0,0,0
Q8C4U3,Sfrp1,ENSMUSG00000031548,-0.08845456,0.05712326,0.24883815,0.51447064,0.47240264,0.22516693,0.35929489,0.46107304,0.50956818,0.56521320,10,8,e,1,0,0,0,0
Q9R1B9,Slit2,ENSMUSG00000031558,0.20670421,0.08948627,0.40500657,0.69994582,0.73045232,0.02105440,0.24195351,0.22407204,0.19445785,0.26652219,6,9,e,1,1,1,1,0
P16092,Fgfr1,ENSMUSG00000031565,-0.17752432,-0.11932550,-0.23678255,0.22366864,0.25102320,-0.02190528,0.01011740,0.09158493,-0.00074938,-0.04451903,1,2,e,0,0,0,0,0
Q9WVB0,Rbpms,ENSMUSG00000031586,-0.30905387,-0.53970208,-0.11502823,-0.00452006,0.46212783,0.11868082,0.04797921,0.42188878,0.25789572,0.47932549,5,6,e,1,1,1,1,0
Q60809,Cnot7,ENSMUSG00000031601,-0.90293937,-0.43062093,-0.69663056,0.25580412,0.27414270,-0.07373970,0.14274783,0.19060967,0.13680823,0.37392402,1,4,e,1,0,0,0,0
O88574,Sap30,ENSMUSG00000031609,-0.27494259,-0.21280664,0.36541988,0.38570870,0.16369510,-0.09952798,0.05713227,-0.08806960,-0.19490417,0.09870189,2,1,e,1,0,0,0,0
Q99MB1,Tlr3,ENSMUSG00000031639,-0.28953517,-0.16790593,0.21646559,0.30284542,0.34474079,0.07623666,0.25538813,0.32106411,0.29103424,0.58221483,4,4,e,1,1,0,1,0
Q99M46,Polr2c,ENSMUSG00000031783,-0.21705130,-0.17725012,-0.07538476,0.26286900,0.27137928,-0.00019971,0.03633033,0.24954496,0.14853561,0.09851938,7,8,e,1,0,0,0,0
Q9CQ60,Pgls,ENSMUSG00000031807,-0.30016605,-0.14924428,0.31628226,0.17165618,0.22195455,-0.09921759,-0.06173721,-0.01602709,-0.05699212,-0.10328578,19,18,e,1,0,0,0,0
Q78HU3,Mvb12a,ENSMUSG00000031813,-0.14955681,-0.02703636,-0.15094301,0.42155231,0.26385365,0.08207858,0.12555506,0.08919515,0.12292400,0.23981538,4,5,e,1,0,0,0,0
Q9ESY9,Ifi30,ENSMUSG00000031838,-1.54346543,-1.17709571,-1.46801780,-0.23481431,0.54441741,-0.16956325,-0.01871796,0.41328789,0.44856042,0.45013068,2,2,e,1,1,1,1,0
Q9QXA5,Lsm4,ENSMUSG00000031848,-0.26345201,-0.22350995,0.26999131,0.10328329,0.04527579,0.11636139,-0.00858446,0.22368011,0.20918209,0.33440643,9,10,e,1,1,0,1,0
Q8K2A7,Ints10,ENSMUSG00000031864,-0.43418164,-0.24781263,-0.30767489,0.55375664,0.41522123,0.10003989,0.26768061,0.10319840,-0.01769060,0.29205411,3,2,e,1,1,0,1,0
P51661,Hsd11b2,ENSMUSG00000031891,-0.20370861,0.12383728,0.42514242,1.00911025,1.04528914,0.93859313,0.83337130,1.19802523,1.11044573,1.14244157,36,29,e,1,1,1,1,0
Q8VE42,Ankrd49,ENSMUSG00000031931,0.00907550,-0.13302813,0.22597444,0.14147594,0.22390919,-0.16230169,0.11553020,0.06786947,0.32585855,0.31433988,2,1,e,1,0,0,0,0
Q8VCD5,Med17,ENSMUSG00000031935,-0.26166981,-0.15001322,-0.21476150,0.19336677,0.20703927,0.08442419,0.04294824,-0.02849687,0.22402861,0.24901434,4,3,e,1,0,0,0,0
Q62384,Zpr1,ENSMUSG00000032078,-0.36102525,-0.23475487,-0.03550125,-0.03852897,-0.01881863,0.01203905,-0.12221764,0.11663011,-0.00799032,0.19923004,6,10,e,1,0,0,0,0
Q9Z1X4,Ilf3,ENSMUSG00000032178,-0.17748421,-0.06821716,-0.34857521,0.06314238,-0.04953267,-0.06449740,0.07378986,0.18721450,0.18454497,0.18591119,59,31,e,1,1,0,1,0
P62881,Gnb5,ENSMUSG00000032192,-0.47499163,-0.02504675,0.61272286,0.03031694,0.39758748,0.44794723,0.13632631,0.47035766,0.60474086,0.55759741,1,2,e,1,0,0,0,0
O35492,Clk3,ENSMUSG00000032316,-0.30822650,0.04021476,0.49297571,0.18995033,0.73913983,-0.07503583,0.05598507,0.05295190,-0.32750014,-0.26008904,1,3,e,1,1,0,1,0
Q8BP92,Rcn2,ENSMUSG00000032320,-0.15529476,-0.26510996,0.18114242,0.01505782,0.06697019,-0.03497075,-0.16666140,0.10282034,0.17357150,0.17605475,10,16,e,1,0,0,0,0
Q91W36,Usp3,ENSMUSG00000032376,-0.54032952,-0.63615392,-0.21281767,0.07883835,0.45615001,0.14449901,-0.05476293,-0.20596902,-0.00182229,0.10140910,2,4,e,1,0,0,0,0
