"control1"	"control2"	"control3"	"control4"	"control5"	"ckd1"	"ckd2"	"ckd3"	"ckd4"	"ckd5"	"aki1"	"aki2"	"aki3"	"aki5"	"Healthy"	"CKD"	"AKI"
"hsa-miR-1247-5p"	9.70283985196757	9.78463260471426	9.0927932435324	9.61023612499176	9.19039976887741	9.37069119041552	8.49835097679579	9.08120875532202	8.9027505202256	9.90278307217999	8.21918661078086	11.1660744420307	8.74561929938893	8.71923173442944	9.47618031881668	9.15115690298778	9.21252802165749
"hsa-miR-1249-3p"	8.61889722578196	8.2352154685713	8.41938791564183	8.5695860785247	8.24541880475549	7.9576823604349	8.48580271174959	9.27966717621632	6.89585917620985	8.33658360198982	8.77123526261926	8.44219132995596	9.02645981588963	8.43040035442832	8.41770109865506	8.19111900532009	8.6675716907233
"hsa-miR-1251-5p"	4.95706002529323	4.94734121780451	2.67910963321817	3.72853493517577	4.85685099085327	5.38648765760077	3.85213869316319	1.76833843885434	3.79299072885006	5.46722849701176	2.03568149052309	1.89583686406296	2.67233626295783	2.57320670163483	4.23377936046899	4.05343680309602	2.29426532979468
"hsa-miR-1254"	4.24889649641116	4.58020748803302	4.40611598680243	5.03622343191909	4.21382408071203	4.91453573168086	4.11450368374209	4.67712959069282	5.46925172972356	4.3403412001031	5.52093079052201	4.84084885355348	3.36954380747376	4.77712412699888	4.49705349677555	4.70315238718849	4.62711189463703
"hsa-miR-125a-3p"	9.19727165233593	8.91522774091638	8.80851260366531	9.13948232676189	8.94923098706917	8.95193812484021	8.41914997510892	9.73826492976986	9.00313086609032	8.74528375007427	8.81096128161015	8.72439044162394	8.8375677419329	8.74701950679689	9.00194506214974	8.97155352917672	8.77998474299097
"hsa-miR-125a-5p"	18.4882955094877	18.844643868126	18.1475258353669	18.6189230135609	18.5371428989921	18.6577301751942	18.2345643530071	19.134512104635	18.5475923117923	18.3876910177673	18.4645515661929	18.7228560441265	18.3994852367749	18.6855113249404	18.5273062251067	18.5924179924792	18.5681010430087
"hsa-miR-125b-1-3p"	8.66511144967263	8.88717409535136	9.49426525260949	9.17134513678766	8.58970333170842	8.82176413647344	9.87472125083313	9.2076909700398	9.38541697283153	8.72408507442196	10.4101166870844	9.92859670069904	9.57420292792558	9.42398735461861	8.96151985322591	9.20273568091997	9.83422591758191
"hsa-miR-125b-2-3p"	12.6116726607655	13.0005923638231	12.6293111406561	12.4575897408997	12.4285513177446	12.4602744536034	12.607098622911	12.5840539773001	12.2719532452196	12.4401369548273	11.7399780700687	12.1194690850284	12.1991300793078	12.437064052743	12.6255434447778	12.4727034507723	12.123910321787
"hsa-miR-125b-5p"	16.6167600744711	16.9033601920816	16.6586178615091	17.2767769943867	17.0510357525408	16.8495831836866	17.3424371011745	17.2055149789694	16.872695574373	16.887108659305	16.8678056118283	17.3179535251239	16.742044735687	16.9844435466895	16.9013101749979	17.0314678995017	16.9780618548322
"hsa-miR-1260a"	13.6012671879907	12.9927917140298	13.0418819413222	13.4611647818191	13.7877175475917	13.458718874328	12.863026463036	13.9759885569436	13.178878413367	13.7788809603311	14.773372793805	13.5308670050169	14.2368367179036	13.4507539191728	13.3769646345507	13.4510986536012	13.9979576089746
"hsa-miR-1260b"	13.4522123322093	12.8674821472372	13.0293510088415	13.3850785988671	13.655519501621	13.3528180648804	12.8387538408093	13.8246107421862	13.1237330119898	13.6426046631301	14.8227431214593	13.4932052142428	14.2949571722995	13.4244373610773	13.2779287177552	13.3565040645991	14.0088357172697
"hsa-miR-1262"	4.66445702112385	4.44166451813665	3.79096855225837	3.64669439570083	4.70486480436494	4.80257047054785	4.89105440071307	4.42043030403408	4.08896374769675	4.29273313771928	3.45864853084215	2.24717530237708	4.30275363728164	3.50184715762197	4.24972985831693	4.49915041214221	3.37760615703071
"hsa-miR-126-3p"	12.5388738068906	12.7758856533532	12.4823461613285	12.700075238056	12.9658259107399	13.0611796426868	13.4193818658383	12.8455413942438	13.3053738024554	13.4249408910864	12.2763467121063	12.3650072293975	12.1610704362083	13.3436434246625	12.6926013540736	13.2112835192621	12.5365169505937
"hsa-miR-126-5p"	10.6094975901308	10.6683664045593	10.787182168911	10.8625486130181	11.4387201727138	11.041860226855	13.5803948819394	11.2363049857847	11.1314943880882	11.7868993519883	10.595966117863	10.2693116619428	10.2138527481249	11.1844297065034	10.8732629898666	11.7553907669311	10.5658900586085
"hsa-miR-1266-5p"	5.21499965910125	4.98063586104943	4.74976240046501	4.383840577446	4.35394070855197	4.34565111568326	4.03017876374703	5.22179671004109	4.72843837634499	4.10967905318374	4.41008947795474	4.22510952840382	5.61786405452643	4.63638908561092	4.73663584132273	4.48714880380002	4.72236303662398
"hsa-miR-1268a"	8.17354960867955	7.87517848012821	8.23571175556145	8.35191615479375	7.95610686016934	8.24007969462908	7.27038791537601	8.94497885162837	7.0779861845667	7.69375331235563	8.0949943289976	7.56474397981922	8.15093463658836	7.79954669789968	8.11849257186646	7.84543719171116	7.90255491082622
"hsa-miR-1268b"	8.18680228509189	7.8755415111182	8.23604039588825	8.36007231096489	7.95177552692868	8.25686450938491	7.28243373924535	8.95739631284301	7.08131671206942	7.68466242369873	8.12364860567737	7.54575337047956	8.11691206072052	7.78412020091893	8.12204640599838	7.85253473944828	7.8926085594491
"hsa-miR-1269a"	10.5585077727501	8.47954378856476	8.94399707750963	8.57420251985626	10.9694439872104	7.93823237076457	8.64396295430045	6.97414854836774	8.96756386494928	8.23208029180321	6.79476406501172	7.19685201537788	8.8145529866922	8.79757316916648	9.50513902917821	8.15119760603705	7.90093555906207
"hsa-miR-1269b"	4.64137110308899	4.21762851618636	9.20676853338704	7.30918298486645	4.1677636852021	6.80859820004353	9.07816877706684	9.15111408407143	4.16436437577872	7.47406499296554	7.52388458917856	4.09868928158966	4.62294628997664	6.81265271323986	5.90854296454619	7.33526208598521	5.76454321849618
"hsa-miR-1270"	7.4110317201025	8.20837107271239	7.2638510105912	7.48972227478678	7.83644434101512	8.09656734117	7.14830162254322	7.02000600370681	7.27322495175099	7.59684616297822	5.7757479489463	6.59899649718093	7.21852691305689	6.98147968696684	7.6418840838416	7.42698921642985	6.64368776153774
"hsa-miR-1271-5p"	5.08553078997017	5.45039781065346	5.33086409940747	5.51216950167032	5.16419115147151	5.25340405910634	5.65234584711067	6.01736806953019	5.45431641219839	5.23408027490015	5.19657125472319	5.31206353828766	5.82024415797224	5.54066410532366	5.30863067063459	5.52230293256915	5.46738576407669
"hsa-miR-1273g-3p"	3.48782018036101	3.77747860711664	3.99412024924609	3.85623729842676	3.86248817048257	3.33214489907806	3.05043792820818	4.11649730886878	4.23920309335201	3.57547906295524	4.72904624415886	4.12789731967586	5.92264138975832	3.15163801408073	3.79562890112661	3.66275245849245	4.48280574191844
"hsa-miR-1273h-3p"	4.95073417618511	5.51984881226878	7.95020874593794	6.77045559770712	4.61051884818368	5.10780435556855	6.07615178513798	5.98549320272299	5.62645775174206	4.98329114832115	7.78853606703776	7.18701365231862	7.17593672749417	6.74727401427872	5.96035323605653	5.55583964869855	7.22469011528232
"hsa-miR-127-3p"	11.7828903297768	11.9856149448036	12.2311934056274	12.6085379117658	11.4682016600557	11.5549289859827	12.4033379687071	11.7459578075045	12.6547766273827	11.9178678398156	11.9496862780563	12.4596304466628	11.8723099254504	12.5511164419388	12.0152876504059	12.0553738458785	12.2081857730271
"hsa-miR-1275"	7.84824446408833	7.36089862896686	7.28977784394288	7.65903496743769	7.53573980325358	7.73464731103896	7.0718207731189	8.34248566786532	6.59984123757974	7.38023245364708	8.31705166413356	7.85388782414727	8.29218294926781	7.85299723909807	7.53873914153787	7.42580548865	8.07902991916168
"hsa-miR-127-5p"	4.21753412658524	3.59147637572275	4.62160142930492	4.14296584404509	3.63972657434787	3.47931023481135	5.01645023215893	3.52665090529914	4.32471411284593	3.66235033406786	3.53836706079436	4.31869803299962	3.76908572516298	4.51114611857669	4.04266087000117	4.00189516383664	4.03432423438341
"hsa-miR-1281"	2.96217484760424	4.1362284811524	3.4330716478887	3.45039818402887	3.42904033498953	2.13321624308244	4.81190070940765	3.76504908339005	2.71668630098096	3.26059785463959	5.95336380566304	4.27082203510465	5.06106245520552	3.5934684209484	3.48218269913275	3.33749003830014	4.7196791792304
"hsa-miR-128-1-5p"	6.92602207716569	6.89029272234208	7.62276624154808	6.70348054989359	6.47915786993792	6.6314396005103	6.67828615802128	6.88537056387815	6.24803685671274	6.27782307482458	7.3947485143998	6.84543948781862	7.93462814827773	7.0917210619863	6.92434389217747	6.54419125078941	7.31663430312062
"hsa-miR-128-3p"	10.461359298116	10.6629205621408	10.5114441960223	10.4856422179903	11.2768083117934	11.1537932055163	10.7315768704505	10.0212813923376	11.1392906048346	11.1509059874566	11.1619491224384	10.7782614864565	10.4065026835308	10.3736840566002	10.6796349172126	10.8393696121191	10.6800993372565
"hsa-miR-1285-3p"	7.6719491100677	7.49337360543834	7.38178203995849	7.64192760216087	7.43127378885531	7.17807195163525	7.77814238768061	7.25772391225182	7.0410071478888	6.88577507934913	7.88317724838497	7.22974936587832	8.11825682470774	7.736074251728	7.52406122929614	7.22814409576112	7.74181442267476
"hsa-miR-1285-5p"	3.97374759677134	4.04592340016446	4.56689781402968	4.18768520015164	4.01806138225068	4.25364475768905	3.69321470042951	2.9110509637804	4.57850587262983	4.28353680626749	4.60413050334312	4.62344559058545	3.83249103704807	4.45250533003715	4.15846307867356	3.94399062015926	4.37814311525345
"hsa-miR-1287-5p"	4.73412465610089	5.31460364017248	4.75477529867707	5.11360270249833	5.18593663389886	5.56229479758302	5.64962811598089	5.32776436784681	5.24141695043724	5.66297465223725	4.39975016654681	5.74311139571405	4.60756625205881	4.86979663949632	5.02060858626953	5.48881577681704	4.905056113454
"hsa-miR-1290"	5.02195716514534	5.2167959913984	5.78254688432398	5.11930968874613	5.13644481678721	4.88920362980294	5.55063037655902	5.65929430821074	4.79864131755366	3.44593856177746	5.99317221815495	5.01504310026296	6.85504099084912	5.3937849752126	5.25541090928021	4.86874163878076	5.81426032111991
"hsa-miR-129-1-3p"	7.81602166995135	7.59298256566819	7.38940625991744	7.72047822540745	8.03129183301418	7.25023534373858	6.28067214229262	8.30563860167021	8.35739876588693	7.66255634308671	7.26192362579672	7.5286012046763	6.82768369978524	7.59577878281471	7.71003611079172	7.57130023933501	7.30349682826824
"hsa-miR-129-2-3p"	6.17337265316752	7.45923569726858	6.7373345738321	6.79533235981762	6.0489239614772	6.6657508158326	6.83384346705479	6.389139420237	6.38755709762968	6.30740248364582	6.58570969106337	9.13217428869329	6.33005477343674	5.98978861461623	6.64283984911261	6.51673865687998	7.00943184195241
"hsa-miR-1292-5p"	3.87735445630748	3.30870268566787	3.11092399811783	3.65873041046502	3.27700073772837	4.33759493766425	3.36551441390431	3.54976838674653	3.84512056536305	4.12671379450944	4.3654236461929	4.38348033665624	2.73584124438581	3.91678030907138	3.44654245765731	3.84494241963752	3.85038138407658
"hsa-miR-129-5p"	8.8288889232788	8.76887662305146	8.53324989359582	8.48475831495993	8.48874102150866	8.18330033108718	7.39243188528981	8.46304003141998	8.80591006825139	7.95559742581122	6.91922221524079	8.18578462903035	7.35452925506925	8.21054432434483	8.62090295527893	8.16005594837192	7.66752010592131
"hsa-miR-1296-5p"	9.46224003059343	10.081882612745	9.01413314573414	9.57590810729087	9.78492243910227	9.84422773225243	9.58229332616925	9.79711811867401	9.86765608076107	9.85939967604083	9.35247829882191	10.1579228952772	9.13701300758349	9.53407420214123	9.58381726709313	9.79013898677952	9.54537210095596
"hsa-miR-1299"	3.31755300291684	5.1808293135594	6.82817720303115	5.73999737990348	6.09884727705114	5.19632534808079	4.95709803563677	6.29896449822678	3.30183927488279	7.85589272560737	4.16740344212363	4.84426778375748	5.1603713423371	5.03607984286987	5.4330808352924	5.5220239764869	4.80203060277202
"hsa-miR-1301-3p"	8.66293874220938	8.14448119918882	8.95792534717988	8.3799341116088	8.24561764249854	8.68552876462187	8.08182608396857	8.3908836392532	8.45553123356152	8.59801607128595	8.86503481347369	8.58412061631865	8.54518073713978	8.00016371631806	8.47817940853708	8.44235715853822	8.49862497081254
"hsa-miR-1303"	7.32547047779326	7.3242731979448	7.43925318213206	7.0758133196485	7.62740074985008	7.36674661798894	6.08178012898454	6.87275071102783	6.88367473382008	7.64590991660959	7.81262494422703	6.90204267697035	6.84041987228736	6.54796527166026	7.35844218547374	6.9701724216862	7.02576319128625
"hsa-miR-1304-3p"	8.11759781279672	8.21439006280372	9.47332472511285	8.75325247440956	7.89263605255058	7.75530748467834	8.22563682432515	7.77413454707768	8.09491710398711	7.51691551202782	8.71479913641985	7.87745909197027	8.73287739345205	8.51745156851739	8.49024022553469	7.87338229441922	8.46064679758989
"hsa-miR-1306-3p"	4.11331319637069	4.4872760234722	4.13636737550393	3.56163972002439	3.61249769209161	3.99013913826103	3.76560998343868	4.04530371714256	4.00148591485091	3.90284060774685	3.16748939054417	3.56033467567695	2.76601767004516	3.34607652217388	3.98221880149256	3.94107587228801	3.20997956461004
"hsa-miR-1306-5p"	7.47018869755051	7.46642834224451	6.85643647904006	7.16620133549033	7.24050564086271	7.20963631632975	6.72305527383869	8.75567254651981	6.93212505410333	7.62810108377495	7.47886563991119	7.44896580996136	7.83509093625341	6.87031221757334	7.23995209903763	7.44971805491331	7.40830865092483
"hsa-miR-1307-3p"	11.671128630528	11.6336962243833	12.1678801747709	11.6528765983354	11.5378019073916	11.5967018004566	11.0782945370784	11.137157291011	11.6501371048166	11.5382784794398	11.9220372941809	11.6174059806925	11.6789780934699	11.3026484433663	11.7326767070818	11.4001138425605	11.6302674529274
"hsa-miR-1307-5p"	7.83453498367897	8.11601588644049	8.1246441419711	7.7782165581156	8.36691078038605	7.93549256913778	7.65857474505963	7.4159879994212	7.42555377759853	7.99382487307133	7.89178206966227	8.50524001076685	7.57457087571673	7.48381817458149	8.04406447011844	7.68588679285769	7.86385278268183
"hsa-miR-130a-3p"	13.1401033378487	12.8322558590579	13.0815276212718	12.890707504564	13.0173589961968	12.6145528644987	13.87088974876	12.7577975688163	13.2251523907096	12.6538049624543	12.0614113503024	12.4388780175278	12.5221264177078	12.8659908445021	12.9923906637878	13.0244395070478	12.47210165751
"hsa-miR-130b-3p"	8.10111559035022	8.60034078080238	9.9878830752023	9.27838438551269	8.50056559607702	8.18759210756335	9.22790694586078	8.32544679824065	9.23948298134281	8.488735538513	9.92411336331821	9.11106755888979	10.0409083875156	8.82397507048015	8.89365788558892	8.69383287430412	9.47501609505095
"hsa-miR-130b-5p"	8.19859025211111	8.50305344498296	8.77262314556198	8.88128018053382	8.42242614688697	8.41698365910093	8.68811093123636	8.63844755520896	8.91207984325237	8.5950499762287	9.5441342113952	9.10025573656728	9.16298657600356	9.33907271356832	8.55559463401537	8.65013439300546	9.28661230938359
"hsa-miR-132-3p"	10.9821918725798	11.6907963152176	12.8011297730121	12.4977055497484	11.5961774833466	11.6384593326874	12.7911958300147	11.8003164155574	12.2204282887126	11.6539562772804	12.8169352466353	11.9878719575263	11.7502246495252	12.3884247079411	11.9136001987809	12.0208712288505	12.2358641404069
