"control1"	"control2"	"control3"	"control4"	"control5"	"ckd1"	"ckd2"	"ckd3"	"ckd4"	"ckd5"	"aki1"	"aki2"	"aki3"	"aki5"	"Healthy"	"CKD"	"AKI"
"hsa-miR-195-5p"	3885.0455195198	3080.76374618748	1554.63991518724	2331.61494204593	4028.14594843577	4865.73125636963	18705.0260049681	2672.52576784891	1802.07762469679	3900.87833468421	478.447280778373	728.961425362556	1174.5540037755	5045.55626484773	2976.04201427524	6389.24779771353	1856.87974369104
"hsa-miR-196a-3p"	5.85317592394696	0	27.2213214721502	6.13582879485772	25.4382440696922	3.54558993663077	39.0807542543079	30.3182985973687	5.60751308045186	25.0478838658331	0	12.7250124128127	0	0	12.9297140521294	20.7200079469185	3.18125310320317
"hsa-miR-196a-5p"	10872.2742787315	9665.51694760324	3364.85779308523	6359.01956727067	14657.5162329567	8889.97583444556	11779.0478898991	5601.78946850107	3933.96555820437	10729.7224623166	409.720047075402	1017.09206356696	1721.12863919578	6197.14969909246	8983.83696392946	8186.90024267334	2336.27261223265
"hsa-miR-196b-5p"	1753.02618922211	1133.92548459985	1038.94710285373	815.298251116719	2388.6511181441	1795.25037124738	2897.4036973541	1679.11768614789	1001.23621712805	1175.93223201701	128.202724407465	604.438089608603	453.540654923213	1187.35151062653	1425.9696291873	1709.78804077889	593.383244891454
"hsa-miR-197-3p"	19491.0758267434	23727.7900347887	37126.8578967381	30676.0760598912	22659.1159050784	19555.1103638309	18070.5065365891	53976.8926262431	26179.2650806243	21775.839247149	111464.999645649	94494.124318631	118804.393094758	49741.3179945947	26736.183144648	27911.5227708873	93626.208763408
"hsa-miR-197-5p"	7.3164699049337	12.7766251785899	30.2459127468335	26.8442509775025	15.2629464418153	24.8191295564154	6.51345904238465	32.8985793290597	13.4285181663452	12.5239419329165	111.020915981722	39.9928961545542	81.4047329349357	32.0905813682847	18.489241049935	18.0367256054243	66.1272816098741
"hsa-miR-1976"	155.109161984594	182.066908794906	302.459127468335	249.268044791095	202.234040354053	165.460863709436	96.0735208751735	227.709774571727	219.578406939799	174.016877383682	429.545210643567	206.326986979177	523.316140296015	220.049700811095	218.227456678597	176.567888695964	344.809509682464
"hsa-miR-199a-3p"	14128.103386427	9940.21438894293	10620.8522610506	11930.3521130015	24916.7600662635	17228.0215020889	82609.1154580574	12505.9756363231	14941.5137351314	20724.4872796226	2907.69065666415	9527.39857936448	4558.6650443564	19419.3860965791	14307.2564431371	29601.8227222447	9103.28509424104
"hsa-miR-199a-5p"	1224.7770620859	2258.26850031576	1982.61958055494	1787.82711510167	1975.2796520116	2484.27668226596	5821.40401913128	2549.96243309359	5218.23361976154	3055.18267679306	1389.08312734274	5966.21296269304	843.120448254691	2170.24017424942	1845.75438201397	3825.81188620909	2592.16417813497
"hsa-miR-199b-3p"	14120.786916522	9930.63192005898	10605.7293046772	11921.9153484085	24897.6813832113	17210.2935524058	82567.863550789	12491.7840922988	14933.1024655107	20708.0084086582	2907.69065666415	9515.58249640972	4558.6650443564	19399.2148740048	14295.3489745756	29582.2104139325	9095.28826785876
"hsa-miR-199b-5p"	90.7242268211779	215.605549888704	202.647615403785	236.229408602022	235.303757644653	165.460863709436	2602.6696756862	276.735108473855	657.849824017221	312.439393484339	83.2656869862915	749.866802897891	93.0339804970694	431.847537841774	196.102111672068	803.03097307421	339.503502055756
"hsa-miR-19a-3p"	0	0	3.02459127468335	3.83489299678607	0	0	21.7115301412822	10.3211229267638	5.31238081305965	7.2507032243201	3.96503271363293	1.8178589161161	11.6292475621337	8.25186378041606	1.37189685429389	8.91914742108515	6.41600074307469
"hsa-miR-19b-3p"	219.494097148011	167.693205468992	211.721389227835	155.696655669515	263.285826121315	148.914777338492	1107.83082545892	159.332335181917	142.69645128413	189.177438670897	93.8391075559793	73.623286102702	110.47785184027	231.969059605029	203.578234727133	349.590365586872	127.477326275995
"hsa-miR-200a-3p"	1498.41303653042	1528.40378698881	1476.00054204548	1994.14435832876	2757.50565715464	1710.15621276824	3094.97862163977	2293.22450029034	2249.35057592968	2370.97995435267	590.789874331306	639.886338472867	802.418081787223	2109.72650652637	1850.89347620962	2343.73797299614	1035.70520027944
"hsa-miR-200a-5p"	633.606293767258	734.655947768918	663.897784792996	481.662560396331	482.054725120668	438.471288830006	507.50701705247	530.247690362492	443.436231756785	301.233761228571	241.866995531609	212.689493185584	680.31098238482	571.212348355468	599.175462369234	444.179197846065	426.51995486437
"hsa-miR-200b-3p"	20790.4808818596	25342.436041733	12683.6235103846	22840.6226888579	26696.1652389385	23653.8123305761	23139.606036325	35943.9556626379	42970.0776032352	32056.0181095577	14159.1318203832	17129.684566562	12024.6419792462	24900.4573942822	21670.6656723547	31552.6939484664	17053.4789401184
"hsa-miR-200b-5p"	1480.85350875858	1308.00700265814	851.422443823363	1235.60252356447	1261.73690585673	986.855865695565	599.238231899387	2457.71739693564	1428.58774031196	1199.00265136711	827.370159578071	954.375930960952	1133.85163730803	1210.27335446102	1227.52447693226	1334.28037724193	1031.46777057702
"hsa-miR-200c-3p"	24807.2228596682	20385.1054724402	8418.94981308111	19735.1263400605	20657.1260967936	19120.1846649375	10041.582690343	25551.2299455697	15505.8066303853	16295.6259192401	3646.50841897108	13982.970782765	5913.47238534497	7582.54594044898	18800.7061164087	17302.8859700951	7781.37438188252
"hsa-miR-203a-3p"	728.720402531397	1430.98202000207	662.385489155654	925.743169424158	1622.95997164636	555.475756738821	1075.80631850053	1679.11768614789	839.798866864514	611.695690197187	278.873967525516	759.865026936529	401.209040893612	655.564733666387	1074.15821055193	952.378863689788	523.878192255511
"hsa-miR-204-3p"	2369.07295521753	1014.14462355057	491.496082136045	904.267768642156	1968.92009099418	1694.79198970951	225.257125215802	980.506678042563	405.659301530583	1583.28992225608	76.6572991302366	218.143069933932	721.013348852287	272.31150475373	1349.5803041081	977.901003350908	322.031305667547
"hsa-miR-204-5p"	1401295.67830631	815731.619917808	372472.366294705	549778.696783845	1111777.1851537	829110.205688238	215404.432837688	386945.994296388	316608.599791933	984198.590882116	22229.2950701974	79824.002865574	223066.412113067	205144.084202403	850211.109291273	546453.564699273	132565.94856281
"hsa-miR-205-5p"	250.223270748733	17991.0853296019	136.106607360751	557.593441732695	223.856547813292	2308.17904874663	2255.82798167922	594.754708654765	739.453895951165	280.79996123276	1135.32103367023	50256.5275949457	2104.89380874619	481.35872052427	3831.77303945147	1235.80311925291	13494.5252894716
"hsa-miR-206"	62.9216411824298	44.7181881250646	0	26.8442509775025	66.1394345811998	14.1823597465231	1.08557650706411	14.836614207223	13.8712165674335	9.88732257861832	0	0	0	1.83374750675913	40.1247029732393	10.7726179213724	0.458436876689781
"hsa-miR-20a-5p"	1147.2224810936	340.177645379956	290.360762369602	373.518577886964	1400.37533603656	582.658612919657	802.241038720376	706.351850300399	380.277926534854	679.588638570366	79.3006542726585	68.1697093543537	116.292475621337	187.042245689431	710.330960553337	630.22361340913	112.701271234445
"hsa-miR-20b-5p"	842.857333048362	253.935425424474	145.180381184801	313.694247137101	669.025819032906	776.484196122139	266.509032484238	415.425197802244	297.198193263948	787.030877258018	37.0069719939073	47.2643318190186	17.4438713432005	57.7630464629124	444.938641165529	508.529499386118	39.8695554047597
"hsa-miR-21-3p"	340.94749756991	600.501383393724	11591.7460602239	2165.18058598542	418.459114946437	716.209167199416	2739.99510382981	467.030812436063	734.879345806586	246.523909626883	2249.49522620108	828.943665748941	1703.68476785258	750.002730264482	3023.36692842389	980.927667779751	1383.03159751677
"hsa-miR-21-5p"	2535.88846905002	3821.8080065457	57854.3819021431	14010.3980744582	5615.49237838456	4905.91460898478	176631.439523133	9392.866933538	15856.2761979135	7751.00174679819	22941.6792810801	8253.07947916709	18973.1173976211	37368.1066927375	16767.5937661163	42907.4998020736	21883.9957126514
"hsa-miR-210-3p"	1706.20078183054	2306.18084473547	922.500338778422	1482.5696325575	1558.09244926865	1141.67995959511	422.83204950147	1560.42477249011	660.063316022662	658.49568373598	2155.6561186451	661.70064546626	1471.09981660991	314.48769740919	1595.10880943412	888.699156269065	1150.73606953261
"hsa-miR-210-5p"	436.061606334049	576.545211183868	337.241927127194	1107.51709747182	759.331585480313	453.835511888739	79.2470850156799	1290.7854360284	256.027241962736	431.746419266333	2262.71200191319	594.439865569964	1215.25637024297	278.729621027387	643.339485519448	502.328338832378	1087.78446468838
"hsa-miR-211-5p"	687.748171063768	311.430238728128	130.057424811384	387.324192675394	861.084561759082	346.285950477606	128.098027833565	241.256248413104	152.878514509161	521.391477312473	15.8601308545317	62.7161326060054	133.736346964537	93.5211228447154	475.528917807551	277.982043709182	76.4584333174474
"hsa-miR-2110"	482.887013725624	357.745505000517	287.336171094918	392.693042870894	427.36250037083	516.474267435883	159.579746538424	703.771569568708	210.429306650641	480.52387732085	623.83181361158	500.820131389985	488.428397609614	406.175072747146	389.604846612557	414.155753502901	504.813853839582
"hsa-miR-2116-3p"	111.210342554992	108.601314018014	152.741859371509	147.259891076585	80.1304688195305	114.640741284395	113.442744988199	218.678792010809	230.793433100703	197.746451572366	241.866995531609	158.153725702101	354.692050645077	187.042245689431	119.988775168126	175.060432591294	235.438754392054
"hsa-miR-212-3p"	46.8254073915757	55.8977351563307	682.045332441096	238.530344400094	57.2360491568075	87.4578851035591	300.161904203226	101.27601871887	351.945228865202	86.3492838532666	598.719939758572	201.782339688887	81.4047329349357	125.611704213	216.106973709181	185.438064148825	251.879679148849
"hsa-miR-212-5p"	23.4127036957878	62.2860477456257	219.282867414543	138.056147884299	27.9820684766615	102.822108162292	125.384086565904	57.4112462801238	147.713699829798	42.845064507346	208.825056251334	81.8036512252245	151.180218307738	122.861082952861	94.2039670433833	95.2352410690929	141.167502184289
"hsa-miR-214-3p"	29482.4471289208	25543.6678882958	17178.1661445641	20221.390772053	22291.5332782713	23670.358416947	26327.9442375723	43064.8854119221	20395.705602673	23045.3714662436	17641.7522205241	46940.7529319499	13472.4833007319	23214.3265618171	22943.441042421	27300.8530270716	25317.3287537558
"hsa-miR-214-5p"	181.448453642356	290.66822281292	254.065667073402	309.092375540958	330.697172905999	456.199238513159	954.764537962883	297.377354327383	415.841364755614	591.92104503995	314.559261948212	642.613126847041	133.736346964537	418.094431541081	273.194378395127	543.220708119798	377.250791825218
"hsa-miR-215-5p"	81.9444629352574	191.649377678848	456.713282477186	138.823126483656	301.443192225853	244.645705627523	166.093205580808	105.791509999329	303.691103146577	348.692909605939	17.1818084257427	12.7250124128127	325.618931739743	53.1786776960146	234.11468836016	233.782886792035	102.176107568578
"hsa-miR-216b-5p"	185.838335585316	43.1211099777408	34.7827996588585	65.9601595447205	12.7191220348461	936.035743270524	4.88509428178848	6.45070182922739	168.07782627986	365.171780570303	3.96503271363293	0	0	0	68.4843053602964	296.124229246341	0.991258178408232
"hsa-miR-218-5p"	51.2152893345359	43.1211099777408	40.8319822082252	20.7084221826448	66.1394345811998	82.730431854718	186.719159215027	18.0619651218367	52.8286758632043	143.036599970678	10.5734205696878	14.5428713289288	11.6292475621337	11.0024850405548	44.4032476568693	96.6753664050928	11.9370061253263
"hsa-miR-219a-1-3p"	83.4077569162442	59.0918914509782	133.082016086067	50.6205875575762	43.2450149184768	39.0014893029385	56.4499783673336	77.4084219507287	55.4848662697342	45.4816838616443	47.5803925635951	47.2643318190186	122.107099402404	67.8486577500876	73.8894533858686	54.7652879504758	71.2001203837762
"hsa-miR-22-3p"	48379.4255993836	47881.9999349129	140638.957385864	100851.549986679	96774.7119143302	84577.6842117027	266262.063828881	40611.6835062669	141884.099718133	110520.491783796	82608.8132333996	47507.0159843201	45528.5042057533	45010.2494271561	86905.3289642339	128771.204609756	55163.6457126573
"hsa-miR-22-5p"	357.043731360765	289.071144665596	338.754222764535	250.035023390452	437.537797998706	388.833029717175	604.123326181176	84.5041939628788	241.565760860518	330.895728964426	111.020915981722	100.891169844444	162.809465869871	121.944209199482	334.488384036011	329.984407937235	124.16644022388
"hsa-miR-221-3p"	14957.7910736465	14891.1566456465	30450.0726578746	19576.3617699936	20621.512555096	23964.6423816874	20710.628601769	13491.6428758291	15917.6637095311	19081.2142670562	15705.4945787	15962.6191424155	10954.7512035299	18030.3223602091	20099.3789404514	18633.1583671746	15163.2968212136
"hsa-miR-221-5p"	83.4077569162442	59.0918914509782	158.791041920876	128.852404692012	94.1215030578613	208.007942949005	236.655678539975	167.073177376989	213.380629324563	114.033787073398	146.706210404418	169.969808656855	110.47785184027	255.807777192898	104.852919607594	187.830243052786	170.74041202361
"hsa-miR-222-3p"	17743.9028134452	18412.7139604953	25423.2019593509	15798.2251895599	14436.2035095503	18315.3357493224	14892.481312159	14256.0510425925	25971.4919643802	15834.2175322379	31383.2339284046	40825.4755381354	11105.9314218377	19189.2507844809	18362.8494864803	17853.9155201384	25625.9729182146
"hsa-miR-222-5p"	8.77976388592044	3.19415629464747	12.0983650987334	13.8056147884299	13.9910342383307	17.7279496831539	12.4841298312372	12.256333475532	15.4944440380907	9.88732257861832	14.5384532833207	0	17.4438713432005	18.3374750675913	10.3737868612124	13.5700359213264	12.5799499235281
"hsa-miR-223-3p"	362.896907284712	734.655947768918	5663.54716184458	1698.85759757623	840.733966503328	1368.59771553948	5411.05609946104	557.985708228169	2006.75185213328	1046.73788365639	10569.4555369742	3042.18689612029	1372.25121233177	3412.60411007873	1860.13831619555	2078.22585180367	4599.12443887624
"hsa-miR-224-3p"	2.92658796197348	0	4.53688691202503	3.06791439742886	8.90338542439228	5.90931656105129	24.4254714089424	9.67605274384109	17.41280377614	7.90985806289465	17.1818084257427	15.4518007869868	0	9.16873753379563	3.88695493916393	13.0667005105739	10.4505866866313
"hsa-miR-224-5p"	137.549634212754	217.202628036028	520.229699245536	320.597054531316	186.971093912238	158.369683836175	989.502986188934	175.459089754985	759.670456267531	214.884477375305	334.384425516377	338.121758397594	151.180218307738	595.051065943336	276.510021987574	459.577338684586	354.684367041261
"hsa-miR-2276-3p"	29.2658796197348	20.7620159152086	18.1475476481001	13.0386361890727	11.4472098313615	26.0009928686257	8.68461205651286	34.1887196949052	37.4817979588098	23.729574188684	14.5384532833207	21.8143069933932	46.5169902485347	22.9218438344891	18.5322578406955	26.0171393535075	26.4478985899344
"hsa-miR-2277-3p"	14.6329398098674	25.5532503571798	42.3442778455669	39.8828871665752	12.7191220348461	29.5465828052564	30.9389304513271	30.3182985973687	22.8727507228957	15.1605612872148	80.6223318438695	59.0804147737732	34.887742686401	33.9243288750438	27.0264954428071	25.7674247728125	52.1287045447719
"hsa-miR-2277-5p"	19.0228217528276	17.5678596205611	62.0041211310087	49.853608958219	30.5258928836307	42.5470792395693	34.7384482260514	37.4140706095189	56.3702630719108	39.5492903144733	71.3705888453927	68.1697093543537	34.887742686401	44.009940162219	35.7948608692494	42.1238302923047	54.6094952620916
"hsa-miR-23a-3p"	28289.8625344166	33535.4469375038	21896.5285330701	17633.6049778217	27407.1641606864	23251.9788044246	65110.1649524375	19226.3168020122	21172.641296583	20910.3689441006	18636.975431646	14885.5377346167	15315.71903933	34759.6008643726	25752.5214286997	29934.2941599116	20899.4582674913
"hsa-miR-23a-5p"	234.127036957878	126.169173638575	173.913998294293	201.715371630948	414.643378335983	405.379116088118	81.9610262833401	344.467477680743	57.2556598740874	198.405606410941	446.72701906931	107.25367605085	186.067960994139	147.61667429411	230.113791771535	217.493777267446	221.916332602102
"hsa-miR-23b-3p"	73805.6218130092	138185.589619039	69949.7224096019	52490.4813828091	75384.9643883294	100557.658056098	110575.194644789	44662.0791848388	102162.542982084	79448.5918482296	44222.009855148	128857.111409974	32480.4884410393	85139.9798650728	81963.2759225577	87481.2133432079	72674.8973928084
"hsa-miR-23b-5p"	125.84328236486	83.0480636608342	15.1229563734168	64.4262023460061	89.0338542439228	120.550057845446	52.6504605926092	158.687264998994	51.7957129273316	83.7126644989684	63.4405234181268	38.1750372384381	93.0339804970694	75.1836477771242	75.4948717978079	93.4792321726699	67.4582972326896
"hsa-miR-23c"	95.1141087641381	135.751642522517	137.618902998092	51.3875661569334	92.8495908543767	93.3672016646104	117.242262762924	75.4732114019605	501.872420700441	91.6225225618631	51.545425277228	102.70902876056	29.0731189053342	87.1030065710585	102.544362259212	175.91552381836	67.6076448785451
"hsa-miR-24-1-5p"	23.4127036957878	49.5094225670358	9.07377382405005	16.8735291858587	35.6135416975691	42.5470792395693	43.4230602825643	32.8985793290597	26.5619040652983	29.0028128972804	9.25174299847683	17.2696597031029	0	20.1712225743504	26.8965941940603	34.8866871627544	11.6731563189825
"hsa-miR-24-2-5p"	58.5317592394696	132.55748622787	125.520537899359	125.017511695226	94.1215030578613	126.459374406498	312.646034034463	109.016860913943	133.25221872758	64.5971741803063	100.447495412034	77.2590039349342	162.809465869871	178.790381909015	107.149759623957	149.194332452558	129.826586781464
"hsa-miR-24-3p"	7156.97086100615	6458.58402777718	4886.22720425095	4794.38322458195	8688.43226200338	8040.21611296638	14762.2121313113	7082.22553830875	5321.23478108142	7760.22991453823	4496.34709725974	3632.08211439997	2930.57038565768	5422.39137748673	6396.91951592392	8593.22369564121	4120.34774370103
"hsa-miR-25-3p"	45656.2355007673	59786.620445064	70252.1815370702	31555.8005133539	37834.3004048533	38644.566582651	76522.2879829489	34457.068891001	30421.7914243872	28881.5284069827	24801.279623774	17109.6881184847	45348.2508685402	47374.866837122	49017.0276802217	41785.4486575942	33658.5213619802
"hsa-miR-25-5p"	172.668689756435	150.125345848431	205.672206678468	278.413231566669	147.541815604215	128.823101030918	141.124945918334	338.661846034438	197.148354617992	119.966180620569	560.391290193454	385.386090216613	622.164744574151	328.240803709883	190.884257890844	185.14488564445	474.045732173525
"hsa-miR-26a-1-3p"	14.6329398098674	25.5532503571798	9.07377382405005	16.1065505865015	19.0786830522692	10.6367698098923	57.5355548743977	7.09577201215013	12.9858197652569	27.6845032201313	5.2867102848439	1.8178589161161	0	8.25186378041606	16.8890395259736	23.1876839363657	3.83910824534402
"hsa-miR-26a-2-3p"	51.2152893345359	78.256829218863	69.5655993177171	56.7564163524339	105.568712889223	18.9098129953641	355.526306063495	18.7070353047594	29.070528338132	57.3464709559862	0	5.4535767483483	17.4438713432005	17.4206013142117	72.2725694225545	95.9120307315474	10.0795123514401
"hsa-miR-26a-5p"	691661.019168926	764572.415624586	1274136.29578183	416345.895896471	495900.761367801	777433.232361844	1429959.91307084	366190.861160849	551707.274843219	874331.980698186	316584.071987307	675017.370956269	252430.262207454	500847.789026106	728523.277567924	799924.652426988	436219.873544284
"hsa-miR-26b-3p"	1786.68195078481	1938.85287085101	591.307594200595	1142.79811304225	1377.48091637383	1508.05758638029	1612.62390124373	1069.5263632859	1049.34277671298	1324.24207069628	766.572991302366	827.125806832825	1494.35831173418	2426.9648251957	1367.4242890505	1312.75853966384	1378.75548376627
"hsa-miR-26b-5p"	15683.5848882159	9307.77144260273	8297.96616209377	9232.88837906215	35145.4780066868	21934.2012113102	39250.6469776634	10461.1031564581	9132.57288218433	27378.6553750327	2283.85884305257	2003.28052555994	2064.19144227873	8614.02891300099	15533.5377757323	21631.4359205297	3741.33993097306
"hsa-miR-27a-3p"	4024.05844771354	6610.30645177294	8473.39245602541	6596.78293307141	7131.61172493822	7943.30332136514	18033.596935349	6835.80872843227	8000.00280606675	7413.51446944802	11821.084196911	7762.25757181574	5076.16656087135	12119.2372721711	6567.2304027043	9645.24525213223	9194.68640044228
"hsa-miR-27a-5p"	220.957391128998	338.580567232632	272.213214721502	113.512832704868	400.652344097653	434.925698893375	321.330646090976	99.9858783530245	56.665395339303	156.878851580744	148.027887975629	42.7196845287283	162.809465869871	154.951664321146	269.18326997713	213.957294051484	127.127175673844
"hsa-miR-27b-3p"	119710.617290544	176860.43403463	168778.24230988	122714.274961356	190392.537739612	231159.463371892	299779.781272739	158120.893378388	143527.396182973	173028.145125821	57114.9745623111	107945.371368432	74997.0175282	177998.202986095	155691.221267205	201123.135866362	104513.891611259
"hsa-miR-27b-5p"	2279.81202237734	2941.81794737032	1037.43480721639	1071.46910330203	1611.512761815	2037.53235025048	2121.7592830568	1699.75993200142	1343.14694890192	1216.79983200863	444.083663926888	729.870354820614	1337.36346964537	2823.97116040905	1788.40932841622	1683.79966924385	1333.82216220048
"hsa-miR-28-3p"	106251.239253428	129103.006195209	128014.313405336	48018.9961485565	60092.763965834	66963.193406521	90385.0999781576	58569.1472584701	83981.3623477883	69703.6467147434	63530.3974929692	70141.1773488816	111919.878537974	96732.931602804	94296.0637936726	73920.4899411361	85581.0962456573
"hsa-miR-28-5p"	4066.49397316215	6185.48366458483	5619.69058836167	6178.77959642172	6298.5092316558	6995.44894497252	7935.02147838509	4179.40971515643	7037.42891596708	7120.19056628234	4191.03957831	3722.06613074771	6250.72056464685	7508.27916642524	5669.79141083723	6653.49992415269	5418.02636003245
"hsa-miR-296-3p"	20.4861157338144	9.58246888394241	0	19.1744649839304	27.9820684766615	10.6367698098923	21.7115301412822	23.2225265852186	15.4944440380907	29.0028128972804	18.5034859969537	18.178589161161	34.887742686401	11.0024850405548	15.4450236156697	20.0136166943528	20.6430757212676
"hsa-miR-296-5p"	150.719280041634	143.737033259136	90.7377382405005	134.221254887513	171.708147470423	171.370180270487	129.183604340629	403.813934509635	61.8302100186665	261.684470914098	203.53834596649	166.334090824623	215.141079899473	88.9367540778176	138.224690779841	205.576480010703	168.487567692101
"hsa-miR-299-5p"	7.3164699049337	11.1795470312661	42.3442778455669	14.5725933877871	22.894419662723	26.0009928686257	34.7384482260514	1.29014036584548	45.5979353120954	24.3887290272585	11.8950981408988	44.5375434448444	0	36.6749501351825	19.6614615664554	26.4032491599753	23.2768979302314
"hsa-miR-29a-3p"	5474.18278287139	9330.13053666526	10059.7905795968	11250.809073971	11451.025567972	11533.8040638599	20331.7624008037	6177.19207166815	15994.5456651867	16700.3469901249	14005.8172221227	8041.29891543957	9873.23118025148	9633.59252675907	9513.18770821529	14147.5302383287	10388.4849611432
"hsa-miR-29a-5p"	8.77976388592044	25.5532503571798	12.0983650987334	9.9707217916438	27.9820684766615	14.1823597465231	39.0807542543079	14.1915440243003	17.8555021772283	17.797180641513	14.5384532833207	21.8143069933932	0	22.9218438344891	16.8768339220278	20.6214681687745	14.8186510278007
"hsa-miR-29b-1-5p"	276.562562406494	84.645141808158	155.766450646193	171.803206256016	178.067708487846	126.459374406498	156.865805270764	73.5380008531922	36.7439672903293	159.515470935042	48.9020701348061	36.357178322322	104.663228059203	165.037275608321	173.369013920941	110.624523751165	88.7399380311631
"hsa-miR-29b-2-5p"	305.828442026229	188.455221384201	127.032833536701	141.124062281728	186.971093912238	288.374648179303	111.271591974071	151.591492986844	162.322747065712	348.692909605939	130.846079549887	121.796547379779	98.8486042781362	97.1886178582337	189.882330628219	212.450677962374	112.169962266509
"hsa-miR-29b-3p"	17.5595277718409	28.7474066518272	49.9057560322753	75.9308813363643	114.472098313615	30.7284461174667	428.25993203679	34.8337898778279	41.3185174349084	107.442238687652	76.6572991302366	19.9964480772771	23.2584951242673	58.679920216292	57.3231340211846	128.516584830929	44.6480406370183
"hsa-miR-29c-3p"	282.415738330441	285.876988370949	302.459127468335	431.808951438112	800.032775991821	283.647194930462	2053.36796311176	303.182985973687	504.528611106971	692.112580503282	340.992813372432	142.701924915114	127.92172318347	252.14028217938	420.518716319931	767.367867125232	215.939185912599
"hsa-miR-29c-5p"	883.829564515991	587.724758215134	322.118970753777	249.268044791095	408.28381731856	611.023332412703	354.440729556431	173.523879206217	188.294386596226	914.906915941482	307.950874092157	375.387866177975	279.101941491208	312.653949902431	490.245031118912	448.437848742612	318.773657915943
"hsa-miR-301a-3p"	7.3164699049337	15.9707814732374	25.7090258348085	22.2423793813592	10.1752976278769	10.6367698098923	57.5355548743977	30.9633687802915	37.1866656914176	26.3661935429822	37.0069719939073	23.6321659095093	34.887742686401	20.1712225743504	16.2827908444431	32.5377105397963	28.924525791042
"hsa-miR-301b-3p"	7.3164699049337	4.7912344419712	0	3.83489299678607	2.54382440696922	5.90931656105129	16.8264358594937	9.67605274384109	20.2165603163659	11.864787094342	21.1468411393756	6.36250620640635	0	17.4206013142117	3.69728435013204	12.8986305150188	11.2324871649984
"hsa-miR-3064-5p"	17.5595277718409	19.1649377678848	9.07377382405005	16.8735291858587	6.35956101742306	24.8191295564154	8.14182380298081	10.9661931096866	6.49290988262847	14.5014064486402	5.2867102848439	3.6357178322322	0	10.0856112871752	13.8062659134115	12.9842925600703	4.75200985106282
"hsa-miR-3065-3p"	127.306576345846	110.198392165338	74.1024862297421	169.502270457944	199.690215947084	212.735396197846	21.1687418877501	9.67605274384109	42.3514803707811	284.095735425633	10.5734205696878	13.6339418708707	0	19.2543488209708	136.159988229191	114.00548132517	10.8654278153823
"hsa-miR-3065-5p"	13.1696458288807	9.58246888394241	9.07377382405005	33.7470583717175	38.1573661045383	18.9098129953641	11.3985533241731	3.2253509146137	6.93560828371677	67.2337935346046	3.96503271363293	2.72678837417415	0	0	20.7460626026258	21.5406238104945	1.67295527195177
"hsa-miR-3074-5p"	36.5823495246685	35.1357192411222	65.0287124056921	26.8442509775025	52.1484003428691	62.6387555471437	29.853353944263	27.7380178656778	28.3326976696515	83.7126644989684	85.9090421287134	25.4500248256254	40.7023664674678	22.9218438344891	43.1478864983709	46.4550979051409	43.7458193140739
"hsa-miR-30a-3p"	143876.91738654	114949.699653626	45318.963364218	47675.3897360445	94262.6853124481	102961.568033133	54996.3914243748	71978.2211508851	54575.7113200325	91384.5676651377	10486.1898499879	10985.3214300896	23898.1037401847	64717.5338822964	89216.7310905753	75179.2919187126	27521.7872256396
"hsa-miR-30a-5p"	153212.732985236	143642.805648444	191045.283274099	78624.5101773068	106646.022525574	86421.3909787507	99952.2857349136	94820.1563281793	147835.589456231	133832.161804823	48833.3429011031	46297.2308756448	34597.0114973477	56928.6913473371	134634.270922132	112572.316860579	46664.0691553582
"hsa-miR-30b-3p"	1275.99235142044	584.530601920487	223.819754326568	582.136756912126	849.637351927721	711.481713950575	184.005217947366	866.329255665239	519.432790610277	688.157651471835	208.825056251334	122.705476837837	191.882584775206	266.810262233453	703.223363301468	593.881325929058	197.555845024457
"hsa-miR-30b-5p"	46673.2248175531	28911.9057010016	20196.7082366981	22676.4892685954	39061.6956812159	39699.9705204548	54359.7008029817	17359.4836926338	23083.0324634127	43670.3263652414	9024.41445622854	7835.88085791845	11536.2135816366	25749.4824899116	31504.0047410128	35634.5027689449	13536.4978464238
"hsa-miR-30c-1-3p"	452.157840124903	396.075380536286	226.844345601251	380.421385281179	529.115476649598	322.6486842334	144.924463693058	406.394215241326	422.776973039331	326.281645094404	302.664163807313	186.3305389019	302.360436615475	210.880963277299	396.922885638643	324.605196260304	250.559025650497
"hsa-miR-30c-2-3p"	17445.3908413239	12383.7439543482	8514.22443823364	7458.86687874892	11660.8910815469	8624.05658919825	5152.14610252625	7711.16896665842	5866.04894668743	6212.53435356518	2100.14566065424	1898.75363788327	6925.2169232506	7235.96766167151	11492.6234388403	6713.19099172711	4540.0209708649
"hsa-miR-30c-5p"	281135.356097077	347532.190248381	122904.266446758	207151.715943191	212871.042111795	401338.325423672	136338.096310435	313327.35967033	333659.423842116	465981.603272218	160590.43328999	154242.602244077	144068.933423493	226387.132194455	234318.914169441	330128.961703754	171322.275288003
"hsa-miR-30d-3p"	117.063518478939	135.751642522517	122.495946624676	158.764570066943	330.697172905999	235.190799129841	404.37724888138	145.140791157616	221.201634410456	301.892916067146	38.3286495651183	34.5393194062059	11.6292475621337	132.946694240037	172.954570119815	261.560677929288	54.3609776933736
"hsa-miR-30d-5p"	156993.884632105	175149.963338847	184906.875282129	132819.984986487	221555.658637188	213503.607350783	122232.657965897	121819.568834411	255438.157957021	267095.472983957	154089.101317203	177266.694346145	73863.165890892	93004.9229215627	174285.273375351	196017.893018414	124555.971118951
