"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-miR-358-5p"	704.317083246392	733.624211543732	776.197573292659	767.009125823926	710.738081196676	771.997479144417
"cel-miR-359"	1065.3016534817	1091.65624031574	1032.01831690198	940.558654944034	1002.66420942852	1027.59825958793
"cel-miR-36-3p"	8395.3184158392	10180.0114992804	8667.95553712348	10199.5257746105	10099.4017979782	10713.413199809
"cel-miR-36-5p"	132.390429181653	152.188001330881	116.055264173983	137.64272999181	139.308213168387	131.956500472868
"cel-miR-360-3p"	6.17822002847712	10.7312052220493	8.73534246470838	9.97411086897172	8.87313459671256	8.31222050222791
"cel-miR-360-5p"	81.1994632314136	45.8515132214832	42.428806257155	169.559884772519	168.589557337539	78.9660947711651
"cel-miR-37-3p"	22966.2090515719	22952.0968417412	25993.8833628394	23975.7677068342	23203.2469704033	22640.4105929433
"cel-miR-37-5p"	235.654963943342	279.011335773281	274.53933460512	250.35018281119	278.616426336774	255.600780443508
"cel-miR-38-3p"	1787.27079395231	2247.69971196377	2087.7468490653	2250.15941204002	2198.76275306537	2324.30465793548
"cel-miR-39-3p"	18186.9145581142	20720.981719666	19315.0900955366	19282.948542983	20441.0401704467	20964.4591341816
"cel-miR-39-5p"	567.513639758684	518.024542991651	500.410332621151	549.573508880342	503.994045093273	500.811285259232
"cel-miR-392-3p"	707.847494691236	655.579082656101	738.760391301051	683.226594524563	786.159725268733	752.255955451626
"cel-miR-392-5p"	30.8911001423856	22.4379745551939	27.453933460512	31.9171547807095	21.2955230321101	30.1317993205762
"cel-miR-40-3p"	13169.3172921296	12632.5796745742	15935.7604677609	14443.509949358	14685.0377575593	14459.1075636254
"cel-miR-40-5p"	2.64780858363305	13.6578975553354	6.23953033193455	10.9715219558689	5.32388075802754	5.19513781389244
"cel-miR-41-3p"	25.5954829751195	15.6090257775262	16.2227788630298	53.8601986924473	60.3373152576454	38.4440198228041
"cel-miR-41-5p"	22.0650715302754	20.4868463330032	11.2311545974822	20.9456328248406	16.8589557337539	27.0147166322407
"cel-miR-42-3p"	1888.77012299158	1589.19393697439	1894.32140877533	1729.5108246797	1915.70975943024	2201.69940552762
"cel-miR-42-5p"	587.813505566538	582.411774323947	660.142309118676	641.335328874882	565.21867381059	640.040978671549
"cel-miR-43-3p"	709.612700413658	871.178751208182	744.999921632986	1050.27387450272	1013.31197094457	1057.7300589085
"cel-miR-43-5p"	303.61538425659	276.084643439995	245.837495078221	250.35018281119	267.968664820719	243.132449690166
"cel-miR-44-3p"	1327470.88997868	1369572.99315637	1470426.43661469	1423619.80549464	1520776.29897862	1394728.25862008
"cel-miR-44-5p"	2390.97115102065	2133.55871096561	2379.75686859984	2252.15423421382	2325.64857779836	2207.93357090429
"cel-miR-45-3p"	1327470.88997868	1369572.99315637	1470426.43661469	1423619.80549464	1520776.29897862	1394728.25862008
"cel-miR-45-5p"	3688.39735700084	3162.77884817125	3509.11185867999	3406.15886175384	3567.88742133812	3112.92657808435
"cel-miR-46-3p"	140875.773089335	156574.137574365	165049.304246399	166773.118195729	164685.378114985	165049.528347363
"cel-miR-46-5p"	54345.3885762072	52898.9883600363	61040.0773312494	58751.502662591	55797.8195979673	56302.8255718408
"cel-miR-47-3p"	72494.3512112893	80038.2063665989	83081.8421818414	83634.9144585017	79382.6113560292	81160.5209837533
"cel-miR-47-5p"	4742.2251732868	4803.67768303369	5095.20046905776	5408.96032424337	5226.2762774637	4973.82494302063
"cel-miR-48-3p"	6954.91054634282	6697.24762266984	6922.13495024819	6720.55590351315	6644.20318601837	6576.00544482506
"cel-miR-48-5p"	538007.343505539	553191.678068418	541311.701853049	602842.242798259	617748.517936588	623981.768661245
"cel-miR-4805-3p"	59.1343917011382	48.7782055547694	52.4120547882503	57.849843040036	55.9007479592891	60.2635986411523
"cel-miR-4806-3p"	53.8387745338721	29.2669233328616	44.9246183899288	63.834309561419	55.0134344996179	55.0684608272599
"cel-miR-4806-5p"	109.442754790166	96.5808469984434	108.567827775661	105.7255752111	110.914182458907	120.527197282305
"cel-miR-4807"	41.4823344769178	39.0225644438155	39.9329941243811	49.8705543448586	45.2529864432341	31.1708268833547
"cel-miR-4808-3p"	8.82602861211017	10.7312052220493	6.23953033193455	13.9637552165604	7.09850767737005	15.5854134416773
"cel-miR-4809-3p"	40.5997316157068	31.2180515550524	32.4455577260597	37.9016213020926	53.2388075802754	41.5611025111396
"cel-miR-4810a"	43.2475401993399	39.0225644438155	34.9413698588335	43.8860878234756	31.055971088494	64.4197088922663
"cel-miR-4810b-3p"	7.06082288968814	4.87782055547694	0	12.9663441296632	4.43656729835628	4.15611025111396
"cel-miR-4811-3p"	58.2517888399272	40.9736926660063	53.6599608546372	52.8627876055501	39.0417922255353	63.3806813294878
"cel-miR-4812-3p"	13.2390429181653	10.7312052220493	12.4790606638691	5.98446652138303	5.32388075802754	11.4293031905634
"cel-miR-4812-5p"	333.623881537765	357.056464660912	368.132289584139	325.156014328478	366.460458844229	299.239938080205
"cel-miR-4813-3p"	1763.44051669961	1781.38006686018	1801.9763598627	1831.24675554321	1855.3724441726	1852.58614443405
"cel-miR-4813-5p"	345.097718733508	339.496310661195	319.463952995049	288.251804113283	265.306724441706	302.35702076854
"cel-miR-4814-3p"	33.5389087260187	16.5845898886216	21.2144031285775	25.9326882593265	15.0843288144114	20.7805512555698
"cel-miR-4814-5p"	53.8387745338721	67.3139236655818	52.4120547882503	73.8084204303908	55.9007479592891	43.6391576366965
"cel-miR-4815"	2.64780858363305	7.80451288876311	4.99162426554764	0	0	9.3512480650064
"cel-miR-4816-3p"	1839.34436276376	1748.21088708294	1770.77870820303	1536.01307382165	1654.83960228689	1520.09732434493
"cel-miR-4816-5p"	536.622539616299	473.148593881263	521.624735749729	552.565742141034	525.289568125384	482.108789129219
"cel-miR-49-3p"	2878.16793040913	2463.29938051586	2685.49385486463	2773.80023266104	2805.68515948051	3378.91763415565
"cel-miR-49-5p"	2215.33318163965	2161.85007018738	2309.87412888217	2295.04291095039	2335.40902585475	2271.31425223378
"cel-miR-4920"	29.1258944199636	28.2913592217663	46.1725244563157	25.9326882593265	31.9432845481652	34.2879095716901
"cel-miR-4922"	9.70863147332119	23.4135386662893	13.726966730256	27.9275104331208	16.8589557337539	9.3512480650064
"cel-miR-4923a"	9.70863147332119	3.90225644438155	0	0	3.54925383868502	4.15611025111396
"cel-miR-4923b"	3.53041144484407	7.80451288876311	4.99162426554764	7.97928869517738	13.3097018950688	3.11708268833547
"cel-miR-4924"	6.17822002847712	6.82894877766772	6.23953033193455	5.98446652138303	0	7.27319293944942
"cel-miR-4925"	12.3564400569542	8.78007699985849	9.98324853109529	10.9715219558689	9.76044805638382	14.5463858788988
"cel-miR-4929"	117.386180541065	112.18987277597	83.609706447923	61.8394873876247	62.1119421769879	74.8099845200512
"cel-miR-4936"	43.2475401993399	43.9003849992925	43.6767123235419	42.8886767365784	37.2671653061928	42.600130073918
"cel-miR-4937"	31.7737030035966	30.242487443957	48.6683365890895	29.9223326069152	29.2813441691514	21.8195788183483
"cel-miR-50-3p"	341.567307288664	352.178644105435	326.951389393371	302.215559329843	289.264187852829	343.91812327968
"cel-miR-50-5p"	56663.9862926085	51767.3339911657	50999.4251211003	56515.3070057676	55686.0181020487	53328.0896596059
"cel-miR-51-3p"	546.33117108962	536.560261102464	451.741996032062	468.783210841671	477.374641303136	521.591836514801
"cel-miR-51-5p"	38454.1240601028	40853.6982803416	39608.5385471206	41606.0060788287	37979.6780143088	45013.7911022525
"cel-miR-52-3p"	13164.0216749623	14023.7340969962	13889.1945188863	12194.3479484048	12423.2757488573	12196.1055318939
"cel-miR-52-5p"	258326.383639269	234559.75705122	237954.472456855	264017.706934942	256776.980153886	288843.428287043
"cel-miR-53-3p"	289.493738477214	246.817720107133	223.375185883257	244.365716289807	255.546276385322	330.410764963559
"cel-miR-53-5p"	16818.8801232371	15719.26452208	15228.1977281195	17509.5516304799	16822.5758819073	18855.2331817412
"cel-miR-54-3p"	126570.545914827	137966.227719332	136458.528359409	149055.107648087	137178.660865176	150383.654298745
"cel-miR-54-5p"	35623.6166841991	36541.7049093	35268.3212482269	29972.20316126	30185.5165845565	30239.8581871051
"cel-miR-55-3p"	85986.7011506222	89055.3454454536	89714.4629246878	89396.9583075067	84789.8995792659	90089.9238582716
"cel-miR-55-5p"	984.984793111495	1159.94572809242	1135.59452041209	1045.28681906824	1051.46644971044	1020.32506664848
"cel-miR-5545-5p"	6.17822002847712	7.80451288876311	9.98324853109529	3.98964434758869	10.6477615160551	6.23416537667093
"cel-miR-5546-3p"	22.9476743914865	13.6578975553354	12.4790606638691	26.9300993462237	9.76044805638382	19.7415236927913
"cel-miR-5547-3p"	122.681797708331	135.603411442259	128.534324837852	126.671208035941	126.88582473299	164.166354919001
"cel-miR-5547-5p"	160.633720740405	155.114693664167	119.798982373143	167.565062598725	205.856722643731	165.20538248178
"cel-miR-5549-3p"	17.6520572242203	0	6.23953033193455	4.98705543448586	4.43656729835628	7.27319293944942
"cel-miR-5550-3p"	30.0084972811746	30.242487443957	31.1976516596728	46.8783210841671	36.3798518465215	50.9123505761459
"cel-miR-5551-5p"	430.710196270976	455.588439881546	428.03178077071	418.912656496812	432.121654859902	433.27449367863
"cel-miR-5552-3p"	17.6520572242203	10.7312052220493	7.48743639832147	12.9663441296632	16.8589557337539	23.8976339439052
"cel-miR-5552-5p"	25.5954829751195	37.0714362216248	27.453933460512	32.9145658676067	33.7179114675077	37.4049922600256
"cel-miR-5553-3p"	6.17822002847712	0	8.73534246470838	14.9611663034576	18.6335826530964	14.5463858788988
"cel-miR-5553-5p"	16.7694543630093	14.6334616664308	11.2311545974822	16.9559884772519	30.1686576288227	29.0927717577977
"cel-miR-5592-3p"	33876.9456218625	31705.8336106001	29967.2162782153	33014.3069762964	33664.6726599275	28181.544585241
"cel-miR-5592-5p"	11357.3336180634	10579.0172207184	10944.1362022132	9525.275879868	10153.5279190182	8568.8603102342
"cel-miR-5593-5p"	4.41301430605509	8.78007699985849	6.23953033193455	7.97928869517738	14.1970153547401	13.5073583161204
"cel-miR-5594-3p"	3.53041144484407	5.85338466657233	6.23953033193455	7.97928869517738	8.87313459671256	13.5073583161204
"cel-miR-5594-5p"	7.94342575089916	16.5845898886216	21.2144031285775	11.9689330427661	17.7462691934251	31.1708268833547
"cel-miR-5595-5p"	8.82602861211017	6.82894877766772	6.23953033193455	4.98705543448586	5.32388075802754	7.27319293944942
"cel-miR-56-3p"	24995.313029496	23657.4296940632	24047.1498992758	23722.4252907623	24565.2731309987	28124.3980692881
"cel-miR-56-5p"	7546.2544633542	7633.78916932141	8034.01925539893	6144.05229528658	6765.76512999333	6988.49938724812
"cel-miR-57-3p"	113.855769096221	168.772591219502	215.887749484936	142.629785426296	149.068661224771	116.371087031191
"cel-miR-57-5p"	1687710.54339912	1537265.63490489	1576864.08873503	1619879.38765231	1736293.20325779	1630864.93573006
"cel-miR-58a-3p"	1032918.95450387	1146914.1426964	1024733.04128641	1080964.21364655	1079840.95952381	1181170.68947684
"cel-miR-58a-5p"	7431.51609139677	7806.4640169853	6749.9239130868	7673.08349149995	7293.71663849772	7400.99332967118
"cel-miR-58b-3p"	22.9476743914865	24.3891027773847	13.726966730256	15.9585773903548	19.5208961127676	29.0927717577977
"cel-miR-59-3p"	63910.155783151	60592.2869401346	57433.6287993912	70944.853199909	73226.4305728301	70748.4257771501
"cel-miR-59-5p"	129.74262059802	146.334616664308	122.294794505917	130.66085238353	147.294034305428	120.527197282305
"cel-miR-60-3p"	63383.241875008	67582.203796133	61594.1476247251	87477.9393763165	80251.2912330474	78546.3276358026
"cel-miR-60-5p"	1950.55232327635	2099.41396707728	2223.76861030148	1802.32183402319	1897.07617677715	1962.72306608857
"cel-miR-61-3p"	304794.541679168	284136.949612976	301097.271509967	328832.471594781	354859.722672487	328427.261346215
"cel-miR-61-5p"	2338.01497934798	2980.34835939641	2729.17056718817	2479.56396202637	2429.4642525799	3043.31173137819
"cel-miR-62"	2860.51587318491	2916.93669217521	2715.44360045792	3584.69544630844	3599.83070588629	3561.78648520466
"cel-miR-63-3p"	20841.783964637	21290.7111605458	19595.8689604737	19677.9233333943	20821.6976446457	21043.4252289527
