"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-miR-236-5p"	6.96179900337473	6.9647024099656	6.96220922618047	7.05962649806495	6.94578978652496	6.98078425288871
"cel-miR-237-3p"	11.2486746082545	11.2187547338789	11.2748082225852	11.1418855519904	11.0477781753975	11.0669825455902
"cel-miR-237-5p"	20.2667880149349	20.2139876371888	20.2552361107728	19.9303686574006	19.897319758423	19.9126136513583
"cel-miR-238-3p"	18.2210055733659	18.2590968351645	18.3760624735861	18.2422955494387	18.2361363512671	18.2189301887637
"cel-miR-238-5p"	10.7339190639276	10.8121739503857	10.7556480442974	10.6866606889047	10.7188446528665	10.772701564719
"cel-miR-239a-3p"	10.158494894789	10.150417588014	10.1894538848604	10.1390710028052	10.1526972526086	10.0967568292981
"cel-miR-239a-5p"	12.8383520642466	12.7600783554262	12.6546937848352	12.8857846922533	12.9625167277335	12.817064771455
"cel-miR-239b-5p"	12.7232419198193	12.5324507448272	12.4268994491244	12.8058921017928	12.8294378605982	12.6019546741528
"cel-miR-240-3p"	13.0203229123253	13.0819906637604	13.0803311327017	13.1166471581976	13.0459462170114	13.0994227681287
"cel-miR-240-5p"	16.1496058627883	16.0855225875974	16.0657714060554	16.0890665443866	16.0536434821205	16.0906784091355
"cel-miR-241-3p"	12.9518757070878	12.9781332772505	12.9841451891624	12.990614165441	12.9887622513316	12.9925755337072
"cel-miR-241-5p"	14.7695013482551	14.7567412963671	14.7250642817003	14.7152949043323	14.7685849187419	14.800832401567
"cel-miR-242"	14.1480458646807	14.1806890029969	14.1988927529652	14.2301546024778	14.2385024831987	14.2315762972041
"cel-miR-243-3p"	13.1725601107392	13.0814510501862	13.0707780629745	12.967715515809	13.0031132138474	12.9155440366964
"cel-miR-243-5p"	12.5549655208101	12.4754328407792	12.5438819352231	12.5583814463631	12.5959268761797	12.522981342793
"cel-miR-244-3p"	5.16263969320329	5.1687995252463	5.1722058572297	5.15620069433305	5.23890002708417	5.16142863772489
"cel-miR-244-5p"	17.2396772121186	17.2471640128741	17.2312193184926	17.276682890206	17.2745768733467	17.2870038571622
"cel-miR-245-3p"	17.2116576456252	17.2508038581542	17.2896424183897	17.32151445086	17.3515610548785	17.3371399080896
"cel-miR-245-5p"	3.14929642538711	3.15905596158641	3.14436688056654	3.11231306300703	3.10511295559733	3.10417470112446
"cel-miR-246-3p"	17.9612555590462	17.9509590191539	17.9238965878196	17.8294015353411	17.8603298907396	17.8428299179476
"cel-miR-246-5p"	10.4574007213318	10.4283307537983	10.4580855101943	10.1295244636995	10.1238751820247	10.0700015738088
"cel-miR-247-3p"	10.590799826292	10.7472745810988	10.6947589410481	10.8914308291607	10.8541413855796	10.8539722367469
"cel-miR-247-5p"	6.15528426400505	6.24911203927833	6.14570104293536	6.30822957706773	6.30370953373646	6.26211763402386
"cel-miR-248"	14.8229250960698	14.9166993836725	14.8426379150315	14.9188949950719	14.9800072421732	14.9918408947432
"cel-miR-249-3p"	13.0546471859275	12.9915341853927	13.0365256550098	12.8296142205448	12.8203863554394	12.8430733982005
"cel-miR-249-5p"	3.33652525466574	3.33017773762803	3.30390522365699	3.30539003230727	3.3011208970377	3.30693401504014
"cel-miR-250-3p"	15.8672143469458	15.914060112488	15.9268829645253	16.0410437687229	16.0706567936274	16.0199872231073
"cel-miR-250-5p"	11.5462532767388	11.7624937035769	11.5486684794572	11.5796194712586	11.6475304311991	11.6449369837195
"cel-miR-251"	8.65101804594771	8.67363901554274	8.65631265602492	8.76834064033597	8.6985994738591	8.74675001989281
"cel-miR-252-5p"	11.8978633768628	11.905136604312	11.9738128121719	11.8708549242673	11.8986155582499	11.8451943757825
"cel-miR-253-3p"	11.7233853119076	11.6583039467751	11.7005368313424	11.5360990960449	11.5724482522366	11.507652503705
"cel-miR-253-5p"	5.04033717080242	5.03853479313509	5.03501552955286	5.03352849765938	5.02300243821162	5.07829669774531
"cel-miR-254-5p"	3.62810303295209	3.61237124227246	3.64372414967589	3.63074750289695	3.61642905459733	3.63746126645152
"cel-miR-255-3p"	8.53169718618536	8.56354250263042	8.55267378713053	8.65395768049166	8.671987272269	8.59976691145392
"cel-miR-255-5p"	5.77603074929448	5.6957604649762	5.69764123889061	5.70693345119333	5.74895245328121	5.72545997678306
"cel-miR-259-3p"	10.1574782409647	10.0722857409619	10.0828919722981	10.1038637854645	10.0981735703205	10.13532405143
"cel-miR-259-5p"	10.5170730356338	10.6547814619057	10.5327274956069	10.6321787837936	10.6094890414037	10.6811440260265
"cel-miR-269"	1.91267332074999	1.90046317586308	1.94430582021588	1.90057277063543	1.92115354588859	1.92911517184133
"cel-miR-2953-3p"	6.20910123597807	6.14568323603629	6.22870978416745	6.11690185877213	6.08865746736738	6.12235075425045
"cel-miR-2953-5p"	6.76639390701732	6.79144389652307	6.8028154528415	6.72047977244254	6.73085942268971	6.73268392258945
"cel-miR-34-3p"	14.0347349063146	14.1102196657125	14.1493543470263	14.1186522888433	14.1991612903798	14.1531185898532
"cel-miR-34-5p"	13.2822564856321	13.3301955749105	13.3612936275906	13.4090867490511	13.4040608623751	13.4078921536838
"cel-miR-35-3p"	14.9963041957909	15.1005503187842	15.18965257406	15.0999771091196	15.1037874699987	15.1201122481345
"cel-miR-35-5p"	4.75327154980082	4.83669099067664	4.76634370963047	4.76160307920378	4.75755035998834	4.77826230959997
"cel-miR-355-5p"	11.3600839715312	11.3679266210016	11.3444049577302	11.4090106510083	11.4040399342973	11.3747635774978
"cel-miR-356b-3p"	10.6873423614054	10.7636616785012	10.7772783184963	10.6837151474568	10.7027181644333	10.7424951114291
"cel-miR-356b-5p"	5.96751041273471	6.00615637479278	5.96282394878521	6.08553363422251	5.9461341490596	5.92408531011922
"cel-miR-357-3p"	12.4960414329575	12.5037415607624	12.5368059779387	12.4810749346859	12.5740789658304	12.5003781186626
"cel-miR-357-5p"	6.51926475224652	6.5220127706309	6.57811040852844	6.50363355478314	6.53193529424569	6.45910235275805
"cel-miR-358-3p"	11.6191670823063	11.7054609147249	11.6592904783653	11.6084617160086	11.6319431519638	11.6414650825286
"cel-miR-358-5p"	9.50101988609354	9.52893904417382	9.56747427548198	9.55960319182176	9.50719885807333	9.56404492067001
"cel-miR-359"	10.0303114648379	10.0482254344929	10.0069165604833	9.94034780070882	9.98596084281814	10.0038378079827
"cel-miR-36-3p"	13.1221097666565	13.2832559275907	13.1486277466267	13.28487976522	13.2765166766014	13.326851565872
"cel-miR-36-5p"	7.06905450198785	7.12124887931239	7.02639859407982	7.08322308258759	7.08784521731361	7.06807108184224
"cel-miR-360-3p"	3.12324791207177	3.14377207336793	3.13497414288013	3.14040728173339	3.13557919154595	3.13311591256137
"cel-miR-360-5p"	6.51747826476755	6.39604128884462	6.39366503046041	6.77095758179496	6.77211209683123	6.51159057906938
"cel-miR-37-3p"	14.5033435224732	14.5028270428503	14.6094516672773	14.5399724610386	14.5120629297521	14.4912495534231
"cel-miR-37-5p"	7.98081508381343	8.06547540237488	8.05639687691876	8.01074176982681	8.0650601502795	8.02103626374573
"cel-miR-38-3p"	10.9246895753034	11.1034142665719	11.0450301918471	11.104270155317	11.0859037315029	11.1302127870352
"cel-miR-39-3p"	14.2014351622005	14.3119911161496	14.2521348689236	14.2507104806469	14.3003537549061	14.3220008845342
"cel-miR-39-5p"	9.08375392228461	9.02477242526337	9.00362293372473	9.06250050589528	9.0073530347913	9.00368701744095
"cel-miR-392-3p"	9.47991617925968	9.42857871702639	9.50894870612522	9.45612426480042	9.55276192197107	9.52162057599415
"cel-miR-392-5p"	4.78549375858949	4.75086409153922	4.77131515237676	4.78914449399278	4.7455761030946	4.78195149686332
"cel-miR-40-3p"	13.7295708672157	13.6949141598318	13.8917372504881	13.8075025455568	13.8216370529676	13.8084180605198
"cel-miR-40-5p"	2.84505314524883	2.89465275460912	2.86220534428788	2.88281441996761	2.85753406575211	2.85733634608608
"cel-miR-41-3p"	5.0776972302382	5.03698769160021	5.04454456737154	5.18732024925947	5.21298414021225	5.12941523312626
"cel-miR-41-5p"	4.31664817163382	4.30985927770272	4.2729534307356	4.31174433969269	4.29432338670285	4.33625289582975
"cel-miR-42-3p"	10.8740667792933	10.7418357436403	10.8762505605649	10.8058214743144	10.885202504229	10.9957633765176
"cel-miR-42-5p"	9.23072998866122	9.22490842762568	9.30702299196411	9.28837553402345	9.20530255238916	9.28694513675051
"cel-miR-43-3p"	9.6497213089997	9.79075252626169	9.68491974035458	9.92638702433818	9.90025181485913	9.93145126064514
"cel-miR-43-5p"	8.11925508895045	8.0682818728351	8.01121982502702	8.01904299774559	8.053060452479	8.00501791016414
"cel-miR-44-3p"	20.3785148757927	20.4050848790472	20.4661022205564	20.4382346573456	20.4952396736799	20.4206458270884
"cel-miR-44-5p"	11.1928825687177	11.1025575836591	11.1888499464341	11.1451262055883	11.1706780730201	11.1294870925624
"cel-miR-45-3p"	20.3785148757927	20.4050848790472	20.4661022205564	20.4382346573456	20.4952396736799	20.4206458270884
"cel-miR-45-5p"	11.7987869399194	11.6733774752706	11.7575530188577	11.7333142323173	11.7713380113199	11.6607266252409
"cel-miR-46-3p"	17.1781943045114	17.2677360224459	17.3130082501709	17.3219802782038	17.311107825635	17.313011347269
"cel-miR-46-5p"	15.752470086888	15.7296045131177	15.85216820072	15.8191932193452	15.7749471102533	15.7826501054566
"cel-miR-47-3p"	16.2031830779235	16.2873357104363	16.3194181915288	16.3251484838286	16.2802905229091	16.2992842653621
"cel-miR-47-5p"	12.2487023741624	12.2592950373426	12.3078918745357	12.3577659462283	12.3290768028308	12.287956464298
"cel-miR-48-3p"	12.7458711953225	12.7142359433424	12.7418441150889	12.7171373270812	12.7075949107404	12.6990254067206
"cel-miR-48-5p"	19.0801508677548	19.1037823463341	19.0853400010758	19.1775205347693	19.1986514921588	19.2073544022997
"cel-miR-4805-3p"	5.81261862414924	5.77520824531056	5.78907793712492	5.80780038882378	5.80092606143677	5.81612605065969
"cel-miR-4806-3p"	5.66217763944271	5.56905147221273	5.63032535267636	5.69712169468876	5.66647710796759	5.66608192385883
"cel-miR-4806-5p"	6.76479403288563	6.72651391867621	6.76219011660409	6.75387738340941	6.76914407543543	6.79620227902849
"cel-miR-4807"	5.36270303075858	5.35330588832774	5.35704875320782	5.39379966680781	5.37718134566797	5.32340202505388
"cel-miR-4808-3p"	3.37035633642632	3.3789241694001	3.3603074868412	3.39290965144418	3.36250699088472	3.39961477903286
