"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-X_48482-5p"	2.20688792410736	2.19389925352345	2.01436040190688	2.25829523583148	2.20667278876329	2.21539000513413
"cel-X_48571-3p"	2.39375089592473	2.34592793200831	2.37620496184389	2.53890527806311	2.39352744397648	2.32615251382824
"cel-X_48571-5p"	6.28628140933285	6.14414714293456	6.22213163123207	6.41625176776816	6.12592664342265	6.31371017711514
"cel-X_48606-5p"	2.44836303474268	2.37936968267329	2.29829044321375	2.30755732424283	2.53117180792924	2.16020152481727
"cel-X_48672-5p"	2.56549265761872	2.75805897437513	2.87574060605483	2.58029565269264	2.84501732496481	2.68042804914297
"cel-X_48785-5p"	3.07005608595758	2.83220508226891	2.65844067843884	3.20245763575368	2.90426670246303	2.89419111446916
"cel-X_49109-3p"	4.04263273422749	4.09508641578864	4.07103746646395	3.89704862292044	4.13473967891914	4.01271045481295
"cel-X_49109-5p"	7.25683916462418	7.15256463007986	6.97437110521105	7.35218191670885	7.20340701043131	7.28345865270238
"cel-X_49172-5p"	3.00398080569333	2.73850438106473	2.77635340933209	2.89889834249889	2.7493711162125	2.72443800105012
"cel-I_3817-3p"	1.91526671202878	2.1165642748084	1.93046295085419	2.04116659790979	2.25129022467015	2.31448832004618
